qkey,attribute,channel,class_label,magnitude,n_occupations,response_distribution
RACESURV28b_W43,socioeco,inferred,high,,5,"[0.13998165, 0.10281741, 0.75720096]"
RACESURV28c_W43,socioeco,inferred,low,,5,"[0.12485506, 0.09765412, 0.77749082]"
RACESURV28c_W43,socioeco,inferred,high,,5,"[0.13687908, 0.10636513, 0.75675584]"
RACESURV28d_W43,socioeco,inferred,low,,5,"[0.12064003, 0.09573909, 0.78362086]"
RACESURV28d_W43,socioeco,inferred,high,,5,"[0.13203465, 0.10064307, 0.76732227]"
RACESURV28e_W43,socioeco,inferred,low,,5,"[0.10686996, 0.08533204, 0.80779799]"
RACESURV28e_W43,socioeco,inferred,high,,5,"[0.11682259, 0.09102417, 0.79215326]"
RACESURV28f_W43,socioeco,inferred,low,,5,"[0.11225661, 0.09939052, 0.78835286]"
RACESURV28f_W43,socioeco,inferred,high,,5,"[0.12148587, 0.10908268, 0.76943145]"
RACESURV28g_W43,socioeco,inferred,low,,5,"[0.12108013, 0.09351009, 0.78540976]"
RACESURV28g_W43,socioeco,inferred,high,,5,"[0.13352609, 0.09979003, 0.76668389]"
RACESURV29d_W43,socioeco,inferred,low,,5,"[0.07336571, 0.05011047, 0.15758626, 0.71893755]"
RACESURV29d_W43,socioeco,inferred,high,,5,"[0.06365396, 0.0373959, 0.13793914, 0.76101101]"
RACESURV2_W43,socioeco,inferred,low,,5,"[0.12165617, 0.02329089, 0.19868554, 0.63848357, 0.01788386]"
RACESURV2_W43,socioeco,inferred,high,,5,"[0.30599128, 0.02635392, 0.21686914, 0.43028384, 0.02050182]"
RACESURV34a_W43,socioeco,inferred,low,,5,"[0.07249706, 0.04224709, 0.48946461, 0.35547876, 0.04031248]"
RACESURV34a_W43,socioeco,inferred,high,,5,"[0.07724652, 0.04819788, 0.50703518, 0.3200516, 0.04746882]"
RACESURV34b_W43,socioeco,inferred,low,,5,"[0.06815671, 0.0312396, 0.14987483, 0.71568499, 0.03504389]"
RACESURV34b_W43,socioeco,inferred,high,,5,"[0.08423542, 0.04077925, 0.15775681, 0.66629117, 0.05093737]"
RACESURV34c_W43,socioeco,inferred,low,,5,"[0.7953105, 0.00226838, 0.04247325, 0.15005639, 0.00989151]"
RACESURV34c_W43,socioeco,inferred,high,,5,"[0.81857505, 0.00273397, 0.05746491, 0.11010541, 0.01112067]"
RACESURV34d_W43,socioeco,inferred,low,,5,"[0.65342835, 0.00437141, 0.20564097, 0.12623917, 0.01032011]"
RACESURV34d_W43,socioeco,inferred,high,,5,"[0.6673147, 0.00433433, 0.2401982, 0.08042378, 0.007729]"
RACESURV34e_W43,socioeco,inferred,low,,5,"[0.69260142, 0.00293445, 0.13118647, 0.15316121, 0.02011644]"
RACESURV34e_W43,socioeco,inferred,high,,5,"[0.74079236, 0.00332774, 0.16444941, 0.08249267, 0.00893783]"
RACESURV38_W43,socioeco,inferred,low,,5,"[0.08254337, 0.0547976, 0.38704593, 0.47561311]"
RACESURV38_W43,socioeco,inferred,high,,5,"[0.09326838, 0.05355481, 0.36823966, 0.48493716]"
RACESURV40_W43,socioeco,inferred,low,,5,"[0.09274935, 0.09879372, 0.44979754, 0.27368018, 0.08497921]"
RACESURV40_W43,socioeco,inferred,high,,5,"[0.0936338, 0.10717009, 0.42447974, 0.27415453, 0.10056183]"
RACESURV41_W43,socioeco,inferred,low,,5,"[0.11162345, 0.06707887, 0.51470539, 0.25999817, 0.04659413]"
RACESURV41_W43,socioeco,inferred,high,,5,"[0.1185743, 0.06932524, 0.48589014, 0.27438408, 0.05182626]"
RACESURV45_W43,socioeco,inferred,low,,5,"[0.11758213, 0.09742939, 0.46110459, 0.26046133, 0.06342258]"
RACESURV45_W43,socioeco,inferred,high,,5,"[0.11600238, 0.09852181, 0.43470705, 0.28048666, 0.07028212]"
RACESURV47a_W43,socioeco,inferred,low,,5,"[0.14065925, 0.03560927, 0.6222435, 0.14354704, 0.05794092]"
RACESURV47a_W43,socioeco,inferred,high,,5,"[0.15610037, 0.04846916, 0.51761938, 0.19750798, 0.0803031]"
RACESURV47b_W43,socioeco,inferred,low,,5,"[0.09086484, 0.12191374, 0.39307336, 0.31249005, 0.081658]"
RACESURV47b_W43,socioeco,inferred,high,,5,"[0.08799714, 0.12750374, 0.36283892, 0.33617331, 0.08548691]"
RACESURV47d_W43,socioeco,inferred,low,,5,"[0.07922498, 0.03593354, 0.65463432, 0.18531793, 0.0448892]"
RACESURV47d_W43,socioeco,inferred,high,,5,"[0.0808328, 0.04540002, 0.56955061, 0.25385137, 0.05036522]"
RACESURV47e_W43,socioeco,inferred,low,,5,"[0.10055892, 0.02568478, 0.47563917, 0.36445718, 0.03365996]"
RACESURV47e_W43,socioeco,inferred,high,,5,"[0.08370924, 0.0303825, 0.37500338, 0.47168941, 0.03921544]"
RACESURV47f_W43,socioeco,inferred,low,,5,"[0.10265494, 0.06152717, 0.474966, 0.30597897, 0.05487294]"
RACESURV47f_W43,socioeco,inferred,high,,5,"[0.09916449, 0.06803498, 0.40754991, 0.35847031, 0.0667803]"
RACESURV48_W43,socioeco,inferred,low,,5,"[0.56269139, 0.01702644, 0.24347152, 0.17681063]"
RACESURV48_W43,socioeco,inferred,high,,5,"[0.52452366, 0.02564981, 0.33378623, 0.11604029]"
RACESURV51_W43,socioeco,inferred,low,,5,"[0.15912575, 0.09382274, 0.7470515]"
RACESURV51_W43,socioeco,inferred,high,,5,"[0.16697975, 0.12017201, 0.71284825]"
RACESURV52_W43,socioeco,inferred,low,,5,"[0.1019644, 0.05915431, 0.12623482, 0.7126465]"
RACESURV52_W43,socioeco,inferred,high,,5,"[0.06751977, 0.06070343, 0.10166917, 0.77010762]"
RACESURV5a_W43,socioeco,inferred,low,,5,"[0.084048, 0.05614644, 0.4473345, 0.35325844, 0.05921262]"
RACESURV5a_W43,socioeco,inferred,high,,5,"[0.09460302, 0.06524092, 0.43123639, 0.33539047, 0.07352919]"
RACESURV5b_W43,socioeco,inferred,low,,5,"[0.05785499, 0.04149627, 0.34565427, 0.51610199, 0.03889247]"
RACESURV5b_W43,socioeco,inferred,high,,5,"[0.06781487, 0.04916501, 0.3631379, 0.47130097, 0.04858125]"
RACESURV5d_W43,socioeco,inferred,low,,5,"[0.04571515, 0.01467978, 0.14602727, 0.78165212, 0.01192567]"
RACESURV5d_W43,socioeco,inferred,high,,5,"[0.05310253, 0.01735697, 0.13379081, 0.77920897, 0.01654072]"
RACESURV5e_W43,socioeco,inferred,low,,5,"[0.12745564, 0.02730833, 0.53635342, 0.29277477, 0.01610785]"
RACESURV5e_W43,socioeco,inferred,high,,5,"[0.12349966, 0.02940698, 0.50552885, 0.32523959, 0.0163249]"
RACESURV5f_W43,socioeco,inferred,low,,5,"[0.06675127, 0.0561028, 0.26788181, 0.5684069, 0.04085719]"
RACESURV5f_W43,socioeco,inferred,high,,5,"[0.07413472, 0.0620042, 0.26200395, 0.55191346, 0.04994366]"
RACESURV5g_W43,socioeco,inferred,low,,5,"[0.0418706, 0.01388005, 0.12022465, 0.81241444, 0.01161026]"
RACESURV5g_W43,socioeco,inferred,high,,5,"[0.0429723, 0.01557062, 0.11040947, 0.81769586, 0.01335171]"
RACESURV5h_W43,socioeco,inferred,low,,5,"[0.05593052, 0.05363279, 0.2318589, 0.60864803, 0.04992978]"
RACESURV5h_W43,socioeco,inferred,high,,5,"[0.0601163, 0.0611942, 0.20614704, 0.61512891, 0.05741355]"
RACESURV5i_W43,socioeco,inferred,low,,5,"[0.02668063, 0.01790674, 0.08425111, 0.83919751, 0.03196404]"
RACESURV5i_W43,socioeco,inferred,high,,5,"[0.05095124, 0.03794359, 0.11795894, 0.72580315, 0.06734305]"
RACESURV5j_W43,socioeco,inferred,low,,5,"[0.09273634, 0.02802625, 0.22984246, 0.60534917, 0.04404578]"
RACESURV5j_W43,socioeco,inferred,high,,5,"[0.12829741, 0.04148877, 0.24453068, 0.52382201, 0.06186111]"
RACESURV5l_W43,socioeco,inferred,low,,5,"[0.18083451, 0.05379453, 0.51285046, 0.22162412, 0.03089639]"
RACESURV5l_W43,socioeco,inferred,high,,5,"[0.21056827, 0.07172163, 0.53921683, 0.1524772, 0.02601607]"
RACESURV9_W43,socioeco,inferred,low,,5,"[0.15768857, 0.02015944, 0.16380161, 0.63848593, 0.01986443]"
RACESURV9_W43,socioeco,inferred,high,,5,"[0.18497235, 0.02851727, 0.16187389, 0.59780894, 0.02682755]"
INFOCHALa_W45,socioeco,inferred,low,,5,"[0.26698765, 0.06006737, 0.44722264, 0.22572233]"
INFOCHALa_W45,socioeco,inferred,high,,5,"[0.34318757, 0.07578161, 0.46573961, 0.11529119]"
INFOCREATEa_W45,socioeco,inferred,low,,5,"[0.07295512, 0.05133701, 0.11526424, 0.76044364]"
INFOCREATEa_W45,socioeco,inferred,high,,5,"[0.05754882, 0.03622547, 0.08336575, 0.82285997]"
MADEUPOFT_W45,socioeco,inferred,low,,5,"[0.51720826, 0.07627564, 0.19493283, 0.21158325]"
MADEUPOFT_W45,socioeco,inferred,high,,5,"[0.67756548, 0.07038794, 0.14285639, 0.1091902]"
MADEUPSHAREWHY_W45,socioeco,inferred,low,,5,"[0.14283982, 0.07386031, 0.13292814, 0.65037172]"
MADEUPSHAREWHY_W45,socioeco,inferred,high,,5,"[0.18351122, 0.10758328, 0.20338224, 0.50552325]"
MADEUPTOPICb_W45,socioeco,inferred,low,,5,"[0.8416587, 0.04831508, 0.08800904, 0.02201717]"
MADEUPTOPICb_W45,socioeco,inferred,high,,5,"[0.78907486, 0.07523503, 0.10689061, 0.02879949]"
MADEUPTOPICc_W45,socioeco,inferred,low,,5,"[0.65401329, 0.06269739, 0.23274896, 0.05054037]"
MADEUPTOPICc_W45,socioeco,inferred,high,,5,"[0.61234657, 0.10012472, 0.22586711, 0.06166162]"
MADEUPTOPICd_W45,socioeco,inferred,low,,5,"[0.26797792, 0.0559518, 0.48297195, 0.19309834]"
MADEUPTOPICd_W45,socioeco,inferred,high,,5,"[0.27328686, 0.0574091, 0.40221717, 0.26708687]"
NEWSPREFV2_W45,socioeco,inferred,low,,5,"[0.40348107, 0.02236439, 0.22976294, 0.32949347, 0.01489813]"
NEWSPREFV2_W45,socioeco,inferred,high,,5,"[0.50014573, 0.02417212, 0.25255517, 0.21186409, 0.01126289]"
NEWSPROBd_W45,socioeco,inferred,low,,5,"[0.06730385, 0.02285322, 0.68687475, 0.22296817]"
NEWSPROBd_W45,socioeco,inferred,high,,5,"[0.07352461, 0.03783648, 0.76600982, 0.12262909]"
NEWSPROBe_W45,socioeco,inferred,low,,5,"[0.21962998, 0.03984908, 0.49627267, 0.24424828]"
NEWSPROBe_W45,socioeco,inferred,high,,5,"[0.26152687, 0.05489275, 0.50719655, 0.17638385]"
NEWS_PLATFORMg_W45,socioeco,inferred,low,,5,"[0.6512569, 0.01274616, 0.09236363, 0.24363331]"
NEWS_PLATFORMg_W45,socioeco,inferred,high,,5,"[0.70591602, 0.01939498, 0.11864196, 0.15604704]"
SMLIKESb_W45,socioeco,inferred,low,,5,"[0.16551902, 0.03803148, 0.79644951]"
SMLIKESb_W45,socioeco,inferred,high,,5,"[0.12552138, 0.03383724, 0.84064134]"
SMLIKESf_W45,socioeco,inferred,low,,5,"[0.29349664, 0.05119699, 0.65530637]"
SMLIKESf_W45,socioeco,inferred,high,,5,"[0.26025519, 0.04717437, 0.69257041]"
BENEFITGOV_W49,socioeco,inferred,low,,5,"[0.57141852, 0.02452855, 0.11085084, 0.29320208]"
BENEFITGOV_W49,socioeco,inferred,high,,5,"[0.69718834, 0.03440176, 0.12239684, 0.14601306]"
CONCERNCO_W49,socioeco,inferred,low,,5,"[0.37272459, 0.02910875, 0.18588269, 0.41228399]"
CONCERNCO_W49,socioeco,inferred,high,,5,"[0.42226348, 0.05231596, 0.25785698, 0.26756359]"
CONCERNGRPa_W49,socioeco,inferred,low,,5,"[0.56817109, 0.08384729, 0.34798162]"
CONCERNGRPa_W49,socioeco,inferred,high,,5,"[0.62501378, 0.09645315, 0.27853309]"
CONCERNGRPc_W49,socioeco,inferred,low,,5,"[0.48855657, 0.05303253, 0.45841091]"
CONCERNGRPc_W49,socioeco,inferred,high,,5,"[0.43185202, 0.06531627, 0.5028317]"
CONTROLCO_W49,socioeco,inferred,low,,5,"[0.41395803, 0.1385888, 0.24451435, 0.2029388]"
CONTROLCO_W49,socioeco,inferred,high,,5,"[0.41947367, 0.252846, 0.23851391, 0.08916644]"
CONTROLGRPc_W49,socioeco,inferred,low,,5,"[0.15193331, 0.03455139, 0.81351527]"
CONTROLGRPc_W49,socioeco,inferred,high,,5,"[0.22624683, 0.10778731, 0.66596587]"
DATAUSEd_W49,socioeco,inferred,low,,5,"[0.79601946, 0.10731483, 0.09666572]"
DATAUSEd_W49,socioeco,inferred,high,,5,"[0.74852977, 0.14078412, 0.11068612]"
FACE3c_W49,socioeco,inferred,low,,5,"[0.25170245, 0.02111979, 0.25662984, 0.47054788]"
FACE3c_W49,socioeco,inferred,high,,5,"[0.32510676, 0.02895686, 0.32017275, 0.32576361]"
GOVREGV1_W49,socioeco,inferred,low,,5,"[0.63636497, 0.0605334, 0.30310167]"
GOVREGV1_W49,socioeco,inferred,high,,5,"[0.60801665, 0.08100116, 0.31098219]"
HOMEASSIST2_W49,socioeco,inferred,low,,5,"[0.5772127, 0.03545443, 0.11955922, 0.26777362]"
HOMEASSIST2_W49,socioeco,inferred,high,,5,"[0.59914655, 0.05285519, 0.16506892, 0.18292937]"
HOMEASSIST3_W49,socioeco,inferred,low,,5,"[0.95503642, 0.02493525, 0.02002832]"
HOMEASSIST3_W49,socioeco,inferred,high,,5,"[0.95462467, 0.03149442, 0.01388088]"
HOMEASSIST4_W49,socioeco,inferred,low,,5,"[0.62266856, 0.01709921, 0.19112637, 0.16910585]"
HOMEASSIST4_W49,socioeco,inferred,high,,5,"[0.56906607, 0.02496371, 0.26339767, 0.14257255]"
PP5e_W49,socioeco,inferred,low,,5,"[0.18363193, 0.01086625, 0.14269818, 0.66280365]"
PP5e_W49,socioeco,inferred,high,,5,"[0.27493576, 0.02556411, 0.27994148, 0.41955867]"
PWMAN2_W49,socioeco,inferred,low,,5,"[0.1567743, 0.03348636, 0.35045897, 0.39351851, 0.01001737, 0.01371945, 0.01807156, 0.00893446, 0.01501899]"
PWMAN2_W49,socioeco,inferred,high,,5,"[0.18061869, 0.03926637, 0.44661588, 0.26215145, 0.01104437, 0.01627328, 0.01905036, 0.00914005, 0.01583957]"
SMARTAPP_W49,socioeco,inferred,low,,5,"[0.7997108, 0.04515752, 0.09932397, 0.05580771]"
SMARTAPP_W49,socioeco,inferred,high,,5,"[0.7537381, 0.07805548, 0.12391743, 0.04428899]"
TRACKCO1a_W49,socioeco,inferred,low,,5,"[0.19403349, 0.1135371, 0.3275016, 0.29301288, 0.07191495]"
TRACKCO1a_W49,socioeco,inferred,high,,5,"[0.20449759, 0.15156561, 0.35619112, 0.22678985, 0.06095584]"
TRACKCO1b_W49,socioeco,inferred,low,,5,"[0.10541424, 0.08156806, 0.38078105, 0.34730468, 0.08493197]"
TRACKCO1b_W49,socioeco,inferred,high,,5,"[0.14033972, 0.13196293, 0.39397489, 0.25466759, 0.07905484]"
TRACKGOV1a_W49,socioeco,inferred,low,,5,"[0.06281219, 0.09088198, 0.5937692, 0.20625249, 0.04628413]"
TRACKGOV1a_W49,socioeco,inferred,high,,5,"[0.06081302, 0.14018627, 0.57188949, 0.18537527, 0.04173594]"
TRACKGOV1b_W49,socioeco,inferred,low,,5,"[0.06690156, 0.05668353, 0.27920609, 0.54565871, 0.05155009]"
TRACKGOV1b_W49,socioeco,inferred,high,,5,"[0.0618185, 0.07503428, 0.25606795, 0.55193692, 0.05514236]"
COHABDUR_W50,socioeco,inferred,low,,5,"[0.15613778, 0.00801553, 0.06458566, 0.74847251, 0.01006997, 0.01271857]"
COHABDUR_W50,socioeco,inferred,high,,5,"[0.19209717, 0.00845226, 0.0714451, 0.70589945, 0.00945019, 0.01265582]"
DNA2b_W50,socioeco,inferred,low,,5,"[0.95803923, 0.04196078]"
DNA2b_W50,socioeco,inferred,high,,5,"[0.92443629, 0.0755637]"
DNA5_W50,socioeco,inferred,low,,5,"[0.68975876, 0.31024126]"
DNA5_W50,socioeco,inferred,high,,5,"[0.68771997, 0.31228003]"
E5MOD_W50,socioeco,inferred,low,,5,"[0.51227879, 0.00850704, 0.4792142]"
E5MOD_W50,socioeco,inferred,high,,5,"[0.55812096, 0.00994176, 0.43193728]"
FAMSURV10c_W50,socioeco,inferred,low,,5,"[0.33129254, 0.01219577, 0.56388113, 0.09263054]"
FAMSURV10c_W50,socioeco,inferred,high,,5,"[0.25888387, 0.02042522, 0.67495171, 0.04573919]"
FAMSURV16_W50,socioeco,inferred,low,,5,"[0.04572708, 0.00689663, 0.94737631]"
FAMSURV16_W50,socioeco,inferred,high,,5,"[0.03473898, 0.00751172, 0.95774933]"
FAMSURV17_W50,socioeco,inferred,low,,5,"[0.21026066, 0.02076881, 0.10130818, 0.49595338, 0.02941671, 0.02427127, 0.05900472, 0.01596421, 0.04305206]"
FAMSURV17_W50,socioeco,inferred,high,,5,"[0.40693635, 0.02792132, 0.11167554, 0.29014042, 0.02567577, 0.02439336, 0.04433783, 0.01369144, 0.05522797]"
FAMSURV1_W50,socioeco,inferred,low,,5,"[0.59342365, 0.11472563, 0.29185072]"
FAMSURV1_W50,socioeco,inferred,high,,5,"[0.52411152, 0.14637263, 0.32951585]"
FAMSURV20_W50,socioeco,inferred,low,,5,"[0.95241851, 0.0475815]"
FAMSURV20_W50,socioeco,inferred,high,,5,"[0.95241231, 0.04758767]"
FAMSURV23b_W50,socioeco,inferred,low,,5,"[0.91519499, 0.01506714, 0.06973784]"
FAMSURV23b_W50,socioeco,inferred,high,,5,"[0.89111293, 0.01885396, 0.09003314]"
FAMSURV23c_W50,socioeco,inferred,low,,5,"[0.8638468, 0.01434372, 0.12180944]"
FAMSURV23c_W50,socioeco,inferred,high,,5,"[0.84202027, 0.01078746, 0.14719222]"
FAMSURV23d_W50,socioeco,inferred,low,,5,"[0.9364276, 0.00845677, 0.05511563]"
FAMSURV23d_W50,socioeco,inferred,high,,5,"[0.92423341, 0.00752656, 0.06824001]"
FAMSURV23e_W50,socioeco,inferred,low,,5,"[0.92803781, 0.01022515, 0.061737]"
FAMSURV23e_W50,socioeco,inferred,high,,5,"[0.89209008, 0.01271306, 0.09519683]"
FAMSURV23f_W50,socioeco,inferred,low,,5,"[0.8517963, 0.02066376, 0.12753995]"
FAMSURV23f_W50,socioeco,inferred,high,,5,"[0.81376017, 0.02518376, 0.16105605]"
FAMSURV23g_W50,socioeco,inferred,low,,5,"[0.90420512, 0.01776242, 0.07803242]"
FAMSURV23g_W50,socioeco,inferred,high,,5,"[0.88036293, 0.0211365, 0.0985006]"
FAMSURV26a_W50,socioeco,inferred,low,,5,"[0.09264152, 0.007336, 0.05496298, 0.84505948]"
FAMSURV26a_W50,socioeco,inferred,high,,5,"[0.06865236, 0.01186426, 0.06371075, 0.85577264]"
FAMSURV26b_W50,socioeco,inferred,low,,5,"[0.27203054, 0.0077083, 0.08258143, 0.63767973]"
FAMSURV26b_W50,socioeco,inferred,high,,5,"[0.28928739, 0.01132644, 0.11639935, 0.58298682]"
FAMSURV26c_W50,socioeco,inferred,low,,5,"[0.24721644, 0.00930901, 0.10500918, 0.63846538]"
FAMSURV26c_W50,socioeco,inferred,high,,5,"[0.26391613, 0.01403019, 0.15276472, 0.56928898]"
FAMSURV26d_W50,socioeco,inferred,low,,5,"[0.38254337, 0.00914504, 0.06549297, 0.54281861]"
FAMSURV26d_W50,socioeco,inferred,high,,5,"[0.43372835, 0.02005004, 0.0920209, 0.45420071]"
FAMSURV29_W50,socioeco,inferred,low,,5,"[0.37532704, 0.0547866, 0.15193175, 0.4179546]"
FAMSURV29_W50,socioeco,inferred,high,,5,"[0.63045226, 0.06169251, 0.11020801, 0.19764721]"
FAMSURV2Ma_W50,socioeco,inferred,low,,5,"[0.43859196, 0.09921023, 0.46219785]"
FAMSURV2Ma_W50,socioeco,inferred,high,,5,"[0.41514342, 0.12999288, 0.4548637]"
FAMSURV2Mc_W50,socioeco,inferred,low,,5,"[0.50761213, 0.12453003, 0.36785786]"
FAMSURV2Mc_W50,socioeco,inferred,high,,5,"[0.50192803, 0.13510021, 0.36297175]"
FAMSURV2Wa_W50,socioeco,inferred,low,,5,"[0.33980126, 0.16373806, 0.49646068]"
FAMSURV2Wa_W50,socioeco,inferred,high,,5,"[0.32183986, 0.17734162, 0.50081856]"
FAMSURV2Wc_W50,socioeco,inferred,low,,5,"[0.38820594, 0.19962288, 0.41217119]"
FAMSURV2Wc_W50,socioeco,inferred,high,,5,"[0.37769843, 0.18094809, 0.4413535]"
FAMSURV32e_W50,socioeco,inferred,low,,5,"[0.06942719, 0.00533873, 0.04580837, 0.87942572]"
FAMSURV32e_W50,socioeco,inferred,high,,5,"[0.083933, 0.00764535, 0.05098935, 0.85743229]"
FAMSURV39_W50,socioeco,inferred,low,,5,"[0.07654365, 0.02603132, 0.16782148, 0.72960356]"
FAMSURV39_W50,socioeco,inferred,high,,5,"[0.0864696, 0.03858744, 0.17313421, 0.70180875]"
FAMSURV3_W50,socioeco,inferred,low,,5,"[0.17332165, 0.12818364, 0.69849475]"
FAMSURV3_W50,socioeco,inferred,high,,5,"[0.19238837, 0.13741909, 0.67019252]"
FAMSURV40_W50,socioeco,inferred,low,,5,"[0.30028165, 0.00949493, 0.05798214, 0.63224126]"
FAMSURV40_W50,socioeco,inferred,high,,5,"[0.19172843, 0.0108526, 0.08971439, 0.70770456]"
FAMSURV43_W50,socioeco,inferred,low,,5,"[0.7992457, 0.02067563, 0.05637937, 0.12369931]"
FAMSURV43_W50,socioeco,inferred,high,,5,"[0.86827509, 0.02073702, 0.05915819, 0.05182967]"
FAMSURV44_W50,socioeco,inferred,low,,5,"[0.5751925, 0.007983, 0.01981892, 0.3970056]"
FAMSURV44_W50,socioeco,inferred,high,,5,"[0.74908612, 0.00921718, 0.01912123, 0.2225755]"
FAMSURV6_W50,socioeco,inferred,low,,5,"[0.72309387, 0.00910107, 0.0544007, 0.21340437]"
FAMSURV6_W50,socioeco,inferred,high,,5,"[0.58722349, 0.01566074, 0.10606757, 0.29104819]"
FAMSURV9c_W50,socioeco,inferred,low,,5,"[0.44063692, 0.01231405, 0.46438935, 0.08265966]"
FAMSURV9c_W50,socioeco,inferred,high,,5,"[0.32217298, 0.01682461, 0.61200743, 0.04899495]"
FATHER_W50,socioeco,inferred,low,,5,"[0.51559166, 0.48440836]"
FATHER_W50,socioeco,inferred,high,,5,"[0.52150333, 0.47849666]"
HAVEKIDS1_W50,socioeco,inferred,low,,5,"[0.42940616, 0.01139934, 0.03650654, 0.52268792]"
HAVEKIDS1_W50,socioeco,inferred,high,,5,"[0.63203214, 0.0139535, 0.03750501, 0.31650936]"
MARRDUR_W50,socioeco,inferred,low,,5,"[0.1102376, 0.01604426, 0.09452455, 0.74273809, 0.01648603, 0.01996945]"
MARRDUR_W50,socioeco,inferred,high,,5,"[0.12614765, 0.01677525, 0.10258363, 0.72094399, 0.01347155, 0.02007793]"
MARRYPREF1_W50,socioeco,inferred,low,,5,"[0.67541103, 0.02563458, 0.29895438]"
MARRYPREF1_W50,socioeco,inferred,high,,5,"[0.59393747, 0.03749711, 0.36856544]"
MARRYPREF2_W50,socioeco,inferred,low,,5,"[0.64166852, 0.02366819, 0.33466329]"
MARRYPREF2_W50,socioeco,inferred,high,,5,"[0.54971858, 0.03204281, 0.41823861]"
MOTHER_W50,socioeco,inferred,low,,5,"[0.52784679, 0.47215322]"
MOTHER_W50,socioeco,inferred,high,,5,"[0.52077032, 0.47922968]"
PAR1_W50,socioeco,inferred,low,,5,"[0.30258218, 0.02455633, 0.67286151]"
PAR1_W50,socioeco,inferred,high,,5,"[0.36507518, 0.02993753, 0.60498725]"
PAR2_W50,socioeco,inferred,low,,5,"[0.59057819, 0.0433986, 0.3660232]"
PAR2_W50,socioeco,inferred,high,,5,"[0.64331902, 0.04773082, 0.30895013]"
ROMRELDUR_W50,socioeco,inferred,low,,5,"[0.18338981, 0.03106192, 0.13018733, 0.56290678, 0.07075439, 0.02169979]"
ROMRELDUR_W50,socioeco,inferred,high,,5,"[0.26054886, 0.0333784, 0.14212027, 0.46559199, 0.07932097, 0.01903951]"
ROMRELSER_W50,socioeco,inferred,low,,5,"[0.31306893, 0.02728175, 0.19435775, 0.46529157]"
ROMRELSER_W50,socioeco,inferred,high,,5,"[0.51991872, 0.03350264, 0.22304064, 0.22353801]"
SATLIFEc_W50,socioeco,inferred,low,,5,"[0.51884464, 0.0107212, 0.21096493, 0.25946922]"
SATLIFEc_W50,socioeco,inferred,high,,5,"[0.58880085, 0.01386911, 0.21925952, 0.17807054]"
ECIMPg_W54,socioeco,inferred,low,,5,"[0.59436435, 0.11396873, 0.29166693]"
ECIMPg_W54,socioeco,inferred,high,,5,"[0.53461294, 0.16208645, 0.30330061]"
ECON1_W54,socioeco,inferred,low,,5,"[0.28757416, 0.02007768, 0.57804755, 0.11430062]"
ECON1_W54,socioeco,inferred,high,,5,"[0.38791917, 0.03652346, 0.52923314, 0.04632424]"
ECON3_d_W54,socioeco,inferred,low,,5,"[0.39682832, 0.00227024, 0.35001518, 0.25088623]"
ECON3_d_W54,socioeco,inferred,high,,5,"[0.48281891, 0.00314717, 0.41075296, 0.10328095]"
ECON4_a_W54,socioeco,inferred,low,,5,"[0.45022911, 0.01238296, 0.19579262, 0.34159532]"
ECON4_a_W54,socioeco,inferred,high,,5,"[0.47962025, 0.01325506, 0.25716546, 0.24995925]"
ECON4_b_W54,socioeco,inferred,low,,5,"[0.42327562, 0.01526622, 0.29138659, 0.27007159]"
ECON4_b_W54,socioeco,inferred,high,,5,"[0.42749476, 0.01577342, 0.34651281, 0.21021903]"
ECON4_e_W54,socioeco,inferred,low,,5,"[0.49957022, 0.0140828, 0.1781123, 0.30823471]"
ECON4_e_W54,socioeco,inferred,high,,5,"[0.53473264, 0.0206728, 0.23326232, 0.21133227]"
ECON4_f_W54,socioeco,inferred,low,,5,"[0.43486542, 0.01309732, 0.34052012, 0.21151713]"
ECON4_f_W54,socioeco,inferred,high,,5,"[0.39920337, 0.01486223, 0.41848722, 0.16744722]"
ECON4_g_W54,socioeco,inferred,low,,5,"[0.38686455, 0.01302037, 0.19182366, 0.40829142]"
ECON4_g_W54,socioeco,inferred,high,,5,"[0.47297227, 0.02177185, 0.21522539, 0.29003052]"
ECON5_b_W54,socioeco,inferred,low,,5,"[0.44726978, 0.02538177, 0.34276291, 0.17071899, 0.01386655]"
ECON5_b_W54,socioeco,inferred,high,,5,"[0.56299594, 0.04187383, 0.29549573, 0.08834937, 0.01128515]"
ECON5_c_W54,socioeco,inferred,low,,5,"[0.64372956, 0.01407996, 0.2276397, 0.11091306, 0.00363772]"
ECON5_c_W54,socioeco,inferred,high,,5,"[0.69831252, 0.0213414, 0.21210657, 0.06457259, 0.00366694]"
ECON5_d_W54,socioeco,inferred,low,,5,"[0.56829504, 0.0227376, 0.29114376, 0.11104662, 0.00677699]"
ECON5_d_W54,socioeco,inferred,high,,5,"[0.62910651, 0.03703875, 0.26216235, 0.06562339, 0.00606901]"
ECON5_e_W54,socioeco,inferred,low,,5,"[0.72528527, 0.01455458, 0.17271396, 0.08382721, 0.003619]"
ECON5_e_W54,socioeco,inferred,high,,5,"[0.76356277, 0.0251651, 0.15639866, 0.05152327, 0.00335021]"
ECON5_f_W54,socioeco,inferred,low,,5,"[0.74774444, 0.01238027, 0.17076992, 0.06594893, 0.00315647]"
