qkey,attribute,channel,magnitude,regime,model_class,human_attribute,human_group,own_human_group,is_own_group,wasserstein,available_groups,expected_groups
RACESURV40_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.9390868541916522,2,2
RACESURV40_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.9085512114690742,2,2
RACESURV41_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.6976477876729965,2,2
RACESURV41_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.7520975376729966,2,2
RACESURV41_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.7115674343083713,2,2
RACESURV41_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.7660171843083713,2,2
RACESURV45_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.5733460108001116,2,2
RACESURV45_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.5902262108001116,2,2
RACESURV45_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.594994461129621,2,2
RACESURV45_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.6118746611296211,2,2
RACESURV47a_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.6127718189230824,2,2
RACESURV47a_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.6291163489230823,2,2
RACESURV47a_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.4946528809073804,2,2
RACESURV47a_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.5109974109073804,2,2
RACESURV47b_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.3284071628407371,2,2
RACESURV47b_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.24348669284073704,2,2
RACESURV47b_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.2998600269203332,2,2
RACESURV47b_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.21493955692033312,2,2
RACESURV47d_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.5489596037178893,2,2
RACESURV47d_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.7708141515209473,2,2
RACESURV47d_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.6077183414162496,2,2
RACESURV47d_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.8295728892193075,2,2
RACESURV47e_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.9246918605549043,2,2
RACESURV47e_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.0595690405549045,2,2
RACESURV47e_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.0673099480976016,2,2
RACESURV47e_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.2021871280976018,2,2
RACESURV47f_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.36537913553903245,2,2
RACESURV47f_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.3296872548966351,2,2
RACESURV47f_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.30190533692419197,2,2
RACESURV47f_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.2662134562817946,2,2
RACESURV48_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.31117673064046353,2,2
RACESURV48_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.32140069215438904,2,2
RACESURV48_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.27425249929015233,2,2
RACESURV48_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.25200698362702856,2,2
RACESURV51_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.04755783780409098,2,2
RACESURV51_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.09379908653958514,2,2
RACESURV51_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.056805467187230965,2,2
RACESURV51_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.10304671592272513,2,2
RACESURV52_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.4650358503113524,2,2
RACESURV52_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.32789549500920373,2,2
RACESURV52_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.5898371205949171,2,2
RACESURV52_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.4011125905949171,2,2
RACESURV5a_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,1.0935190595964581,2,2
RACESURV5a_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.2679573862819353,2,2
RACESURV5a_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.038288282883578,2,2
RACESURV5a_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.2127266095690554,2,2
RACESURV5b_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.48478096971559603,2,2
RACESURV5b_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.32725566692031405,2,2
RACESURV5b_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.4075470550000001,2,2
RACESURV5b_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.2699415072790382,2,2
RACESURV5d_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,1.2213926297132676,2,2
RACESURV5d_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.26310095877805,2,2
RACESURV5d_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.1991899982947531,2,2
RACESURV5d_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.2408983273595358,2,2
RACESURV5e_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.49928719845552505,2,2
RACESURV5e_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.3241214184555249,2,2
RACESURV5e_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.5295448447534032,2,2
RACESURV5e_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.35437906475340314,2,2
RACESURV5f_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.8776475086434591,2,2
RACESURV5f_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.9345996488537595,2,2
RACESURV5f_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.846709576537221,2,2
RACESURV5f_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.9076615677194994,2,2
RACESURV5g_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.7125407358290828,2,2
RACESURV5g_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.5721216126060804,2,2
RACESURV5g_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.7152608945906731,2,2
RACESURV5g_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.5776340422836478,2,2
RACESURV5h_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,1.1077944632232941,2,2
RACESURV5h_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.9769019469143688,2,2
RACESURV5h_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.0946004634660798,2,2
RACESURV5h_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.9708442533047956,2,2
RACESURV5i_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,1.879138482681351,2,2
RACESURV5i_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.913957625573362,2,2
RACESURV5i_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.6794765840875148,2,2
RACESURV5i_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.7142957269795258,2,2
RACESURV5j_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.7412299923318002,2,2
RACESURV5j_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.7028635473318001,2,2
RACESURV5j_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.6373326441252484,2,2
RACESURV5j_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.5989661991252483,2,2
RACESURV5l_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,1.4076725081857524,2,2
RACESURV5l_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.5814722131857524,2,2
RACESURV5l_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.263571137,2,2
RACESURV5l_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.437370842,2,2
RACESURV9_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,1.1211532831678859,2,2
RACESURV9_W43,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.2143903731678858,2,2
RACESURV9_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.0686368941117559,2,2
RACESURV9_W43,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.161873984111756,2,2
INFOCHALa_W45,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.9949528165267189,2,2
INFOCHALa_W45,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.3219456865267185,2,2
INFOCHALa_W45,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.7164075704752261,2,2
INFOCHALa_W45,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.0434004404752257,2,2
INFOCREATEa_W45,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,1.7690185021152507,2,2
INFOCREATEa_W45,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.5954549724378368,2,2
INFOCREATEa_W45,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.877358971970779,2,2
INFOCREATEa_W45,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.703795442293365,2,2
MADEUPOFT_W45,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.571472174435537,2,2
MADEUPOFT_W45,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.6496046792925664,2,2
MADEUPOFT_W45,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.47496682568958193,2,2
MADEUPOFT_W45,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.5530993305466113,2,2
MADEUPTOPICb_W45,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.312465415684425,2,2
MADEUPTOPICb_W45,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.318325355684425,2,2
MADEUPTOPICb_W45,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.29232778762851575,2,2
MADEUPTOPICb_W45,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.29818772762851575,2,2
MADEUPTOPICc_W45,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.5155274935199855,2,2
MADEUPTOPICc_W45,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.5279419175747136,2,2
MADEUPTOPICc_W45,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.4892214136614762,2,2
MADEUPTOPICc_W45,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.49315705213520544,2,2
MADEUPTOPICd_W45,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.7159594223928556,2,2
MADEUPTOPICd_W45,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.6848092197004938,2,2
MADEUPTOPICd_W45,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.7778727819786243,2,2
MADEUPTOPICd_W45,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.7573404617814398,2,2
NEWSPROBd_W45,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.80197130581449,2,2
NEWSPROBd_W45,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.7193736031791305,2,2
NEWSPROBd_W45,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.6742074506353596,2,2
NEWSPROBd_W45,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.5916097480000001,2,2
NEWSPROBe_W45,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.6675246688550319,2,2
NEWSPROBe_W45,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.7749487378788863,2,2
NEWSPROBe_W45,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.5008227949917721,2,2
NEWSPROBe_W45,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.6082468640156264,2,2
NEWS_PLATFORMg_W45,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.41598514342908116,2,2
NEWS_PLATFORMg_W45,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.6714606240000001,2,2
NEWS_PLATFORMg_W45,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.5538962972128367,2,2
NEWS_PLATFORMg_W45,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.8750139699999998,2,2
SMLIKESb_W45,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.6237107409525562,2,2
SMLIKESb_W45,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.6130686209525562,2,2
SMLIKESb_W45,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.7079002463140796,2,2
SMLIKESb_W45,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.6972581263140796,2,2
SMLIKESf_W45,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.7190795371055221,2,2
SMLIKESf_W45,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.7987939671055222,2,2
SMLIKESf_W45,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.7895850415633483,2,2
SMLIKESf_W45,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.8692994715633483,2,2
BENEFITGOV_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.8891389909211355,2,2
BENEFITGOV_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.1278873609211355,2,2
BENEFITGOV_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.003362819448749,2,2
BENEFITGOV_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.2421111894487489,2,2
CONCERNCO_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.7539369396227391,2,2
CONCERNCO_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.8600104581682477,2,2
CONCERNCO_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.530291674986533,2,2
CONCERNCO_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.6920828449865333,2,2
CONCERNGRPa_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.24129315508370985,2,2
CONCERNGRPa_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.43272697644037894,2,2
CONCERNGRPa_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.35289927582753355,2,2
CONCERNGRPa_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.5590181957633478,2,2
CONCERNGRPc_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.31809008063639027,2,2
CONCERNGRPc_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.36012343063639035,2,2
CONCERNGRPc_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.30580634321620476,2,2
CONCERNGRPc_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.34783969321620484,2,2
CONTROLCO_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.8337054403370542,2,2
CONTROLCO_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.8403597396356606,2,2
CONTROLCO_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.0727662506593636,2,2
CONTROLCO_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.0794205499579699,2,2
CONTROLGRPc_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.44332665584745923,2,2
CONTROLGRPc_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.3898963229634584,2,2
CONTROLGRPc_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.35058034750902234,2,2
CONTROLGRPc_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.3166603975090223,2,2
DATAUSEd_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.2957359407524469,2,2
DATAUSEd_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.3983938507524469,2,2
DATAUSEd_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.2562280713248454,2,2
DATAUSEd_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.35888598132484534,2,2
FACE3c_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.7144903284254588,2,2
FACE3c_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.7734775957748365,2,2
FACE3c_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.5618689779931438,2,2
FACE3c_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.6208562453425217,2,2
GOVREGV1_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.06740166338566184,2,2
GOVREGV1_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.10030798236496785,2,2
GOVREGV1_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.07134193128658067,2,2
GOVREGV1_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.12471601363507745,2,2
HOMEASSIST2_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.6436707849836839,2,2
HOMEASSIST2_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.6421505731387132,2,2
HOMEASSIST2_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.6200949024502925,2,2
HOMEASSIST2_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.6185746906053218,2,2
HOMEASSIST3_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,1.2138986429511267,2,2
HOMEASSIST3_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.2172134757400321,2,2
HOMEASSIST3_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.21963436295936,2,2
HOMEASSIST3_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.2229491957482654,2,2
HOMEASSIST4_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.5272288473169646,2,2
HOMEASSIST4_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.6217368701757782,2,2
HOMEASSIST4_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.46780354849805295,2,2
HOMEASSIST4_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.5003450427982175,2,2
PP5e_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.5592412284959634,2,2
PP5e_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.48106292586025723,2,2
PP5e_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.30129839468310315,2,2
PP5e_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.4174499723547057,2,2
PWMAN2_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,1.2884341899364453,2,2
PWMAN2_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.4166315202457327,2,2
PWMAN2_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,1.3504430112878179,2,2
PWMAN2_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,1.5855778912022984,2,2
SMARTAPP_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.4881234248015473,2,2
SMARTAPP_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.5983251648015473,2,2
SMARTAPP_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.4352386289175147,2,2
SMARTAPP_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.5277589967403586,2,2
TRACKCO1a_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.6504603761718241,2,2
TRACKCO1a_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,1.1328299212711386,2,2
TRACKCO1a_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.525280645340335,2,2
TRACKCO1a_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.9857319713656606,2,2
TRACKCO1b_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.3308272497803673,2,2
TRACKCO1b_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.31329396303453194,2,2
TRACKCO1b_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.19583256892623552,2,2
TRACKCO1b_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"$100,000 or more","$100,000 or more",True,0.1585077475164781,2,2
TRACKGOV1a_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"Less than $30,000","Less than $30,000",True,0.624085914846729,2,2
TRACKGOV1a_W49,socioeco,inferred,,Inferred from occupation,low,INCOME,"$100,000 or more","Less than $30,000",False,0.5269545838974612,2,2
TRACKGOV1a_W49,socioeco,inferred,,Inferred from occupation,high,INCOME,"Less than $30,000","$100,000 or more",False,0.6087535706934056,2,2
