qkey,attribute,channel,class_label,magnitude,n_occupations,response_distribution
RACESURV19e_W43,socioeco,inferred,low,,5,"[0.99998405, 1.594e-05, 3e-08]"
RACESURV19e_W43,socioeco,inferred,high,,5,"[0.99999058, 9.43e-06, 3e-08]"
RACESURV1b_W43,socioeco,inferred,low,,5,"[3.658e-05, 9e-07, 0.9999625]"
RACESURV1b_W43,socioeco,inferred,high,,5,"[6.564e-05, 1.05e-06, 0.99993328]"
RACESURV21_W43,socioeco,inferred,low,,5,"[0.01544848, 0.19245711, 0.77333966, 0.01875474]"
RACESURV21_W43,socioeco,inferred,high,,5,"[0.01871786, 0.17657887, 0.7927899, 0.01191335]"
RACESURV27_W43,socioeco,inferred,low,,5,"[2.74e-06, 0.98462488, 0.01537176, 5.9e-07]"
RACESURV27_W43,socioeco,inferred,high,,5,"[1.22e-06, 0.99886955, 0.00112903, 2.2e-07]"
RACESURV28a_W43,socioeco,inferred,low,,5,"[0.94248492, 0.04122902, 0.01628607]"
RACESURV28a_W43,socioeco,inferred,high,,5,"[0.9987336, 0.00124224, 2.415e-05]"
RACESURV28b_W43,socioeco,inferred,low,,5,"[0.99719225, 0.00277367, 3.41e-05]"
RACESURV28b_W43,socioeco,inferred,high,,5,"[0.99989415, 0.0001018, 4.07e-06]"
RACESURV28c_W43,socioeco,inferred,low,,5,"[0.99979776, 0.00019824, 4e-06]"
RACESURV28c_W43,socioeco,inferred,high,,5,"[0.99991903, 7.892e-05, 2.05e-06]"
RACESURV28d_W43,socioeco,inferred,low,,5,"[0.99975824, 0.0002403, 1.47e-06]"
RACESURV28d_W43,socioeco,inferred,high,,5,"[0.99985217, 0.00014643, 1.4e-06]"
RACESURV28e_W43,socioeco,inferred,low,,5,"[0.99977428, 0.00022432, 1.39e-06]"
RACESURV28e_W43,socioeco,inferred,high,,5,"[0.99986088, 0.00013798, 1.12e-06]"
RACESURV28f_W43,socioeco,inferred,low,,5,"[0.9798909, 0.01431754, 0.00579158]"
RACESURV28f_W43,socioeco,inferred,high,,5,"[0.99914323, 0.00082954, 2.726e-05]"
RACESURV28g_W43,socioeco,inferred,low,,5,"[0.99977453, 0.00022347, 1.96e-06]"
RACESURV28g_W43,socioeco,inferred,high,,5,"[0.99990191, 9.683e-05, 1.26e-06]"
RACESURV29d_W43,socioeco,inferred,low,,5,"[6.221e-05, 0.99969162, 0.00024495, 1.24e-06]"
RACESURV29d_W43,socioeco,inferred,high,,5,"[4.417e-05, 0.99995384, 1.45e-06, 5.5e-07]"
RACESURV2_W43,socioeco,inferred,low,,5,"[1.026e-05, 2.712e-05, 1.5e-07, 4.6e-07, 0.99996207]"
RACESURV2_W43,socioeco,inferred,high,,5,"[1.286e-05, 2.161e-05, 1.4e-07, 4.4e-07, 0.99996495]"
RACESURV34a_W43,socioeco,inferred,low,,5,"[1.188e-05, 6.5e-07, 2.02e-06, 5.88e-06, 0.99997954]"
RACESURV34a_W43,socioeco,inferred,high,,5,"[8.94e-06, 4.8e-07, 1.58e-06, 6.71e-06, 0.99998231]"
RACESURV34b_W43,socioeco,inferred,low,,5,"[1.272e-05, 4.13e-06, 0.00030069, 1.651e-05, 0.99966598]"
RACESURV34b_W43,socioeco,inferred,high,,5,"[7.98e-06, 1.159e-05, 5.366e-05, 1.74e-05, 0.99990937]"
RACESURV34c_W43,socioeco,inferred,low,,5,"[1.628e-05, 0.00025154, 0.58520525, 0.00330419, 0.41122274]"
RACESURV34c_W43,socioeco,inferred,high,,5,"[0.00047754, 0.02259592, 0.39496525, 0.00729063, 0.57467063]"
RACESURV34d_W43,socioeco,inferred,low,,5,"[0.65112971, 0.34404105, 5.537e-05, 1.377e-05, 0.00476008]"
RACESURV34d_W43,socioeco,inferred,high,,5,"[0.99603557, 0.00396195, 1.04e-06, 7.6e-07, 7.1e-07]"
RACESURV34e_W43,socioeco,inferred,low,,5,"[0.01001912, 0.53559649, 0.16986059, 0.00049922, 0.28402458]"
RACESURV34e_W43,socioeco,inferred,high,,5,"[0.04103412, 0.90972415, 0.04915828, 5.871e-05, 2.473e-05]"
RACESURV38_W43,socioeco,inferred,low,,5,"[0.00515232, 0.82555254, 0.1692916, 3.54e-06]"
RACESURV38_W43,socioeco,inferred,high,,5,"[0.00712662, 0.98477325, 0.00809878, 1.35e-06]"
RACESURV40_W43,socioeco,inferred,low,,5,"[1.06e-06, 0.2701478, 3.52e-06, 1.85e-06, 0.72984581]"
RACESURV40_W43,socioeco,inferred,high,,5,"[1.24e-06, 0.31029889, 5.34e-06, 2.35e-06, 0.68969213]"
RACESURV41_W43,socioeco,inferred,low,,5,"[8e-07, 0.00939452, 2.12e-06, 3.02e-06, 0.99059953]"
RACESURV41_W43,socioeco,inferred,high,,5,"[9.2e-07, 0.01072169, 2.13e-06, 3.27e-06, 0.98927199]"
RACESURV45_W43,socioeco,inferred,low,,5,"[6.3e-07, 0.0025042, 1.07e-06, 2.31e-06, 0.9974918]"
RACESURV45_W43,socioeco,inferred,high,,5,"[4.2e-07, 6.508e-05, 5.5e-07, 1.73e-06, 0.99993219]"
RACESURV47a_W43,socioeco,inferred,low,,5,"[1.1e-07, 1.2e-07, 9.7e-07, 0.99999061, 8.15e-06]"
RACESURV47a_W43,socioeco,inferred,high,,5,"[1.3e-07, 1.5e-07, 8.8e-07, 0.9999928, 6.06e-06]"
RACESURV47b_W43,socioeco,inferred,low,,5,"[3.4e-07, 1.1e-07, 3.2e-07, 0.9999862, 1.303e-05]"
RACESURV47b_W43,socioeco,inferred,high,,5,"[3.4e-07, 1.2e-07, 4.2e-07, 0.99998882, 1.03e-05]"
RACESURV47d_W43,socioeco,inferred,low,,5,"[7.3e-07, 0.0118743, 0.01429984, 0.31320482, 0.66062029]"
RACESURV47d_W43,socioeco,inferred,high,,5,"[8.6e-07, 0.0205901, 0.03562567, 0.23142081, 0.71236258]"
RACESURV47e_W43,socioeco,inferred,low,,5,"[9.6e-07, 0.04561559, 0.05192197, 0.5666668, 0.33579469]"
RACESURV47e_W43,socioeco,inferred,high,,5,"[9e-07, 0.00482875, 0.13682942, 0.69749738, 0.16084357]"
RACESURV47f_W43,socioeco,inferred,low,,5,"[1.2e-07, 8e-08, 8.5e-07, 0.99998765, 1.124e-05]"
RACESURV47f_W43,socioeco,inferred,high,,5,"[1.2e-07, 8e-08, 6.7e-07, 0.99999079, 8.29e-06]"
RACESURV48_W43,socioeco,inferred,low,,5,"[0.99998882, 1.1e-05, 6e-08, 9e-08]"
RACESURV48_W43,socioeco,inferred,high,,5,"[0.99999506, 4.72e-06, 7e-08, 1.1e-07]"
RACESURV51_W43,socioeco,inferred,low,,5,"[2.498e-05, 7.2e-07, 0.9999743]"
RACESURV51_W43,socioeco,inferred,high,,5,"[3.84e-05, 9.3e-07, 0.99996066]"
RACESURV52_W43,socioeco,inferred,low,,5,"[4.55e-06, 1.008e-05, 0.99996748, 1.79e-05]"
RACESURV52_W43,socioeco,inferred,high,,5,"[5.69e-06, 9.57e-06, 0.99997661, 8.12e-06]"
RACESURV5a_W43,socioeco,inferred,low,,5,"[2.16e-06, 6.09e-06, 0.78202667, 0.00076014, 0.21720497]"
RACESURV5a_W43,socioeco,inferred,high,,5,"[2.47e-06, 1.12e-06, 0.99907134, 0.00092231, 2.75e-06]"
RACESURV5b_W43,socioeco,inferred,low,,5,"[1.22e-06, 8e-07, 0.58272883, 0.41726528, 3.86e-06]"
RACESURV5b_W43,socioeco,inferred,high,,5,"[1.18e-06, 7.5e-07, 0.69113716, 0.30885751, 3.38e-06]"
RACESURV5d_W43,socioeco,inferred,low,,5,"[1.93e-06, 9.52e-06, 0.99635307, 0.00031097, 0.00332453]"
RACESURV5d_W43,socioeco,inferred,high,,5,"[1.25e-06, 2.75e-06, 0.99989241, 8.796e-05, 1.56e-05]"
RACESURV5e_W43,socioeco,inferred,low,,5,"[9.2e-07, 5.7e-07, 0.99944045, 0.00051412, 4.394e-05]"
RACESURV5e_W43,socioeco,inferred,high,,5,"[7.8e-07, 5.2e-07, 0.99942067, 0.00057011, 7.93e-06]"
RACESURV5f_W43,socioeco,inferred,low,,5,"[1.18e-06, 2.9e-07, 0.13572081, 0.00026629, 0.86401144]"
RACESURV5f_W43,socioeco,inferred,high,,5,"[1.36e-06, 4.5e-07, 0.03803001, 0.00081444, 0.96115373]"
RACESURV5g_W43,socioeco,inferred,low,,5,"[1.9e-06, 4.1e-07, 0.99840397, 0.00152628, 6.744e-05]"
RACESURV5g_W43,socioeco,inferred,high,,5,"[1.19e-06, 3e-07, 0.9990059, 0.00095485, 3.775e-05]"
RACESURV5h_W43,socioeco,inferred,low,,5,"[1.12e-06, 3.7e-07, 0.99978018, 0.00015293, 6.539e-05]"
RACESURV5h_W43,socioeco,inferred,high,,5,"[9.9e-07, 3.9e-07, 0.99984372, 0.00010023, 5.47e-05]"
RACESURV5i_W43,socioeco,inferred,low,,5,"[1.59e-06, 5.2e-07, 0.99922161, 0.00077369, 2.55e-06]"
RACESURV5i_W43,socioeco,inferred,high,,5,"[1.44e-06, 4.4e-07, 0.99940364, 0.00059306, 1.43e-06]"
RACESURV5j_W43,socioeco,inferred,low,,5,"[1.24e-06, 1.13e-06, 0.99887974, 0.00111505, 2.88e-06]"
RACESURV5j_W43,socioeco,inferred,high,,5,"[8.4e-07, 8.3e-07, 0.99957823, 0.00041872, 1.42e-06]"
RACESURV5l_W43,socioeco,inferred,low,,5,"[7.6e-07, 3.05e-06, 0.99475107, 0.00524445, 6.8e-07]"
RACESURV5l_W43,socioeco,inferred,high,,5,"[9.7e-07, 3.09e-06, 0.99604176, 0.00395369, 4.9e-07]"
RACESURV9_W43,socioeco,inferred,low,,5,"[2.993e-05, 0.90463332, 0.09510607, 4.59e-06, 0.0002261]"
RACESURV9_W43,socioeco,inferred,high,,5,"[2.536e-05, 0.85649284, 0.14321178, 7.19e-06, 0.00026285]"
INFOCHALa_W45,socioeco,inferred,low,,5,"[0.99999454, 5.37e-06, 3e-08, 5e-08]"
INFOCHALa_W45,socioeco,inferred,high,,5,"[0.99999747, 2.47e-06, 3e-08, 5e-08]"
INFOCREATEa_W45,socioeco,inferred,low,,5,"[0.0070407, 0.99295909, 9e-08, 1.4e-07]"
INFOCREATEa_W45,socioeco,inferred,high,,5,"[0.03374933, 0.96625041, 1.1e-07, 1.8e-07]"
MADEUPOFT_W45,socioeco,inferred,low,,5,"[0.01819356, 0.9818056, 5.8e-07, 2.6e-07]"
MADEUPOFT_W45,socioeco,inferred,high,,5,"[0.21224655, 0.78775277, 3.1e-07, 3.5e-07]"
MADEUPSHAREWHY_W45,socioeco,inferred,low,,5,"[0.9326317, 1.076e-05, 0.06733336, 2.418e-05]"
MADEUPSHAREWHY_W45,socioeco,inferred,high,,5,"[0.49576458, 1.469e-05, 0.50419822, 2.25e-05]"
MADEUPTOPICb_W45,socioeco,inferred,low,,5,"[0.99973607, 0.00026384, 5e-08, 8e-08]"
MADEUPTOPICb_W45,socioeco,inferred,high,,5,"[0.99986795, 0.00013195, 4e-08, 8e-08]"
MADEUPTOPICc_W45,socioeco,inferred,low,,5,"[0.64424143, 0.35575825, 1.6e-07, 1.8e-07]"
MADEUPTOPICc_W45,socioeco,inferred,high,,5,"[0.85252755, 0.14747217, 1.3e-07, 1.7e-07]"
MADEUPTOPICd_W45,socioeco,inferred,low,,5,"[0.98043866, 0.01956112, 8e-08, 1.1e-07]"
MADEUPTOPICd_W45,socioeco,inferred,high,,5,"[0.99729945, 0.00270044, 6e-08, 9e-08]"
NEWSPREFV2_W45,socioeco,inferred,low,,5,"[1.116e-05, 3.03e-06, 1.168e-05, 0.00011297, 0.99986119]"
NEWSPREFV2_W45,socioeco,inferred,high,,5,"[4.1e-06, 1.1e-06, 1.71e-06, 1.972e-05, 0.99997342]"
NEWSPROBd_W45,socioeco,inferred,low,,5,"[0.04182937, 0.949711, 0.00845831, 1.31e-06]"
NEWSPROBd_W45,socioeco,inferred,high,,5,"[0.07995107, 0.91693838, 0.00310998, 5.7e-07]"
NEWSPROBe_W45,socioeco,inferred,low,,5,"[0.90390875, 0.09608811, 2.95e-06, 2e-07]"
NEWSPROBe_W45,socioeco,inferred,high,,5,"[0.954883, 0.04511597, 8.6e-07, 1.5e-07]"
NEWS_PLATFORMg_W45,socioeco,inferred,low,,5,"[0.42880025, 0.57117804, 2.118e-05, 5.1e-07]"
NEWS_PLATFORMg_W45,socioeco,inferred,high,,5,"[0.89526663, 0.10473238, 5e-07, 4.9e-07]"
SMLIKESb_W45,socioeco,inferred,low,,5,"[0.99547315, 0.00452627, 6.2e-07]"
SMLIKESb_W45,socioeco,inferred,high,,5,"[0.99964532, 0.00035458, 1.3e-07]"
SMLIKESf_W45,socioeco,inferred,low,,5,"[0.84231401, 0.15768584, 1.3e-07]"
SMLIKESf_W45,socioeco,inferred,high,,5,"[0.99958779, 0.00041221, 4e-08]"
BENEFITGOV_W49,socioeco,inferred,low,,5,"[2.51e-06, 2.17e-06, 0.98154843, 0.01844689]"
BENEFITGOV_W49,socioeco,inferred,high,,5,"[3.66e-06, 2.46e-06, 0.85939959, 0.14059428]"
CONCERNCO_W49,socioeco,inferred,low,,5,"[0.35362217, 0.64637609, 1.34e-06, 3.6e-07]"
CONCERNCO_W49,socioeco,inferred,high,,5,"[0.75110417, 0.24889388, 1.05e-06, 8.9e-07]"
CONCERNGRPa_W49,socioeco,inferred,low,,5,"[0.04129569, 0.95870224, 2.07e-06]"
CONCERNGRPa_W49,socioeco,inferred,high,,5,"[0.1086208, 0.89137769, 1.53e-06]"
CONCERNGRPc_W49,socioeco,inferred,low,,5,"[0.12046916, 0.87952934, 1.52e-06]"
CONCERNGRPc_W49,socioeco,inferred,high,,5,"[0.24865463, 0.75134367, 1.71e-06]"
CONTROLCO_W49,socioeco,inferred,low,,5,"[3.54e-06, 0.34377204, 0.65622011, 4.32e-06]"
CONTROLCO_W49,socioeco,inferred,high,,5,"[2.62e-06, 0.77377265, 0.22622252, 2.2e-06]"
CONTROLGRPc_W49,socioeco,inferred,low,,5,"[8.34e-06, 0.00172463, 0.99826701]"
CONTROLGRPc_W49,socioeco,inferred,high,,5,"[0.00029032, 0.70485533, 0.29485436]"
DATAUSEd_W49,socioeco,inferred,low,,5,"[0.9999954, 4.28e-06, 3.4e-07]"
DATAUSEd_W49,socioeco,inferred,high,,5,"[0.99999521, 4.45e-06, 2.9e-07]"
FACE3c_W49,socioeco,inferred,low,,5,"[4.2e-06, 1.38e-05, 0.99939682, 0.00058516]"
FACE3c_W49,socioeco,inferred,high,,5,"[5.13e-06, 2.95e-05, 0.99937482, 0.00059056]"
GOVREGV1_W49,socioeco,inferred,low,,5,"[0.99996493, 2.248e-05, 1.26e-05]"
GOVREGV1_W49,socioeco,inferred,high,,5,"[0.99998331, 7.34e-06, 9.34e-06]"
HOMEASSIST2_W49,socioeco,inferred,low,,5,"[0.15993772, 0.84006045, 1.27e-06, 5.3e-07]"
HOMEASSIST2_W49,socioeco,inferred,high,,5,"[0.39991549, 0.60008325, 5.8e-07, 6.8e-07]"
HOMEASSIST3_W49,socioeco,inferred,low,,5,"[2.884e-05, 0.41165889, 0.58831228]"
HOMEASSIST3_W49,socioeco,inferred,high,,5,"[2.548e-05, 0.45383618, 0.54613832]"
HOMEASSIST4_W49,socioeco,inferred,low,,5,"[0.58762014, 0.41121836, 0.00116132, 2e-07]"
HOMEASSIST4_W49,socioeco,inferred,high,,5,"[0.99677879, 0.00322108, 6e-08, 9e-08]"
PP5e_W49,socioeco,inferred,low,,5,"[9.9e-07, 0.00342714, 0.99651811, 5.378e-05]"
PP5e_W49,socioeco,inferred,high,,5,"[1.64e-06, 0.08433044, 0.91557006, 9.786e-05]"
PWMAN2_W49,socioeco,inferred,low,,5,"[0.35490367, 0.00105054, 0.09436686, 0.00090106, 0.32126576, 0.00108072, 0.0038657, 0.0373536, 0.18521209]"
PWMAN2_W49,socioeco,inferred,high,,5,"[0.04828094, 0.0605359, 0.23811833, 0.00431199, 0.57203934, 0.00226678, 0.01291379, 0.05094293, 0.01058999]"
SMARTAPP_W49,socioeco,inferred,low,,5,"[0.0501813, 0.0719689, 0.87784282, 6.97e-06]"
SMARTAPP_W49,socioeco,inferred,high,,5,"[0.5286462, 0.03417848, 0.43717007, 5.26e-06]"
TRACKCO1a_W49,socioeco,inferred,low,,5,"[0.26980903, 0.62128907, 0.10889738, 3.09e-06, 1.41e-06]"
TRACKCO1a_W49,socioeco,inferred,high,,5,"[0.54450206, 0.41640836, 0.03908559, 2.74e-06, 1.23e-06]"
TRACKCO1b_W49,socioeco,inferred,low,,5,"[0.00013399, 0.2911647, 0.7086954, 5.08e-06, 8.6e-07]"
TRACKCO1b_W49,socioeco,inferred,high,,5,"[0.00200503, 0.88350187, 0.11449018, 2.41e-06, 5.1e-07]"
TRACKGOV1a_W49,socioeco,inferred,low,,5,"[4.53e-06, 3.165e-05, 0.9999547, 8.04e-06, 1.09e-06]"
TRACKGOV1a_W49,socioeco,inferred,high,,5,"[6.27e-06, 0.00016548, 0.99982278, 4.93e-06, 5.6e-07]"
TRACKGOV1b_W49,socioeco,inferred,low,,5,"[2.55e-06, 2.08e-06, 0.34429554, 0.65404923, 0.00165061]"
TRACKGOV1b_W49,socioeco,inferred,high,,5,"[1.99e-06, 1.82e-06, 0.93002251, 0.06990233, 7.138e-05]"
COHABDUR_W50,socioeco,inferred,low,,5,"[0.88713552, 0.09490821, 0.0167069, 0.00120982, 1.139e-05, 2.815e-05]"
COHABDUR_W50,socioeco,inferred,high,,5,"[0.69526069, 0.23557718, 0.05781612, 0.01085181, 5.431e-05, 0.0004399]"
DNA2b_W50,socioeco,inferred,low,,5,"[1.467e-05, 0.99998531]"
DNA2b_W50,socioeco,inferred,high,,5,"[2.035e-05, 0.99997966]"
DNA5_W50,socioeco,inferred,low,,5,"[2.834e-05, 0.99997163]"
DNA5_W50,socioeco,inferred,high,,5,"[1.582e-05, 0.99998417]"
E5MOD_W50,socioeco,inferred,low,,5,"[0.66800424, 0.27040537, 0.06159042]"
E5MOD_W50,socioeco,inferred,high,,5,"[0.87011098, 0.11865721, 0.01123179]"
FAMSURV10c_W50,socioeco,inferred,low,,5,"[2.11e-06, 0.00230291, 0.99768859, 6.4e-06]"
FAMSURV10c_W50,socioeco,inferred,high,,5,"[1.84e-06, 0.0046971, 0.99529554, 5.53e-06]"
FAMSURV16_W50,socioeco,inferred,low,,5,"[0.63364308, 1.397e-05, 0.36634294]"
FAMSURV16_W50,socioeco,inferred,high,,5,"[0.56049312, 1.421e-05, 0.43949265]"
FAMSURV17_W50,socioeco,inferred,low,,5,"[0.03340273, 3.053e-05, 7.497e-05, 0.00115541, 0.18634504, 0.01891842, 0.74281656, 0.00051178, 0.01674454]"
FAMSURV17_W50,socioeco,inferred,high,,5,"[0.19457103, 9.965e-05, 4.618e-05, 0.00023231, 0.0707558, 4.297e-05, 0.72732259, 3.594e-05, 0.00689355]"
FAMSURV1_W50,socioeco,inferred,low,,5,"[0.24710136, 0.75289783, 7.9e-07]"
FAMSURV1_W50,socioeco,inferred,high,,5,"[0.93688549, 0.06311291, 1.6e-06]"
FAMSURV20_W50,socioeco,inferred,low,,5,"[0.04484055, 0.95515946]"
FAMSURV20_W50,socioeco,inferred,high,,5,"[0.08618359, 0.9138164]"
FAMSURV23b_W50,socioeco,inferred,low,,5,"[0.9946973, 0.00430977, 0.00099291]"
FAMSURV23b_W50,socioeco,inferred,high,,5,"[0.99881755, 0.00099147, 0.00019096]"
FAMSURV23c_W50,socioeco,inferred,low,,5,"[8.401e-05, 6.26e-06, 0.99990975]"
FAMSURV23c_W50,socioeco,inferred,high,,5,"[9.715e-05, 8.04e-06, 0.9998948]"
FAMSURV23d_W50,socioeco,inferred,low,,5,"[0.06422967, 0.00670858, 0.92906173]"
FAMSURV23d_W50,socioeco,inferred,high,,5,"[0.16809826, 0.01708659, 0.81481509]"
FAMSURV23e_W50,socioeco,inferred,low,,5,"[0.88637703, 0.10854965, 0.0050733]"
FAMSURV23e_W50,socioeco,inferred,high,,5,"[0.98474889, 0.01485435, 0.00039679]"
FAMSURV23f_W50,socioeco,inferred,low,,5,"[0.79686508, 0.17275631, 0.03037861]"
FAMSURV23f_W50,socioeco,inferred,high,,5,"[0.94979252, 0.03619622, 0.01401126]"
FAMSURV23g_W50,socioeco,inferred,low,,5,"[0.00141567, 0.0020372, 0.99654714]"
FAMSURV23g_W50,socioeco,inferred,high,,5,"[0.04854319, 0.05041585, 0.90104098]"
FAMSURV26a_W50,socioeco,inferred,low,,5,"[1.017e-05, 1.9e-06, 0.29950746, 0.70048044]"
FAMSURV26a_W50,socioeco,inferred,high,,5,"[3.49e-06, 1.33e-06, 0.92306453, 0.07693065]"
FAMSURV26b_W50,socioeco,inferred,low,,5,"[2.172e-05, 4.06e-06, 0.65230589, 0.34766832]"
FAMSURV26b_W50,socioeco,inferred,high,,5,"[2.452e-05, 5.06e-06, 0.76155884, 0.23841159]"
FAMSURV26c_W50,socioeco,inferred,low,,5,"[1.385e-05, 3.45e-06, 0.51433049, 0.48565221]"
FAMSURV26c_W50,socioeco,inferred,high,,5,"[1.282e-05, 3.88e-06, 0.86577436, 0.13420892]"
FAMSURV26d_W50,socioeco,inferred,low,,5,"[5.07e-06, 9.08e-06, 0.97569121, 0.02429462]"
FAMSURV26d_W50,socioeco,inferred,high,,5,"[8.05e-06, 2.627e-05, 0.99081727, 0.00914845]"
FAMSURV29_W50,socioeco,inferred,low,,5,"[0.11400623, 0.09717544, 0.10082479, 0.68799357]"
FAMSURV29_W50,socioeco,inferred,high,,5,"[0.36513229, 0.37637721, 0.05621877, 0.20227173]"
FAMSURV2Ma_W50,socioeco,inferred,low,,5,"[1.5e-07, 0.99891208, 0.00108778]"
FAMSURV2Ma_W50,socioeco,inferred,high,,5,"[2.7e-07, 0.92827123, 0.07172847]"
FAMSURV2Mc_W50,socioeco,inferred,low,,5,"[2.6e-07, 0.99263765, 0.0073621]"
FAMSURV2Mc_W50,socioeco,inferred,high,,5,"[3.8e-07, 0.91450964, 0.08548998]"
FAMSURV2Wa_W50,socioeco,inferred,low,,5,"[2.9e-07, 0.9893627, 0.010637]"
FAMSURV2Wa_W50,socioeco,inferred,high,,5,"[4.2e-07, 0.88183947, 0.11816011]"
FAMSURV2Wc_W50,socioeco,inferred,low,,5,"[2.5e-07, 0.99963466, 0.00036512]"
FAMSURV2Wc_W50,socioeco,inferred,high,,5,"[2.6e-07, 0.99686823, 0.00313149]"
FAMSURV32e_W50,socioeco,inferred,low,,5,"[0.75887714, 0.23932772, 0.00172189, 7.327e-05]"
FAMSURV32e_W50,socioeco,inferred,high,,5,"[0.74582777, 0.25103665, 0.00304866, 8.693e-05]"
FAMSURV39_W50,socioeco,inferred,low,,5,"[0.01555694, 0.67556212, 0.30863291, 0.00024804]"
FAMSURV39_W50,socioeco,inferred,high,,5,"[0.00442214, 0.35855867, 0.63451151, 0.00250767]"
FAMSURV3_W50,socioeco,inferred,low,,5,"[0.99252602, 0.00747388, 1e-07]"
FAMSURV3_W50,socioeco,inferred,high,,5,"[0.99605031, 0.00394963, 8e-08]"
FAMSURV40_W50,socioeco,inferred,low,,5,"[6.93e-06, 8.2e-07, 6.71e-06, 0.99998555]"
FAMSURV40_W50,socioeco,inferred,high,,5,"[4.23e-06, 4.5e-07, 1.8e-06, 0.99999354]"
FAMSURV43_W50,socioeco,inferred,low,,5,"[0.13977187, 0.86020585, 1.859e-05, 3.68e-06]"
FAMSURV43_W50,socioeco,inferred,high,,5,"[0.39698213, 0.60301238, 2.47e-06, 3.03e-06]"
FAMSURV44_W50,socioeco,inferred,low,,5,"[0.00926004, 0.20653402, 0.37321982, 0.41098613]"
FAMSURV44_W50,socioeco,inferred,high,,5,"[0.06217277, 0.44195449, 0.29811278, 0.19775994]"
FAMSURV6_W50,socioeco,inferred,low,,5,"[0.02460874, 0.97538891, 1.88e-06, 4.6e-07]"
FAMSURV6_W50,socioeco,inferred,high,,5,"[0.01259459, 0.98740381, 1.23e-06, 3.5e-07]"
FAMSURV9c_W50,socioeco,inferred,low,,5,"[1.48e-06, 6.082e-05, 0.999931, 6.66e-06]"
FAMSURV9c_W50,socioeco,inferred,high,,5,"[3.98e-06, 0.01305913, 0.98692776, 9.15e-06]"
FATHER_W50,socioeco,inferred,low,,5,"[0.99919837, 0.00080166]"
FATHER_W50,socioeco,inferred,high,,5,"[0.99841175, 0.00158824]"
HAVEKIDS1_W50,socioeco,inferred,low,,5,"[0.04498168, 0.8651787, 0.08942272, 0.00041692]"
HAVEKIDS1_W50,socioeco,inferred,high,,5,"[0.04707416, 0.76878381, 0.17797454, 0.0061675]"
MARRDUR_W50,socioeco,inferred,low,,5,"[0.91246982, 0.01806477, 0.01980629, 0.03191203, 0.00073686, 0.01701028]"
MARRDUR_W50,socioeco,inferred,high,,5,"[0.45096699, 0.01585959, 0.03145625, 0.19521498, 0.01741931, 0.28908286]"
MARRYPREF1_W50,socioeco,inferred,low,,5,"[6.61e-06, 3.38e-06, 0.99999004]"
MARRYPREF1_W50,socioeco,inferred,high,,5,"[1.069e-05, 3.993e-05, 0.99994942]"
MARRYPREF2_W50,socioeco,inferred,low,,5,"[7.52e-06, 3.533e-05, 0.99995716]"
MARRYPREF2_W50,socioeco,inferred,high,,5,"[1.102e-05, 0.00027591, 0.99971306]"
MOTHER_W50,socioeco,inferred,low,,5,"[0.99872503, 0.00127497]"
MOTHER_W50,socioeco,inferred,high,,5,"[0.99620275, 0.00379722]"
PAR1_W50,socioeco,inferred,low,,5,"[0.00022801, 1.564e-05, 0.99975633]"
PAR1_W50,socioeco,inferred,high,,5,"[0.00017501, 1.11e-05, 0.99981388]"
PAR2_W50,socioeco,inferred,low,,5,"[0.00050502, 0.00012641, 0.99936857]"
PAR2_W50,socioeco,inferred,high,,5,"[0.0007546, 0.00013497, 0.99911044]"
ROMRELDUR_W50,socioeco,inferred,low,,5,"[0.98657131, 0.00245921, 0.00785678, 0.00306615, 3.112e-05, 1.547e-05]"
ROMRELDUR_W50,socioeco,inferred,high,,5,"[0.97005286, 0.00214417, 0.02081714, 0.00685108, 7.828e-05, 5.646e-05]"
ROMRELSER_W50,socioeco,inferred,low,,5,"[0.09072857, 0.87458866, 0.03457261, 0.00011014]"
ROMRELSER_W50,socioeco,inferred,high,,5,"[0.32755594, 0.62389919, 0.04804716, 0.00049772]"
SATLIFEc_W50,socioeco,inferred,low,,5,"[7.025e-05, 0.0938125, 0.90599444, 0.00012281]"
SATLIFEc_W50,socioeco,inferred,high,,5,"[0.0019871, 0.57681078, 0.42106979, 0.00013233]"
ECIMPg_W54,socioeco,inferred,low,,5,"[0.99999836, 1.16e-06, 5.3e-07]"
ECIMPg_W54,socioeco,inferred,high,,5,"[0.99999874, 8.8e-07, 3.9e-07]"
ECON1_W54,socioeco,inferred,low,,5,"[9.57e-06, 0.01213579, 0.98784658, 8.05e-06]"
ECON1_W54,socioeco,inferred,high,,5,"[4.49e-06, 0.00377745, 0.99621117, 6.9e-06]"
ECON3_d_W54,socioeco,inferred,low,,5,"[0.01054853, 0.88746015, 0.10196649, 2.48e-05]"
ECON3_d_W54,socioeco,inferred,high,,5,"[0.00777555, 0.95275694, 0.03943, 3.752e-05]"
ECON4_a_W54,socioeco,inferred,low,,5,"[0.02144519, 0.7746361, 0.20391554, 3.16e-06]"
ECON4_a_W54,socioeco,inferred,high,,5,"[0.0030267, 0.99215032, 0.00482118, 1.79e-06]"
ECON4_b_W54,socioeco,inferred,low,,5,"[5.91e-06, 1.74e-06, 0.38119289, 0.61879945]"
ECON4_b_W54,socioeco,inferred,high,,5,"[3.29e-06, 1.71e-06, 0.89473431, 0.10526069]"
