qkey,attribute,channel,class_label,magnitude,n_occupations,response_distribution
RACESURV29d_W43,socioeco,inferred,high,,5,"[0.00032191, 0.67585961, 0.32377485, 4.362e-05]"
RACESURV2_W43,socioeco,inferred,low,,5,"[1.0, 0.0, 0.0, 0.0, 0.0]"
RACESURV2_W43,socioeco,inferred,high,,5,"[1.0, 0.0, 0.0, 0.0, 0.0]"
RACESURV34a_W43,socioeco,inferred,low,,5,"[4.6e-07, 7.51e-06, 2.07e-06, 6.37e-06, 0.99998359]"
RACESURV34a_W43,socioeco,inferred,high,,5,"[5e-07, 5.24e-06, 2.33e-06, 1.102e-05, 0.9999809]"
RACESURV34b_W43,socioeco,inferred,low,,5,"[1.8e-06, 1.598e-05, 5.92e-06, 1.99e-06, 0.9999743]"
RACESURV34b_W43,socioeco,inferred,high,,5,"[1.26e-06, 1.449e-05, 7.23e-06, 4.78e-06, 0.99997225]"
RACESURV34c_W43,socioeco,inferred,low,,5,"[8.2e-07, 0.00055534, 0.01539293, 5.422e-05, 0.98399673]"
RACESURV34c_W43,socioeco,inferred,high,,5,"[2.55e-06, 0.00023349, 4.808e-05, 4.97e-06, 0.99971087]"
RACESURV34d_W43,socioeco,inferred,low,,5,"[0.09847884, 0.63356072, 1.436e-05, 1.37e-06, 0.26794471]"
RACESURV34d_W43,socioeco,inferred,high,,5,"[0.9593766, 0.02551865, 5e-07, 2.6e-07, 0.01510397]"
RACESURV34e_W43,socioeco,inferred,low,,5,"[0.00354485, 0.44098079, 5.215e-05, 1.05e-06, 0.55542119]"
RACESURV34e_W43,socioeco,inferred,high,,5,"[0.38720586, 0.54255218, 2.126e-05, 8.9e-07, 0.07021981]"
RACESURV38_W43,socioeco,inferred,low,,5,"[0.00150539, 0.67932775, 0.31888697, 0.00027988]"
RACESURV38_W43,socioeco,inferred,high,,5,"[0.00167581, 0.92940278, 0.06887064, 5.077e-05]"
RACESURV40_W43,socioeco,inferred,low,,5,"[1e-08, 0.40768897, 6.5e-07, 8e-08, 0.59231032]"
RACESURV40_W43,socioeco,inferred,high,,5,"[1e-08, 0.34441089, 7.7e-07, 1.2e-07, 0.65558819]"
RACESURV41_W43,socioeco,inferred,low,,5,"[1.4e-07, 0.99631444, 0.00305709, 4.6e-07, 0.00062784]"
RACESURV41_W43,socioeco,inferred,high,,5,"[1.3e-07, 0.99686452, 0.00294307, 2.9e-07, 0.00019196]"
RACESURV45_W43,socioeco,inferred,low,,5,"[5.95e-06, 0.96070727, 5.79e-06, 1.03e-06, 0.03927999]"
RACESURV45_W43,socioeco,inferred,high,,5,"[1.608e-05, 0.99450223, 2.22e-06, 5.2e-07, 0.00547894]"
RACESURV47a_W43,socioeco,inferred,low,,5,"[0.0, 0.0, 1e-08, 0.99999993, 5e-08]"
RACESURV47a_W43,socioeco,inferred,high,,5,"[0.0, 0.0, 2e-08, 0.99999998, 4e-08]"
RACESURV47b_W43,socioeco,inferred,low,,5,"[0.0, 0.0, 0.0, 0.99999993, 8e-08]"
RACESURV47b_W43,socioeco,inferred,high,,5,"[0.0, 0.0, 0.0, 0.99999993, 8e-08]"
RACESURV47d_W43,socioeco,inferred,low,,5,"[1e-08, 0.01466598, 0.00026941, 0.98494227, 0.00012235]"
RACESURV47d_W43,socioeco,inferred,high,,5,"[2e-08, 0.03504264, 0.00018067, 0.96470528, 7.138e-05]"
RACESURV47e_W43,socioeco,inferred,low,,5,"[1e-08, 0.33453292, 0.02942467, 0.63517639, 0.00086602]"
RACESURV47e_W43,socioeco,inferred,high,,5,"[1e-08, 0.41433192, 0.05811187, 0.52655664, 0.00099957]"
RACESURV47f_W43,socioeco,inferred,low,,5,"[0.0, 0.0, 1e-08, 0.99999993, 8e-08]"
RACESURV47f_W43,socioeco,inferred,high,,5,"[0.0, 0.0, 2e-08, 0.9999999, 9e-08]"
RACESURV48_W43,socioeco,inferred,low,,5,"[0.99999998, 3e-08, 0.0, 0.0]"
RACESURV48_W43,socioeco,inferred,high,,5,"[1.0, 0.0, 0.0, 0.0]"
RACESURV51_W43,socioeco,inferred,low,,5,"[6.9e-06, 1e-07, 0.99999302]"
RACESURV51_W43,socioeco,inferred,high,,5,"[1.693e-05, 1.6e-07, 0.99998291]"
RACESURV52_W43,socioeco,inferred,low,,5,"[5e-08, 5.1e-07, 0.28822356, 0.71177586]"
RACESURV52_W43,socioeco,inferred,high,,5,"[4e-08, 6.4e-07, 0.6063022, 0.39369716]"
RACESURV5a_W43,socioeco,inferred,low,,5,"[0.00032955, 0.99955349, 7e-08, 1e-08, 0.00011687]"
RACESURV5a_W43,socioeco,inferred,high,,5,"[7.828e-05, 0.99990933, 1e-08, 0.0, 1.235e-05]"
RACESURV5b_W43,socioeco,inferred,low,,5,"[0.0, 0.0, 0.99998956, 9.96e-06, 4.5e-07]"
RACESURV5b_W43,socioeco,inferred,high,,5,"[0.0, 1e-08, 0.99999557, 3.11e-06, 1.31e-06]"
RACESURV5d_W43,socioeco,inferred,low,,5,"[0.0, 1.074e-05, 5.5e-07, 1.7e-07, 0.99998851]"
RACESURV5d_W43,socioeco,inferred,high,,5,"[0.0, 1.65e-06, 2.5e-07, 8e-08, 0.99999802]"
RACESURV5e_W43,socioeco,inferred,low,,5,"[0.0, 5.23e-06, 0.99995134, 1.27e-06, 4.214e-05]"
RACESURV5e_W43,socioeco,inferred,high,,5,"[0.0, 7.902e-05, 0.99964993, 1.16e-06, 0.0002699]"
RACESURV5f_W43,socioeco,inferred,low,,5,"[0.0, 1.76e-06, 1e-08, 2e-08, 0.99999821]"
RACESURV5f_W43,socioeco,inferred,high,,5,"[0.0, 1.6e-06, 1e-08, 2e-08, 0.99999838]"
RACESURV5g_W43,socioeco,inferred,low,,5,"[0.0, 5.41e-06, 1.625e-05, 3.2e-07, 0.99997802]"
RACESURV5g_W43,socioeco,inferred,high,,5,"[0.0, 5.49e-06, 3.157e-05, 4.5e-07, 0.9999625]"
RACESURV5h_W43,socioeco,inferred,low,,5,"[1.2e-07, 0.03128363, 0.00103488, 5.69e-06, 0.9676757]"
RACESURV5h_W43,socioeco,inferred,high,,5,"[1.2e-07, 0.05361355, 0.0027921, 7e-06, 0.94358719]"
RACESURV5i_W43,socioeco,inferred,low,,5,"[1e-06, 0.20249232, 0.13246976, 1.834e-05, 0.6650186]"
RACESURV5i_W43,socioeco,inferred,high,,5,"[1e-06, 0.07683628, 0.01172277, 7.57e-06, 0.91143236]"
RACESURV5j_W43,socioeco,inferred,low,,5,"[2e-08, 0.00070359, 0.02651127, 5.41e-06, 0.97277969]"
RACESURV5j_W43,socioeco,inferred,high,,5,"[1e-08, 9.827e-05, 0.00020919, 9.1e-07, 0.99969162]"
RACESURV5l_W43,socioeco,inferred,low,,5,"[0.84124444, 0.15867903, 6e-08, 1.3e-07, 7.638e-05]"
RACESURV5l_W43,socioeco,inferred,high,,5,"[0.97144535, 0.02854752, 2e-08, 2e-08, 7.1e-06]"
RACESURV9_W43,socioeco,inferred,low,,5,"[5.62e-06, 0.99990574, 6.243e-05, 3.2e-07, 2.59e-05]"
RACESURV9_W43,socioeco,inferred,high,,5,"[4.86e-06, 0.99993524, 4.27e-05, 1e-07, 1.708e-05]"
INFOCHALa_W45,socioeco,inferred,low,,5,"[0.99999993, 9e-08, 0.0, 0.0]"
INFOCHALa_W45,socioeco,inferred,high,,5,"[1.0, 2e-08, 0.0, 0.0]"
INFOCREATEa_W45,socioeco,inferred,low,,5,"[0.55762693, 0.44237297, 8e-08, 0.0]"
INFOCREATEa_W45,socioeco,inferred,high,,5,"[0.62416458, 0.37583532, 1e-07, 0.0]"
MADEUPOFT_W45,socioeco,inferred,low,,5,"[0.04000834, 0.76742533, 0.19256632, 0.0]"
MADEUPOFT_W45,socioeco,inferred,high,,5,"[0.37821466, 0.6217644, 2.094e-05, 0.0]"
MADEUPSHAREWHY_W45,socioeco,inferred,low,,5,"[0.62027679, 0.025237, 0.01696767, 0.33751855]"
MADEUPSHAREWHY_W45,socioeco,inferred,high,,5,"[0.14330851, 0.45669357, 0.00227141, 0.39772649]"
MADEUPTOPICb_W45,socioeco,inferred,low,,5,"[0.99999995, 6e-08, 0.0, 0.0]"
MADEUPTOPICb_W45,socioeco,inferred,high,,5,"[0.99999995, 6e-08, 0.0, 0.0]"
MADEUPTOPICc_W45,socioeco,inferred,low,,5,"[0.99992845, 7.158e-05, 0.0, 0.0]"
MADEUPTOPICc_W45,socioeco,inferred,high,,5,"[0.99999835, 1.66e-06, 0.0, 0.0]"
MADEUPTOPICd_W45,socioeco,inferred,low,,5,"[0.99999805, 1.97e-06, 0.0, 0.0]"
MADEUPTOPICd_W45,socioeco,inferred,high,,5,"[0.99999971, 3e-07, 0.0, 0.0]"
NEWSPREFV2_W45,socioeco,inferred,low,,5,"[3e-08, 8e-08, 2e-08, 9.32e-05, 0.99990667]"
NEWSPREFV2_W45,socioeco,inferred,high,,5,"[0.0, 0.0, 0.0, 0.00287218, 0.99712783]"
NEWSPROBd_W45,socioeco,inferred,low,,5,"[0.33837095, 0.37867858, 0.28294698, 3.5e-06]"
NEWSPROBd_W45,socioeco,inferred,high,,5,"[0.67903048, 0.30299413, 0.01797304, 2.35e-06]"
NEWSPROBe_W45,socioeco,inferred,low,,5,"[0.75832586, 0.2411907, 0.00048342, 3e-08]"
NEWSPROBe_W45,socioeco,inferred,high,,5,"[0.91073434, 0.08925022, 1.544e-05, 1e-08]"
NEWS_PLATFORMg_W45,socioeco,inferred,low,,5,"[0.01517704, 0.2463384, 0.73846171, 2.283e-05]"
NEWS_PLATFORMg_W45,socioeco,inferred,high,,5,"[0.04576646, 0.6643033, 0.28992528, 4.95e-06]"
SMLIKESb_W45,socioeco,inferred,low,,5,"[0.03598474, 0.54746756, 0.4165477]"
SMLIKESb_W45,socioeco,inferred,high,,5,"[0.10054701, 0.73037536, 0.16907764]"
SMLIKESf_W45,socioeco,inferred,low,,5,"[0.99894242, 0.00105624, 1.32e-06]"
SMLIKESf_W45,socioeco,inferred,high,,5,"[0.99995935, 4.063e-05, 2e-08]"
BENEFITGOV_W49,socioeco,inferred,low,,5,"[0.0, 8e-08, 0.99999993, 2e-08]"
BENEFITGOV_W49,socioeco,inferred,high,,5,"[0.0, 3.2e-07, 0.99999969, 1e-08]"
CONCERNCO_W49,socioeco,inferred,low,,5,"[0.61078512, 0.38921304, 1.81e-06, 2e-08]"
CONCERNCO_W49,socioeco,inferred,high,,5,"[0.91048451, 0.08951527, 2.1e-07, 1e-08]"
CONCERNGRPa_W49,socioeco,inferred,low,,5,"[0.41835037, 0.07295398, 0.50869563]"
CONCERNGRPa_W49,socioeco,inferred,high,,5,"[0.63805342, 0.06194238, 0.3000042]"
CONCERNGRPc_W49,socioeco,inferred,low,,5,"[0.51602378, 0.06794648, 0.41602973]"
CONCERNGRPc_W49,socioeco,inferred,high,,5,"[0.75172853, 0.11197778, 0.13629369]"
CONTROLCO_W49,socioeco,inferred,low,,5,"[0.0, 0.02402971, 0.97597029, 0.0]"
CONTROLCO_W49,socioeco,inferred,high,,5,"[0.0, 0.00386602, 0.996134, 0.0]"
CONTROLGRPc_W49,socioeco,inferred,low,,5,"[0.57657633, 0.41760649, 0.00581716]"
CONTROLGRPc_W49,socioeco,inferred,high,,5,"[0.44841928, 0.54814721, 0.00343352]"
DATAUSEd_W49,socioeco,inferred,low,,5,"[0.02753021, 0.31781417, 0.65465558]"
DATAUSEd_W49,socioeco,inferred,high,,5,"[0.05754326, 0.36780699, 0.57464975]"
FACE3c_W49,socioeco,inferred,low,,5,"[0.25986286, 0.54083404, 0.19925433, 4.876e-05]"
FACE3c_W49,socioeco,inferred,high,,5,"[0.61380148, 0.38588007, 0.00031778, 6.9e-07]"
GOVREGV1_W49,socioeco,inferred,low,,5,"[0.99999998, 2e-08, 2e-08]"
GOVREGV1_W49,socioeco,inferred,high,,5,"[1.0, 1e-08, 2e-08]"
HOMEASSIST2_W49,socioeco,inferred,low,,5,"[0.07712112, 0.92285975, 1.915e-05, 1e-08]"
HOMEASSIST2_W49,socioeco,inferred,high,,5,"[0.01504747, 0.98493668, 1.582e-05, 0.0]"
HOMEASSIST3_W49,socioeco,inferred,low,,5,"[0.06031938, 0.69043702, 0.24924361]"
HOMEASSIST3_W49,socioeco,inferred,high,,5,"[0.07862528, 0.89240762, 0.02896708]"
HOMEASSIST4_W49,socioeco,inferred,low,,5,"[0.99968696, 0.00031304, 1e-08, 0.0]"
HOMEASSIST4_W49,socioeco,inferred,high,,5,"[0.99999943, 5.7e-07, 0.0, 0.0]"
PP5e_W49,socioeco,inferred,low,,5,"[1.2e-07, 0.03598579, 0.96401154, 2.5e-06]"
PP5e_W49,socioeco,inferred,high,,5,"[0.00016377, 0.62149274, 0.37834282, 6.6e-07]"
PWMAN2_W49,socioeco,inferred,low,,5,"[0.00074853, 0.03159826, 0.96565461, 2.075e-05, 0.00015248, 0.00106234, 8.7e-07, 0.00058805, 0.00017412]"
PWMAN2_W49,socioeco,inferred,high,,5,"[5.664e-05, 0.02869959, 0.87684924, 7.032e-05, 0.00263849, 0.08859637, 7.73e-06, 0.00250184, 0.00057976]"
SMARTAPP_W49,socioeco,inferred,low,,5,"[0.99967834, 0.00032083, 8.4e-07, 0.0]"
SMARTAPP_W49,socioeco,inferred,high,,5,"[0.99982197, 0.00017777, 2.5e-07, 0.0]"
TRACKCO1a_W49,socioeco,inferred,low,,5,"[0.7917025, 0.205939, 0.0023583, 2e-07, 0.0]"
TRACKCO1a_W49,socioeco,inferred,high,,5,"[0.98368015, 0.01627266, 4.72e-05, 1e-08, 0.0]"
TRACKCO1b_W49,socioeco,inferred,low,,5,"[0.00594978, 0.00048763, 0.99356206, 5.4e-07, 0.0]"
TRACKCO1b_W49,socioeco,inferred,high,,5,"[0.21702976, 0.00854346, 0.77442612, 6e-07, 0.0]"
TRACKGOV1a_W49,socioeco,inferred,low,,5,"[0.00044611, 0.0004193, 0.9963824, 0.00275007, 2.16e-06]"
TRACKGOV1a_W49,socioeco,inferred,high,,5,"[0.00964502, 0.00391418, 0.98640168, 3.908e-05, 3e-08]"
TRACKGOV1b_W49,socioeco,inferred,low,,5,"[9.6e-07, 9.7e-07, 0.95333633, 0.04662586, 3.591e-05]"
TRACKGOV1b_W49,socioeco,inferred,high,,5,"[1.356e-05, 4.35e-06, 0.9995711, 0.00041045, 5.1e-07]"
COHABDUR_W50,socioeco,inferred,low,,5,"[0.54902058, 0.187213, 0.15320966, 0.01912731, 0.04288329, 0.04854616]"
COHABDUR_W50,socioeco,inferred,high,,5,"[0.67830753, 0.0981093, 0.12072742, 0.01191104, 0.02511199, 0.0658327]"
DNA2b_W50,socioeco,inferred,low,,5,"[0.12345623, 0.87654379]"
DNA2b_W50,socioeco,inferred,high,,5,"[0.06730741, 0.9326926]"
DNA5_W50,socioeco,inferred,low,,5,"[2.505e-05, 0.99997494]"
DNA5_W50,socioeco,inferred,high,,5,"[3.058e-05, 0.99996941]"
E5MOD_W50,socioeco,inferred,low,,5,"[8e-08, 4e-08, 0.9999999]"
E5MOD_W50,socioeco,inferred,high,,5,"[8e-08, 3e-08, 0.9999999]"
FAMSURV10c_W50,socioeco,inferred,low,,5,"[8.43e-06, 0.56112842, 0.43771308, 0.00115007]"
FAMSURV10c_W50,socioeco,inferred,high,,5,"[8.791e-05, 0.83805966, 0.16158699, 0.00026544]"
FAMSURV16_W50,socioeco,inferred,low,,5,"[1e-08, 6e-08, 0.99999995]"
FAMSURV16_W50,socioeco,inferred,high,,5,"[0.0, 1.4e-07, 0.99999988]"
FAMSURV17_W50,socioeco,inferred,low,,5,"[1.158e-05, 4.57e-06, 0.00021777, 3.791e-05, 0.00279818, 8.05e-06, 0.17320447, 0.00359227, 0.8201252]"
FAMSURV17_W50,socioeco,inferred,high,,5,"[0.00062917, 9.15e-06, 0.00025544, 3.175e-05, 0.00059019, 3.76e-06, 0.41495269, 0.0008049, 0.58272294]"
FAMSURV1_W50,socioeco,inferred,low,,5,"[0.47414364, 0.5249484, 0.00090799]"
FAMSURV1_W50,socioeco,inferred,high,,5,"[0.53667733, 0.43057714, 0.0327455]"
FAMSURV20_W50,socioeco,inferred,low,,5,"[0.00316223, 0.99683774]"
FAMSURV20_W50,socioeco,inferred,high,,5,"[0.10360672, 0.89639327]"
FAMSURV23b_W50,socioeco,inferred,low,,5,"[0.48235427, 0.13373083, 0.38391491]"
FAMSURV23b_W50,socioeco,inferred,high,,5,"[0.81710256, 0.07683562, 0.10606183]"
FAMSURV23c_W50,socioeco,inferred,low,,5,"[0.0002869, 0.00187621, 0.99783692]"
FAMSURV23c_W50,socioeco,inferred,high,,5,"[0.00086671, 0.00265704, 0.99647626]"
FAMSURV23d_W50,socioeco,inferred,low,,5,"[0.00071184, 0.47938095, 0.51990722]"
FAMSURV23d_W50,socioeco,inferred,high,,5,"[0.00283886, 0.67767691, 0.31948425]"
FAMSURV23e_W50,socioeco,inferred,low,,5,"[0.33004469, 0.66763667, 0.00231862]"
FAMSURV23e_W50,socioeco,inferred,high,,5,"[0.40612223, 0.59351249, 0.00036529]"
FAMSURV23f_W50,socioeco,inferred,low,,5,"[0.00271337, 0.4360974, 0.56118924]"
FAMSURV23f_W50,socioeco,inferred,high,,5,"[0.01196756, 0.67416761, 0.31386483]"
FAMSURV23g_W50,socioeco,inferred,low,,5,"[0.09131921, 0.56474015, 0.34394066]"
FAMSURV23g_W50,socioeco,inferred,high,,5,"[0.08587552, 0.81506128, 0.0990632]"
FAMSURV26a_W50,socioeco,inferred,low,,5,"[1e-08, 2e-08, 8e-08, 0.9999999]"
FAMSURV26a_W50,socioeco,inferred,high,,5,"[1e-08, 0.0, 3e-08, 1.0]"
FAMSURV26b_W50,socioeco,inferred,low,,5,"[2.28e-06, 0.00022296, 0.00947724, 0.99029754]"
FAMSURV26b_W50,socioeco,inferred,high,,5,"[2.754e-05, 0.00013948, 0.00462621, 0.99520675]"
FAMSURV26c_W50,socioeco,inferred,low,,5,"[1.8e-07, 3.855e-05, 0.012025, 0.98793626]"
FAMSURV26c_W50,socioeco,inferred,high,,5,"[2.64e-06, 0.00010989, 0.00617633, 0.99371114]"
FAMSURV26d_W50,socioeco,inferred,low,,5,"[3.53e-06, 0.01605285, 0.53723575, 0.44670784]"
FAMSURV26d_W50,socioeco,inferred,high,,5,"[0.00011416, 0.23707846, 0.66332277, 0.09948462]"
FAMSURV29_W50,socioeco,inferred,low,,5,"[8.51e-06, 1.183e-05, 0.00800809, 0.99197159]"
FAMSURV29_W50,socioeco,inferred,high,,5,"[6e-06, 6.94e-06, 0.00058108, 0.99940599]"
FAMSURV2Ma_W50,socioeco,inferred,low,,5,"[0.0, 0.5708429, 0.4291571]"
FAMSURV2Ma_W50,socioeco,inferred,high,,5,"[1e-08, 0.64965301, 0.35034699]"
FAMSURV2Mc_W50,socioeco,inferred,low,,5,"[1e-08, 0.97429967, 0.02570032]"
FAMSURV2Mc_W50,socioeco,inferred,high,,5,"[1e-08, 0.98430603, 0.01569397]"
FAMSURV2Wa_W50,socioeco,inferred,low,,5,"[0.0, 0.42405302, 0.57594699]"
FAMSURV2Wa_W50,socioeco,inferred,high,,5,"[0.0, 0.33220241, 0.66779758]"
FAMSURV2Wc_W50,socioeco,inferred,low,,5,"[0.0, 0.99763443, 0.00236555]"
FAMSURV2Wc_W50,socioeco,inferred,high,,5,"[0.0, 0.99673361, 0.00326641]"
FAMSURV32e_W50,socioeco,inferred,low,,5,"[0.10509006, 0.87505902, 0.01440509, 0.00544582]"
FAMSURV32e_W50,socioeco,inferred,high,,5,"[0.27876885, 0.71741473, 0.00310348, 0.00071294]"
FAMSURV39_W50,socioeco,inferred,low,,5,"[2.238e-05, 0.0021628, 0.91052909, 0.08728578]"
FAMSURV39_W50,socioeco,inferred,high,,5,"[1.828e-05, 0.00064568, 0.919459, 0.07987705]"
FAMSURV3_W50,socioeco,inferred,low,,5,"[0.96844791, 0.0315517, 3.6e-07]"
FAMSURV3_W50,socioeco,inferred,high,,5,"[0.97606073, 0.02393858, 6.8e-07]"
FAMSURV40_W50,socioeco,inferred,low,,5,"[9e-08, 4e-08, 7.5e-07, 0.99999909]"
FAMSURV40_W50,socioeco,inferred,high,,5,"[1.8e-07, 4e-08, 9.9e-07, 0.99999881]"
FAMSURV43_W50,socioeco,inferred,low,,5,"[8.197e-05, 0.70073854, 0.2991426, 3.687e-05]"
FAMSURV43_W50,socioeco,inferred,high,,5,"[0.00019592, 0.95900731, 0.04078916, 7.62e-06]"
FAMSURV44_W50,socioeco,inferred,low,,5,"[3.232e-05, 0.00403075, 0.13399703, 0.86193991]"
FAMSURV44_W50,socioeco,inferred,high,,5,"[9.056e-05, 0.00842178, 0.28731375, 0.70417389]"
FAMSURV6_W50,socioeco,inferred,low,,5,"[0.9611091, 0.0388908, 6e-08, 5e-08]"
FAMSURV6_W50,socioeco,inferred,high,,5,"[0.99945955, 0.00054044, 1e-08, 1e-08]"
FAMSURV9c_W50,socioeco,inferred,low,,5,"[4.4e-07, 0.23249982, 0.59483122, 0.17266853]"
FAMSURV9c_W50,socioeco,inferred,high,,5,"[8.67e-06, 0.4174149, 0.57190497, 0.01067144]"
FATHER_W50,socioeco,inferred,low,,5,"[1.8e-06, 0.99999816]"
FATHER_W50,socioeco,inferred,high,,5,"[3e-07, 0.99999969]"
HAVEKIDS1_W50,socioeco,inferred,low,,5,"[1.57e-06, 0.00014583, 0.03603541, 0.96381712]"
HAVEKIDS1_W50,socioeco,inferred,high,,5,"[1.9e-07, 9.9e-07, 0.00157731, 0.99842153]"
MARRDUR_W50,socioeco,inferred,low,,5,"[0.34069388, 0.03926624, 0.29265984, 0.02914084, 0.13200792, 0.16623125]"
MARRDUR_W50,socioeco,inferred,high,,5,"[0.31114859, 0.0318261, 0.24741485, 0.02487483, 0.10996527, 0.27477037]"
MARRYPREF1_W50,socioeco,inferred,low,,5,"[3.7e-07, 1.3e-07, 0.99999952]"
MARRYPREF1_W50,socioeco,inferred,high,,5,"[3.8e-07, 1.5e-07, 0.99999945]"
MARRYPREF2_W50,socioeco,inferred,low,,5,"[2.4e-07, 1.3e-07, 0.99999964]"
MARRYPREF2_W50,socioeco,inferred,high,,5,"[2.6e-07, 1.6e-07, 0.99999957]"
MOTHER_W50,socioeco,inferred,low,,5,"[1.67e-06, 0.99999828]"
MOTHER_W50,socioeco,inferred,high,,5,"[3.1e-07, 0.99999969]"
PAR1_W50,socioeco,inferred,low,,5,"[0.0025324, 0.00438883, 0.99307881]"
PAR1_W50,socioeco,inferred,high,,5,"[0.00941333, 0.00827147, 0.98231518]"
PAR2_W50,socioeco,inferred,low,,5,"[1.127e-05, 1.3e-07, 0.99998861]"
PAR2_W50,socioeco,inferred,high,,5,"[9.98e-06, 8e-08, 0.99998996]"
ROMRELDUR_W50,socioeco,inferred,low,,5,"[0.67918572, 0.01981286, 0.11689035, 0.02298038, 0.1386202, 0.02251049]"
ROMRELDUR_W50,socioeco,inferred,high,,5,"[0.58706161, 0.02267934, 0.15216244, 0.04994587, 0.13073999, 0.05741069]"
ROMRELSER_W50,socioeco,inferred,low,,5,"[0.00154421, 0.04290121, 0.07991112, 0.87564349]"
ROMRELSER_W50,socioeco,inferred,high,,5,"[0.18462135, 0.01724578, 0.02757501, 0.77055788]"
SATLIFEc_W50,socioeco,inferred,low,,5,"[1.972e-05, 0.24046794, 0.74766057, 0.01185176]"
SATLIFEc_W50,socioeco,inferred,high,,5,"[8.353e-05, 0.56994704, 0.41829232, 0.01167712]"
ECIMPg_W54,socioeco,inferred,low,,5,"[0.99999998, 0.0, 5e-08]"
ECIMPg_W54,socioeco,inferred,high,,5,"[0.99999983, 0.0, 1.5e-07]"
ECON1_W54,socioeco,inferred,low,,5,"[1e-08, 0.19913165, 0.80077025, 9.811e-05]"
ECON1_W54,socioeco,inferred,high,,5,"[2e-08, 0.26360281, 0.73614922, 0.00024799]"
ECON3_d_W54,socioeco,inferred,low,,5,"[0.22335264, 0.76719007, 0.00945695, 3.5e-07]"
ECON3_d_W54,socioeco,inferred,high,,5,"[0.23212207, 0.76787554, 2.38e-06, 1e-08]"
ECON4_a_W54,socioeco,inferred,low,,5,"[0.00762987, 0.40051869, 0.59184751, 3.91e-06]"
ECON4_a_W54,socioeco,inferred,high,,5,"[0.05105447, 0.72735376, 0.22159057, 1.16e-06]"
ECON4_b_W54,socioeco,inferred,low,,5,"[1.2e-07, 2.08e-06, 0.99992897, 6.88e-05]"
ECON4_b_W54,socioeco,inferred,high,,5,"[2.5e-05, 0.00841471, 0.99154842, 1.185e-05]"
ECON4_e_W54,socioeco,inferred,low,,5,"[6.154e-05, 0.01711153, 0.98282247, 4.48e-06]"
ECON4_e_W54,socioeco,inferred,high,,5,"[0.00618728, 0.27838226, 0.71541537, 1.508e-05]"
ECON4_f_W54,socioeco,inferred,low,,5,"[0.00048797, 0.22407686, 0.77538101, 5.418e-05]"
ECON4_f_W54,socioeco,inferred,high,,5,"[0.0003932, 0.38110014, 0.61848278, 2.39e-05]"
ECON4_g_W54,socioeco,inferred,low,,5,"[0.0, 2e-08, 0.99843641, 0.00156358]"
ECON4_g_W54,socioeco,inferred,high,,5,"[0.0, 5e-08, 0.99889813, 0.00110181]"
ECON5_b_W54,socioeco,inferred,low,,5,"[2.426e-05, 0.46588592, 0.52499384, 0.00022399, 0.008872]"
ECON5_b_W54,socioeco,inferred,high,,5,"[3.218e-05, 0.77175503, 0.22562731, 3.817e-05, 0.00254733]"
ECON5_c_W54,socioeco,inferred,low,,5,"[0.0, 9.15e-06, 0.99998152, 1.76e-06, 7.59e-06]"
ECON5_c_W54,socioeco,inferred,high,,5,"[0.0, 7.62e-06, 0.99997756, 4.46e-06, 1.036e-05]"
ECON5_d_W54,socioeco,inferred,low,,5,"[1e-08, 4.254e-05, 0.9996013, 0.00031511, 4.105e-05]"
ECON5_d_W54,socioeco,inferred,high,,5,"[2e-08, 3.376e-05, 0.99907235, 0.00084272, 5.115e-05]"
ECON5_e_W54,socioeco,inferred,low,,5,"[1e-08, 0.00222002, 0.99725123, 2.69e-06, 0.00052604]"
ECON5_e_W54,socioeco,inferred,high,,5,"[1e-08, 0.00059261, 0.99920676, 2.97e-06, 0.00019765]"
ECON5_f_W54,socioeco,inferred,low,,5,"[0.0, 9.453e-05, 0.99978153, 4.9e-06, 0.00011904]"
ECON5_f_W54,socioeco,inferred,high,,5,"[0.0, 2.308e-05, 0.99992095, 5.36e-06, 5.061e-05]"
ECON5_g_W54,socioeco,inferred,low,,5,"[5e-07, 1.365e-05, 0.66663447, 0.0001046, 0.33324677]"
ECON5_g_W54,socioeco,inferred,high,,5,"[7.1e-07, 9.43e-06, 0.18043163, 7.858e-05, 0.81947968]"
ECON5_h_W54,socioeco,inferred,low,,5,"[6e-08, 2.8e-06, 0.99785246, 0.00037321, 0.00177143]"
ECON5_h_W54,socioeco,inferred,high,,5,"[3e-08, 1.26e-06, 0.99917655, 0.0006351, 0.00018705]"
ECON5_i_W54,socioeco,inferred,low,,5,"[2e-08, 0.00024056, 0.99960807, 7.59e-06, 0.00014377]"
ECON5_i_W54,socioeco,inferred,high,,5,"[2e-08, 0.00033979, 0.99934152, 1.02e-05, 0.0003085]"
ECON5_j_W54,socioeco,inferred,low,,5,"[0.0, 1.66e-06, 0.99997575, 2.243e-05, 1.6e-07]"
ECON5_j_W54,socioeco,inferred,high,,5,"[0.0, 1.51e-06, 0.9999783, 1.997e-05, 2.1e-07]"
ECON5_k_W54,socioeco,inferred,low,,5,"[7.3e-07, 0.63523891, 0.36116701, 7.88e-06, 0.00358547]"
ECON5_k_W54,socioeco,inferred,high,,5,"[1.8e-07, 0.99067072, 0.0091671, 1.76e-06, 0.00016026]"
