qkey,attribute,channel,class_label,magnitude,n_names,response_distribution
RACESURV47a_W43,gender,inferred,female,,20,"[0.0, 0.0, 1e-08, 1.0, 2e-08]"
RACESURV47b_W43,gender,inferred,male,,20,"[0.0, 0.0, 3e-08, 0.99999814, 1.84e-06]"
RACESURV47b_W43,gender,inferred,female,,20,"[0.0, 0.0, 3e-08, 0.99999784, 2.12e-06]"
RACESURV47d_W43,gender,inferred,male,,20,"[1e-08, 0.01492826, 0.0002612, 0.98466241, 0.00014813]"
RACESURV47d_W43,gender,inferred,female,,20,"[1e-08, 0.00728495, 0.00024443, 0.99232418, 0.00014643]"
RACESURV47e_W43,gender,inferred,male,,20,"[1e-08, 0.95736217, 0.0330413, 0.00815188, 0.00144467]"
RACESURV47e_W43,gender,inferred,female,,20,"[1e-08, 0.93496793, 0.04791078, 0.01502375, 0.00209752]"
RACESURV47f_W43,gender,inferred,male,,20,"[0.0, 0.0, 2e-08, 0.99999989, 6e-08]"
RACESURV47f_W43,gender,inferred,female,,20,"[0.0, 0.0, 2e-08, 0.99999989, 6e-08]"
RACESURV48_W43,gender,inferred,male,,20,"[1.0, 0.0, 0.0, 0.0]"
RACESURV48_W43,gender,inferred,female,,20,"[1.0, 0.0, 0.0, 0.0]"
RACESURV51_W43,gender,inferred,male,,20,"[2.75e-06, 3.3e-07, 0.99999692]"
RACESURV51_W43,gender,inferred,female,,20,"[3.71e-06, 3e-07, 0.99999598]"
RACESURV52_W43,gender,inferred,male,,20,"[1e-08, 6e-08, 0.00070657, 0.99929337]"
RACESURV52_W43,gender,inferred,female,,20,"[1e-08, 9e-08, 0.00089429, 0.99910561]"
RACESURV5a_W43,gender,inferred,male,,20,"[0.00135608, 0.99864326, 0.0, 0.0, 6.5e-07]"
RACESURV5a_W43,gender,inferred,female,,20,"[0.00430843, 0.99569109, 0.0, 0.0, 4.7e-07]"
RACESURV5b_W43,gender,inferred,male,,20,"[0.0, 1e-08, 0.99999471, 4.4e-06, 8.9e-07]"
RACESURV5b_W43,gender,inferred,female,,20,"[0.0, 1e-08, 0.99999306, 6.27e-06, 6.7e-07]"
RACESURV5d_W43,gender,inferred,male,,20,"[2e-08, 0.01126987, 4.1e-07, 6.9e-07, 0.98872899]"
RACESURV5d_W43,gender,inferred,female,,20,"[4e-08, 0.0492399, 1.17e-06, 1.41e-06, 0.9507575]"
RACESURV5e_W43,gender,inferred,male,,20,"[0.0, 3.5e-07, 0.99999646, 1.61e-06, 1.57e-06]"
RACESURV5e_W43,gender,inferred,female,,20,"[0.0, 3.9e-07, 0.99999525, 2.65e-06, 1.71e-06]"
RACESURV5f_W43,gender,inferred,male,,20,"[1e-08, 0.00023475, 3e-08, 8e-08, 0.99976517]"
RACESURV5f_W43,gender,inferred,female,,20,"[2e-08, 0.00074282, 5e-08, 1.6e-07, 0.99925697]"
RACESURV5g_W43,gender,inferred,male,,20,"[0.0, 8.997e-05, 0.00303372, 3.37e-06, 0.99687293]"
RACESURV5g_W43,gender,inferred,female,,20,"[1e-08, 0.00024125, 0.12265788, 1.893e-05, 0.87708194]"
RACESURV5h_W43,gender,inferred,male,,20,"[7e-08, 0.75416581, 0.00865379, 5.62e-05, 0.23712414]"
RACESURV5h_W43,gender,inferred,female,,20,"[8e-08, 0.72092746, 0.01587519, 0.00013691, 0.26306035]"
RACESURV5i_W43,gender,inferred,male,,20,"[4.3e-07, 0.90245555, 0.03053285, 2.311e-05, 0.06698804]"
RACESURV5i_W43,gender,inferred,female,,20,"[1.84e-06, 0.96449082, 0.03046251, 1.32e-05, 0.00503163]"
RACESURV5j_W43,gender,inferred,male,,20,"[3e-08, 0.05635323, 0.00088215, 1.942e-05, 0.94274523]"
RACESURV5j_W43,gender,inferred,female,,20,"[4e-08, 0.23009835, 0.02236978, 7.372e-05, 0.74745813]"
RACESURV5l_W43,gender,inferred,male,,20,"[0.9326959, 0.06728714, 1.4e-07, 2.9e-07, 1.652e-05]"
RACESURV5l_W43,gender,inferred,female,,20,"[0.91940586, 0.08058276, 2e-07, 8.2e-07, 1.034e-05]"
RACESURV9_W43,gender,inferred,male,,20,"[0.00040414, 0.99058502, 0.00064682, 0.00016342, 0.0082006]"
RACESURV9_W43,gender,inferred,female,,20,"[0.00045106, 0.98529222, 0.00088559, 0.00013452, 0.01323661]"
INFOCHALa_W45,gender,inferred,male,,20,"[1.0, 0.0, 0.0, 0.0]"
INFOCHALa_W45,gender,inferred,female,,20,"[1.0, 0.0, 0.0, 0.0]"
INFOCREATEa_W45,gender,inferred,male,,20,"[6.87e-06, 0.99999257, 5.6e-07, 0.0]"
INFOCREATEa_W45,gender,inferred,female,,20,"[1.83e-06, 0.99999731, 8.7e-07, 0.0]"
MADEUPOFT_W45,gender,inferred,male,,20,"[0.99608174, 0.00391815, 1e-07, 0.0]"
MADEUPOFT_W45,gender,inferred,female,,20,"[0.98995351, 0.01004631, 1.7e-07, 0.0]"
MADEUPSHAREWHY_W45,gender,inferred,male,,20,"[0.03200573, 0.07091531, 0.79504952, 0.10202942]"
MADEUPSHAREWHY_W45,gender,inferred,female,,20,"[0.0359209, 0.03302298, 0.38870238, 0.54235374]"
MADEUPTOPICb_W45,gender,inferred,male,,20,"[0.99999994, 6e-08, 0.0, 0.0]"
MADEUPTOPICb_W45,gender,inferred,female,,20,"[0.99999994, 6e-08, 0.0, 0.0]"
MADEUPTOPICc_W45,gender,inferred,male,,20,"[0.99999809, 1.88e-06, 0.0, 0.0]"
MADEUPTOPICc_W45,gender,inferred,female,,20,"[0.999997, 3.01e-06, 0.0, 0.0]"
MADEUPTOPICd_W45,gender,inferred,male,,20,"[0.99999945, 5.6e-07, 0.0, 0.0]"
MADEUPTOPICd_W45,gender,inferred,female,,20,"[0.99999925, 7.8e-07, 0.0, 0.0]"
NEWSPREFV2_W45,gender,inferred,male,,20,"[3.33e-06, 3.02e-06, 1.29e-06, 0.04464863, 0.95534373]"
NEWSPREFV2_W45,gender,inferred,female,,20,"[8.3e-07, 2.06e-06, 1.65e-06, 0.05635069, 0.94364475]"
NEWSPROBd_W45,gender,inferred,male,,20,"[0.9809425, 0.01905632, 1.17e-06, 4e-08]"
NEWSPROBd_W45,gender,inferred,female,,20,"[0.97201283, 0.02798629, 8.7e-07, 2e-08]"
NEWSPROBe_W45,gender,inferred,male,,20,"[0.59957531, 0.40042367, 1e-06, 1e-08]"
NEWSPROBe_W45,gender,inferred,female,,20,"[0.67396286, 0.32603645, 6.8e-07, 1e-08]"
NEWS_PLATFORMg_W45,gender,inferred,male,,20,"[0.00017577, 0.07887266, 0.92069228, 0.00025928]"
NEWS_PLATFORMg_W45,gender,inferred,female,,20,"[0.0007847, 0.32887344, 0.67016306, 0.00017881]"
SMLIKESb_W45,gender,inferred,male,,20,"[0.00243414, 0.172734, 0.82483186]"
SMLIKESb_W45,gender,inferred,female,,20,"[0.01127844, 0.2980364, 0.69068516]"
SMLIKESf_W45,gender,inferred,male,,20,"[0.99978647, 0.00021341, 1.1e-07]"
SMLIKESf_W45,gender,inferred,female,,20,"[0.99990453, 9.544e-05, 5e-08]"
BENEFITGOV_W49,gender,inferred,male,,20,"[0.0, 4e-08, 0.99999992, 4e-08]"
BENEFITGOV_W49,gender,inferred,female,,20,"[1e-08, 1.1e-07, 0.99999985, 4e-08]"
CONCERNCO_W49,gender,inferred,male,,20,"[0.95659814, 0.04340163, 2.1e-07, 1e-08]"
CONCERNCO_W49,gender,inferred,female,,20,"[0.96912362, 0.03087617, 2e-07, 1e-08]"
CONCERNGRPa_W49,gender,inferred,male,,20,"[0.08331886, 0.00759653, 0.9090846]"
CONCERNGRPa_W49,gender,inferred,female,,20,"[0.14389229, 0.02548695, 0.83062074]"
CONCERNGRPc_W49,gender,inferred,male,,20,"[0.07924933, 0.0467162, 0.87403444]"
CONCERNGRPc_W49,gender,inferred,female,,20,"[0.09783247, 0.06254541, 0.83962211]"
CONTROLCO_W49,gender,inferred,male,,20,"[0.0, 7.45e-06, 0.99999253, 0.0]"
CONTROLCO_W49,gender,inferred,female,,20,"[0.0, 5.85e-06, 0.99999415, 0.0]"
CONTROLGRPc_W49,gender,inferred,male,,20,"[0.99031083, 0.00965666, 3.25e-05]"
CONTROLGRPc_W49,gender,inferred,female,,20,"[0.98955437, 0.01040451, 4.109e-05]"
DATAUSEd_W49,gender,inferred,male,,20,"[0.71126205, 0.00341387, 0.28532409]"
DATAUSEd_W49,gender,inferred,female,,20,"[0.6488832, 0.0065075, 0.3446093]"
FACE3c_W49,gender,inferred,male,,20,"[0.00137227, 0.87355468, 0.1250729, 1.4e-07]"
FACE3c_W49,gender,inferred,female,,20,"[0.0012771, 0.8582044, 0.14051836, 1.5e-07]"
GOVREGV1_W49,gender,inferred,male,,20,"[1.0, 0.0, 0.0]"
GOVREGV1_W49,gender,inferred,female,,20,"[1.0, 0.0, 0.0]"
HOMEASSIST2_W49,gender,inferred,male,,20,"[0.00073018, 0.99417866, 0.00509097, 1.8e-07]"
HOMEASSIST2_W49,gender,inferred,female,,20,"[0.00119331, 0.99619018, 0.00261635, 1.4e-07]"
HOMEASSIST3_W49,gender,inferred,male,,20,"[0.00478089, 0.51294708, 0.48227203]"
HOMEASSIST3_W49,gender,inferred,female,,20,"[0.02030237, 0.65976003, 0.3199376]"
HOMEASSIST4_W49,gender,inferred,male,,20,"[1.0, 1e-08, 0.0, 0.0]"
HOMEASSIST4_W49,gender,inferred,female,,20,"[1.0, 1e-08, 0.0, 0.0]"
PP5e_W49,gender,inferred,male,,20,"[3.8e-07, 0.56760099, 0.43239853, 9e-08]"
PP5e_W49,gender,inferred,female,,20,"[3e-08, 0.10749273, 0.89250721, 6e-08]"
PWMAN2_W49,gender,inferred,male,,20,"[2.723e-05, 0.08180921, 0.86454234, 0.00011885, 0.00261348, 0.01926685, 2.18e-05, 0.0293197, 0.00228052]"
PWMAN2_W49,gender,inferred,female,,20,"[6.28e-05, 0.15154894, 0.76495254, 0.00016105, 0.00480571, 0.04552537, 4.064e-05, 0.03072812, 0.00217482]"
SMARTAPP_W49,gender,inferred,male,,20,"[0.99999413, 5.83e-06, 6e-08, 0.0]"
SMARTAPP_W49,gender,inferred,female,,20,"[0.9999931, 6.89e-06, 4e-08, 0.0]"
TRACKCO1a_W49,gender,inferred,male,,20,"[0.99767506, 0.00231694, 7.99e-06, 1e-08, 0.0]"
TRACKCO1a_W49,gender,inferred,female,,20,"[0.99727969, 0.00270043, 1.989e-05, 1e-08, 0.0]"
TRACKCO1b_W49,gender,inferred,male,,20,"[0.98721104, 0.00051379, 0.01227489, 2.7e-07, 0.0]"
TRACKCO1b_W49,gender,inferred,female,,20,"[0.96295596, 0.00105017, 0.03599322, 6.3e-07, 1e-08]"
TRACKGOV1a_W49,gender,inferred,male,,20,"[0.0018883, 0.00124544, 0.99686292, 3.34e-06, 2e-08]"
TRACKGOV1a_W49,gender,inferred,female,,20,"[0.0005196, 0.00068849, 0.99878714, 4.73e-06, 1e-08]"
TRACKGOV1b_W49,gender,inferred,male,,20,"[0.00090359, 8.16e-06, 0.99880159, 0.00028136, 5.27e-06]"
TRACKGOV1b_W49,gender,inferred,female,,20,"[0.0001827, 7.6e-06, 0.99934296, 0.00046106, 5.67e-06]"
COHABDUR_W50,gender,inferred,male,,20,"[0.81849243, 0.03883619, 0.00206035, 0.00575573, 0.01025334, 0.12460199]"
COHABDUR_W50,gender,inferred,female,,20,"[0.67605195, 0.04860214, 0.00530523, 0.00551483, 0.07643822, 0.18808764]"
DNA2b_W50,gender,inferred,male,,20,"[0.00195054, 0.99804948]"
DNA2b_W50,gender,inferred,female,,20,"[0.01895499, 0.98104501]"
DNA5_W50,gender,inferred,male,,20,"[0.00317085, 0.99682917]"
DNA5_W50,gender,inferred,female,,20,"[0.00676645, 0.99323356]"
E5MOD_W50,gender,inferred,male,,20,"[7e-08, 2e-08, 0.9999999]"
E5MOD_W50,gender,inferred,female,,20,"[1.4e-07, 3e-08, 0.99999985]"
FAMSURV10c_W50,gender,inferred,male,,20,"[6.8e-07, 0.30478037, 0.6947403, 0.00047865]"
FAMSURV10c_W50,gender,inferred,female,,20,"[6.8e-07, 0.32751182, 0.67211694, 0.00037057]"
FAMSURV16_W50,gender,inferred,male,,20,"[2.7e-07, 0.00097963, 0.99902009]"
FAMSURV16_W50,gender,inferred,female,,20,"[2.2e-07, 2.198e-05, 0.99997781]"
FAMSURV17_W50,gender,inferred,male,,20,"[0.00077457, 4.913e-05, 7.306e-05, 5.487e-05, 0.00125975, 1.287e-05, 0.1449746, 0.01931565, 0.83348548]"
FAMSURV17_W50,gender,inferred,female,,20,"[0.00206029, 4.954e-05, 0.00013932, 3.153e-05, 0.00416096, 1.699e-05, 0.11634392, 0.03821019, 0.83898724]"
FAMSURV1_W50,gender,inferred,male,,20,"[0.66576807, 0.16534879, 0.16888315]"
FAMSURV1_W50,gender,inferred,female,,20,"[0.24379278, 0.25583491, 0.50037232]"
FAMSURV20_W50,gender,inferred,male,,20,"[0.04856817, 0.95143182]"
FAMSURV20_W50,gender,inferred,female,,20,"[0.06193429, 0.9380657]"
FAMSURV23b_W50,gender,inferred,male,,20,"[0.97293885, 0.02698673, 7.443e-05]"
FAMSURV23b_W50,gender,inferred,female,,20,"[0.94858585, 0.051337, 7.714e-05]"
FAMSURV23c_W50,gender,inferred,male,,20,"[3.241e-05, 0.0008006, 0.99916698]"
FAMSURV23c_W50,gender,inferred,female,,20,"[0.00030691, 0.00932736, 0.99036574]"
FAMSURV23d_W50,gender,inferred,male,,20,"[0.01030447, 0.93995744, 0.04973808]"
FAMSURV23d_W50,gender,inferred,female,,20,"[0.00926933, 0.95462005, 0.03611062]"
FAMSURV23e_W50,gender,inferred,male,,20,"[0.98500843, 0.0149896, 1.94e-06]"
FAMSURV23e_W50,gender,inferred,female,,20,"[0.981058, 0.0189402, 1.8e-06]"
FAMSURV23f_W50,gender,inferred,male,,20,"[0.01733153, 0.96993535, 0.01273311]"
FAMSURV23f_W50,gender,inferred,female,,20,"[0.01402227, 0.97927537, 0.00670237]"
FAMSURV23g_W50,gender,inferred,male,,20,"[0.15176613, 0.84470467, 0.0035292]"
FAMSURV23g_W50,gender,inferred,female,,20,"[0.14409355, 0.85317176, 0.00273469]"
FAMSURV26a_W50,gender,inferred,male,,20,"[0.0, 0.0, 1e-08, 1.0]"
FAMSURV26a_W50,gender,inferred,female,,20,"[1e-08, 0.0, 1e-08, 1.0]"
FAMSURV26b_W50,gender,inferred,male,,20,"[2e-08, 1e-08, 5e-08, 0.99999993]"
FAMSURV26b_W50,gender,inferred,female,,20,"[2e-08, 3e-08, 1.7e-07, 0.99999978]"
FAMSURV26c_W50,gender,inferred,male,,20,"[1e-08, 1e-08, 6e-08, 0.99999994]"
FAMSURV26c_W50,gender,inferred,female,,20,"[1e-08, 2e-08, 1.2e-07, 0.99999988]"
FAMSURV26d_W50,gender,inferred,male,,20,"[0.0, 5e-08, 3.6e-07, 0.99999961]"
FAMSURV26d_W50,gender,inferred,female,,20,"[0.0, 2.8e-07, 2.01e-06, 0.9999977]"
FAMSURV29_W50,gender,inferred,male,,20,"[8.33e-06, 1.921e-05, 0.0029543, 0.99701817]"
FAMSURV29_W50,gender,inferred,female,,20,"[0.00025103, 0.00046738, 0.04094967, 0.95833193]"
FAMSURV2Ma_W50,gender,inferred,male,,20,"[0.0, 0.99999864, 1.33e-06]"
FAMSURV2Ma_W50,gender,inferred,female,,20,"[0.0, 0.99998968, 1.032e-05]"
FAMSURV2Mc_W50,gender,inferred,male,,20,"[0.0, 0.99999859, 1.37e-06]"
FAMSURV2Mc_W50,gender,inferred,female,,20,"[0.0, 0.9999931, 6.88e-06]"
FAMSURV2Wa_W50,gender,inferred,male,,20,"[0.0, 0.99999268, 7.31e-06]"
FAMSURV2Wa_W50,gender,inferred,female,,20,"[0.0, 0.99999419, 5.81e-06]"
FAMSURV2Wc_W50,gender,inferred,male,,20,"[0.0, 0.9999987, 1.28e-06]"
FAMSURV2Wc_W50,gender,inferred,female,,20,"[0.0, 0.99999909, 9.1e-07]"
FAMSURV32e_W50,gender,inferred,male,,20,"[0.75690011, 0.20490629, 0.02288042, 0.01531319]"
FAMSURV32e_W50,gender,inferred,female,,20,"[0.60602211, 0.356455, 0.02067874, 0.01684413]"
FAMSURV39_W50,gender,inferred,male,,20,"[1.24e-05, 0.00023836, 0.01024868, 0.98950056]"
FAMSURV39_W50,gender,inferred,female,,20,"[1.563e-05, 0.00058754, 0.01722111, 0.98217574]"
FAMSURV3_W50,gender,inferred,male,,20,"[0.98805327, 0.01194675, 1e-08]"
FAMSURV3_W50,gender,inferred,female,,20,"[0.9941316, 0.0058684, 1e-08]"
FAMSURV40_W50,gender,inferred,male,,20,"[3.6e-07, 1.2e-07, 1.59e-06, 0.99999793]"
FAMSURV40_W50,gender,inferred,female,,20,"[1.34e-06, 5.6e-07, 9.05e-06, 0.99998905]"
FAMSURV43_W50,gender,inferred,male,,20,"[5.61e-05, 0.98822672, 0.01170443, 1.272e-05]"
FAMSURV43_W50,gender,inferred,female,,20,"[6.627e-05, 0.99525737, 0.00466919, 7.19e-06]"
FAMSURV44_W50,gender,inferred,male,,20,"[1.65e-06, 1.13e-06, 1.088e-05, 0.99998636]"
FAMSURV44_W50,gender,inferred,female,,20,"[3.15e-06, 2.1e-06, 3.783e-05, 0.99995695]"
FAMSURV6_W50,gender,inferred,male,,20,"[0.99996049, 3.949e-05, 0.0, 0.0]"
FAMSURV6_W50,gender,inferred,female,,20,"[0.99997052, 2.947e-05, 0.0, 0.0]"
FAMSURV9c_W50,gender,inferred,male,,20,"[8e-08, 0.86291356, 0.1370199, 6.647e-05]"
FAMSURV9c_W50,gender,inferred,female,,20,"[8e-08, 0.6226837, 0.37721296, 0.00010327]"
FATHER_W50,gender,inferred,male,,20,"[7.8e-07, 0.99999923]"
FATHER_W50,gender,inferred,female,,20,"[1.78e-06, 0.9999982]"
HAVEKIDS1_W50,gender,inferred,male,,20,"[2e-08, 7e-08, 9.16e-06, 0.99999077]"
HAVEKIDS1_W50,gender,inferred,female,,20,"[6e-08, 3.1e-07, 3.605e-05, 0.99996359]"
MARRDUR_W50,gender,inferred,male,,20,"[0.97800277, 0.00492808, 0.00115546, 0.00213799, 0.00590071, 0.00787499]"
MARRDUR_W50,gender,inferred,female,,20,"[0.86508456, 0.01154069, 0.0024569, 0.00193421, 0.09646846, 0.02251519]"
MARRYPREF1_W50,gender,inferred,male,,20,"[1.8e-07, 1.1e-07, 0.99999968]"
MARRYPREF1_W50,gender,inferred,female,,20,"[1.5e-07, 7e-08, 0.99999978]"
MARRYPREF2_W50,gender,inferred,male,,20,"[8.8e-07, 6e-07, 0.99999852]"
MARRYPREF2_W50,gender,inferred,female,,20,"[4.7e-07, 2.1e-07, 0.99999931]"
MOTHER_W50,gender,inferred,male,,20,"[6.8e-07, 0.99999932]"
MOTHER_W50,gender,inferred,female,,20,"[6.3e-07, 0.99999938]"
PAR1_W50,gender,inferred,male,,20,"[1.089e-05, 2.5e-06, 0.99998664]"
PAR1_W50,gender,inferred,female,,20,"[1.729e-05, 2.44e-06, 0.99998026]"
PAR2_W50,gender,inferred,male,,20,"[6e-07, 1.2e-07, 0.99999927]"
PAR2_W50,gender,inferred,female,,20,"[5.7e-07, 9e-08, 0.99999932]"
ROMRELDUR_W50,gender,inferred,male,,20,"[0.88602282, 0.00311802, 0.03222371, 0.00576512, 0.06288731, 0.00998301]"
ROMRELDUR_W50,gender,inferred,female,,20,"[0.75828117, 0.00680688, 0.03310291, 0.00490486, 0.17619524, 0.02070895]"
ROMRELSER_W50,gender,inferred,male,,20,"[0.09270806, 0.04160384, 0.03660134, 0.82908675]"
ROMRELSER_W50,gender,inferred,female,,20,"[0.12350114, 0.04922011, 0.03572849, 0.79155026]"
SATLIFEc_W50,gender,inferred,male,,20,"[0.00188645, 0.52931056, 0.35629659, 0.11250639]"
SATLIFEc_W50,gender,inferred,female,,20,"[0.00192593, 0.60742325, 0.32087818, 0.06977264]"
ECIMPg_W54,gender,inferred,male,,20,"[0.9999996, 1e-08, 4e-07]"
ECIMPg_W54,gender,inferred,female,,20,"[0.99999963, 1e-08, 3.6e-07]"
ECON1_W54,gender,inferred,male,,20,"[6e-08, 0.20370159, 0.7839203, 0.01237805]"
ECON1_W54,gender,inferred,female,,20,"[4e-08, 0.15950908, 0.8310368, 0.00945408]"
ECON3_d_W54,gender,inferred,male,,20,"[0.62947575, 0.37052385, 3.6e-07, 4e-08]"
ECON3_d_W54,gender,inferred,female,,20,"[0.68598724, 0.31401224, 4.6e-07, 6e-08]"
ECON4_a_W54,gender,inferred,male,,20,"[0.58161824, 0.41557509, 0.00279907, 7.58e-06]"
ECON4_a_W54,gender,inferred,female,,20,"[0.60155057, 0.39637916, 0.00206419, 6.08e-06]"
ECON4_b_W54,gender,inferred,male,,20,"[0.01975719, 0.05056636, 0.91623947, 0.01343698]"
ECON4_b_W54,gender,inferred,female,,20,"[0.01919589, 0.10030902, 0.87206139, 0.00843368]"
ECON4_e_W54,gender,inferred,male,,20,"[0.00174002, 0.00847774, 0.98953769, 0.00024456]"
ECON4_e_W54,gender,inferred,female,,20,"[0.00130637, 0.00845517, 0.99001893, 0.00021953]"
ECON4_f_W54,gender,inferred,male,,20,"[6.736e-05, 0.0004977, 0.99830528, 0.00112965]"
ECON4_f_W54,gender,inferred,female,,20,"[3.667e-05, 0.00086536, 0.99851157, 0.00058638]"
ECON4_g_W54,gender,inferred,male,,20,"[0.0, 2e-08, 0.98200225, 0.01799776]"
ECON4_g_W54,gender,inferred,female,,20,"[0.0, 2e-08, 0.9841323, 0.01586769]"
ECON5_b_W54,gender,inferred,male,,20,"[0.0004447, 0.99809999, 0.00021313, 2.786e-05, 0.0012143]"
ECON5_b_W54,gender,inferred,female,,20,"[0.00029925, 0.99788052, 0.00034392, 4.405e-05, 0.00143223]"
ECON5_c_W54,gender,inferred,male,,20,"[0.0, 8.47e-06, 0.99993034, 1.609e-05, 4.508e-05]"
ECON5_c_W54,gender,inferred,female,,20,"[0.0, 8.53e-06, 0.99994147, 1.795e-05, 3.203e-05]"
ECON5_d_W54,gender,inferred,male,,20,"[2e-08, 3.009e-05, 0.99895373, 0.00079893, 0.00021724]"
ECON5_d_W54,gender,inferred,female,,20,"[2e-08, 3.722e-05, 0.99835343, 0.00140148, 0.00020785]"
ECON5_e_W54,gender,inferred,male,,20,"[1e-08, 0.00084779, 0.99827119, 9.71e-06, 0.0008713]"
ECON5_e_W54,gender,inferred,female,,20,"[1e-08, 0.00091012, 0.9984696, 9.65e-06, 0.00061061]"
ECON5_f_W54,gender,inferred,male,,20,"[0.0, 1.834e-05, 0.99989348, 7.11e-06, 8.104e-05]"
ECON5_f_W54,gender,inferred,female,,20,"[0.0, 1.824e-05, 0.99990714, 8.2e-06, 6.639e-05]"
ECON5_g_W54,gender,inferred,male,,20,"[7.5e-07, 8.88e-06, 0.14359726, 0.00037201, 0.85602109]"
ECON5_g_W54,gender,inferred,female,,20,"[1.02e-06, 1.132e-05, 0.12646401, 0.00047875, 0.87304487]"
ECON5_h_W54,gender,inferred,male,,20,"[1e-08, 3.03e-06, 0.99374365, 0.00616041, 9.291e-05]"
ECON5_h_W54,gender,inferred,female,,20,"[2e-08, 3.37e-06, 0.98990424, 0.00998642, 0.00010595]"
ECON5_i_W54,gender,inferred,male,,20,"[0.0, 2.618e-05, 0.99990843, 1.133e-05, 5.403e-05]"
ECON5_i_W54,gender,inferred,female,,20,"[1e-08, 3.094e-05, 0.99990125, 1.725e-05, 5.051e-05]"
ECON5_j_W54,gender,inferred,male,,20,"[0.0, 1.69e-06, 0.99992778, 6.819e-05, 2.32e-06]"
ECON5_j_W54,gender,inferred,female,,20,"[0.0, 2.68e-06, 0.99989314, 0.00010047, 3.72e-06]"
ECON5_k_W54,gender,inferred,male,,20,"[4e-08, 0.99866176, 0.00119443, 1.22e-06, 0.00014254]"
ECON5_k_W54,gender,inferred,female,,20,"[4e-08, 0.9991416, 0.00073597, 1.28e-06, 0.00012108]"
FIN_SIT_W54,gender,inferred,male,,20,"[0.99995748, 2.939e-05, 5.5e-07, 1.259e-05]"
FIN_SIT_W54,gender,inferred,female,,20,"[0.99991986, 6.701e-05, 7.2e-07, 1.241e-05]"
GOVPRIORITYb_W54,gender,inferred,male,,20,"[0.36535414, 0.63464561, 1.1e-07, 1.4e-07]"
GOVPRIORITYb_W54,gender,inferred,female,,20,"[0.21642317, 0.78357657, 1.3e-07, 1.3e-07]"
GOVPRIORITYc_W54,gender,inferred,male,,20,"[0.99992832, 7.167e-05, 0.0, 0.0]"
GOVPRIORITYc_W54,gender,inferred,female,,20,"[0.99995901, 4.098e-05, 0.0, 0.0]"
GOVPRIORITYd_W54,gender,inferred,male,,20,"[1.0, 0.0, 0.0, 0.0]"
GOVPRIORITYd_W54,gender,inferred,female,,20,"[1.0, 0.0, 0.0, 0.0]"
GOVPRIORITYf_W54,gender,inferred,male,,20,"[0.99999735, 2.66e-06, 0.0, 0.0]"
GOVPRIORITYf_W54,gender,inferred,female,,20,"[0.99999739, 2.63e-06, 0.0, 0.0]"
INEQ11_W54,gender,inferred,male,,20,"[0.00809328, 0.99190673]"
INEQ11_W54,gender,inferred,female,,20,"[0.00550361, 0.99449642]"
INEQ1_W54,gender,inferred,male,,20,"[0.99999758, 0.0, 2.42e-06]"
INEQ1_W54,gender,inferred,female,,20,"[0.99999923, 0.0, 7.7e-07]"
INEQ4_a_W54,gender,inferred,male,,20,"[0.52120488, 0.47879514, 1e-08, 1e-08]"
INEQ4_a_W54,gender,inferred,female,,20,"[0.66918294, 0.33081708, 1e-08, 1e-08]"
INEQ5_a_W54,gender,inferred,male,,20,"[0.92011658, 0.07988339, 0.0, 0.0]"
INEQ5_a_W54,gender,inferred,female,,20,"[0.95848044, 0.04151955, 0.0, 0.0]"
INEQ5_d_W54,gender,inferred,male,,20,"[0.14762254, 0.85202946, 0.0003478, 2.1e-07]"
INEQ5_d_W54,gender,inferred,female,,20,"[0.10116848, 0.89848921, 0.00034212, 1.8e-07]"
INEQ5_e_W54,gender,inferred,male,,20,"[0.99894255, 0.00105746, 0.0, 0.0]"
INEQ5_e_W54,gender,inferred,female,,20,"[0.99905182, 0.00094818, 0.0, 0.0]"
INEQ5_f_W54,gender,inferred,male,,20,"[0.1023634, 0.89763644, 1.6e-07, 2e-08]"
INEQ5_f_W54,gender,inferred,female,,20,"[0.12634606, 0.87365371, 2.3e-07, 2e-08]"
INEQ5_h_W54,gender,inferred,male,,20,"[0.99543022, 0.0045698, 1e-08, 0.0]"
INEQ5_h_W54,gender,inferred,female,,20,"[0.9979532, 0.00204679, 1e-08, 0.0]"
INEQ5_i_W54,gender,inferred,male,,20,"[0.98743629, 0.01256371, 1e-08, 0.0]"
INEQ5_i_W54,gender,inferred,female,,20,"[0.99390458, 0.00609545, 1e-08, 0.0]"
INEQ5_k_W54,gender,inferred,male,,20,"[0.99999992, 7e-08, 0.0, 0.0]"
INEQ5_k_W54,gender,inferred,female,,20,"[0.99999998, 4e-08, 0.0, 0.0]"
INEQ5_l_W54,gender,inferred,male,,20,"[6.234e-05, 0.99993623, 1.42e-06, 1e-08]"
INEQ5_l_W54,gender,inferred,female,,20,"[7.964e-05, 0.99991917, 1.18e-06, 1e-08]"
INEQ5_m_W54,gender,inferred,male,,20,"[4.4e-06, 0.99995899, 3.663e-05, 1e-08]"
INEQ5_m_W54,gender,inferred,female,,20,"[6.26e-06, 0.99996979, 2.396e-05, 1e-08]"
INEQ8_a_W54,gender,inferred,male,,20,"[0.00605602, 0.99394401, 0.0, 0.0]"
INEQ8_a_W54,gender,inferred,female,,20,"[0.01338915, 0.98661087, 0.0, 0.0]"
