qkey,attribute,channel,magnitude,regime,model_class,human_attribute,human_group,own_human_group,is_own_group,wasserstein
GOVPRIOmF2_W41,age,steered,0.0,Neutral (N=0),older_adult,AGE,30-49,65+,False,0.4351051543510514
GOVPRIOmF2_W41,age,steered,0.0,Neutral (N=0),older_adult,AGE,65+,65+,True,0.5058634810138722
GOVPRIOmF2_W41,age,steered,2.0,Steered N=2,older_adult,AGE,30-49,65+,False,0.39712525333717913
GOVPRIOmF2_W41,age,steered,2.0,Steered N=2,older_adult,AGE,65+,65+,True,0.46788357999999997
GOVPRIOmF2_W41,age,steered,4.0,Steered N=4,older_adult,AGE,30-49,65+,False,0.33936797361968124
GOVPRIOmF2_W41,age,steered,4.0,Steered N=4,older_adult,AGE,65+,65+,True,0.4101263002825021
GOVPRIOmF2_W41,age,steered,6.0,Steered N=6,older_adult,AGE,30-49,65+,False,0.3377059574724594
GOVPRIOmF2_W41,age,steered,6.0,Steered N=6,older_adult,AGE,65+,65+,True,0.36445716327631994
GOVPRIOmF2_W41,age,steered,8.0,Steered N=8,older_adult,AGE,30-49,65+,False,0.5996124704646563
GOVPRIOmF2_W41,age,steered,8.0,Steered N=8,older_adult,AGE,65+,65+,True,0.6782127070571097
GOVPRIOmF2_W41,age,steered,10.0,Steered N=10,older_adult,AGE,30-49,65+,False,0.8495930381423955
GOVPRIOmF2_W41,age,steered,10.0,Steered N=10,older_adult,AGE,65+,65+,True,0.9281932747348489
GOVPRIOmF2_W41,age,steered,12.0,Steered N=12,older_adult,AGE,30-49,65+,False,0.9533143379099336
GOVPRIOmF2_W41,age,steered,12.0,Steered N=12,older_adult,AGE,65+,65+,True,1.031914574502387
GOVPRIOmF2_W41,age,steered,14.0,Steered N=14,older_adult,AGE,30-49,65+,False,0.9556649688111344
GOVPRIOmF2_W41,age,steered,14.0,Steered N=14,older_adult,AGE,65+,65+,True,1.034265205403588
GOVPRIOmF2_W41,age,steered,16.0,Steered N=16,older_adult,AGE,30-49,65+,False,0.832220633236866
GOVPRIOmF2_W41,age,steered,16.0,Steered N=16,older_adult,AGE,65+,65+,True,0.9108208698293195
GOVPRIOmF2_W41,age,steered,18.0,Steered N=18,older_adult,AGE,30-49,65+,False,0.6208650862086509
GOVPRIOmF2_W41,age,steered,18.0,Steered N=18,older_adult,AGE,65+,65+,True,0.6994653228011043
GOVPRIOmF2_W41,age,steered,20.0,Steered N=20,older_adult,AGE,30-49,65+,False,0.4009697709989423
GOVPRIOmF2_W41,age,steered,20.0,Steered N=20,older_adult,AGE,65+,65+,True,0.4795700075913958
GOVPRIOmF2_W41,education,declared,,Declared,some schooling,EDUCATION,Less than high school,Less than high school,True,2.046797481502196
GOVPRIOmF2_W41,education,declared,,Declared,some schooling,EDUCATION,High school graduate,Less than high school,False,2.0019524820489183
GOVPRIOmF2_W41,education,declared,,Declared,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,1.7392127265513322
GOVPRIOmF2_W41,education,steered,0.0,Neutral (N=0),some schooling,EDUCATION,Less than high school,Less than high school,True,0.5582329455823294
GOVPRIOmF2_W41,education,steered,0.0,Neutral (N=0),some schooling,EDUCATION,High school graduate,Less than high school,False,0.5133879461290514
GOVPRIOmF2_W41,education,steered,0.0,Neutral (N=0),some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.46699532101387226
GOVPRIOmF2_W41,education,steered,2.0,Steered N=2,some schooling,EDUCATION,Less than high school,Less than high school,True,0.3693490836934906
GOVPRIOmF2_W41,education,steered,2.0,Steered N=2,some schooling,EDUCATION,High school graduate,Less than high school,False,0.3939084076414404
GOVPRIOmF2_W41,education,steered,2.0,Steered N=2,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.44463432079026227
GOVPRIOmF2_W41,education,steered,4.0,Steered N=4,some schooling,EDUCATION,Less than high school,Less than high school,True,0.29687677331944895
GOVPRIOmF2_W41,education,steered,4.0,Steered N=4,some schooling,EDUCATION,High school graduate,Less than high school,False,0.3499502975525405
GOVPRIOmF2_W41,education,steered,4.0,Steered N=4,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.40067621070136233
GOVPRIOmF2_W41,education,steered,6.0,Steered N=6,some schooling,EDUCATION,Less than high school,Less than high school,True,0.2394611683024025
GOVPRIOmF2_W41,education,steered,6.0,Steered N=6,some schooling,EDUCATION,High school graduate,Less than high school,False,0.2957642088579394
GOVPRIOmF2_W41,education,steered,6.0,Steered N=6,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.5173663438616862
GOVPRIOmF2_W41,education,steered,8.0,Steered N=8,some schooling,EDUCATION,Less than high school,Less than high school,True,0.3290556497733981
GOVPRIOmF2_W41,education,steered,8.0,Steered N=8,some schooling,EDUCATION,High school graduate,Less than high school,False,0.37947461136925176
GOVPRIOmF2_W41,education,steered,8.0,Steered N=8,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.636640404724262
GOVPRIOmF2_W41,education,steered,10.0,Steered N=10,some schooling,EDUCATION,Less than high school,Less than high school,True,0.34285530532563946
GOVPRIOmF2_W41,education,steered,10.0,Steered N=10,some schooling,EDUCATION,High school graduate,Less than high school,False,0.39355670858717595
GOVPRIOmF2_W41,education,steered,10.0,Steered N=10,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.6504400602765034
GOVPRIOmF2_W41,education,steered,12.0,Steered N=12,some schooling,EDUCATION,Less than high school,Less than high school,True,0.28782051600322733
GOVPRIOmF2_W41,education,steered,12.0,Steered N=12,some schooling,EDUCATION,High school graduate,Less than high school,False,0.34412355655876425
GOVPRIOmF2_W41,education,steered,12.0,Steered N=12,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.5657256915625111
GOVPRIOmF2_W41,education,steered,14.0,Steered N=14,some schooling,EDUCATION,Less than high school,Less than high school,True,0.23796401381031906
GOVPRIOmF2_W41,education,steered,14.0,Steered N=14,some schooling,EDUCATION,High school graduate,Less than high school,False,0.2910375380434106
GOVPRIOmF2_W41,education,steered,14.0,Steered N=14,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.4580250031975898
GOVPRIOmF2_W41,education,steered,16.0,Steered N=16,some schooling,EDUCATION,Less than high school,Less than high school,True,0.2252072922520728
GOVPRIOmF2_W41,education,steered,16.0,Steered N=16,some schooling,EDUCATION,High school graduate,Less than high school,False,0.27828081648516434
GOVPRIOmF2_W41,education,steered,16.0,Steered N=16,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.3417101861973339
GOVPRIOmF2_W41,education,steered,18.0,Steered N=18,some schooling,EDUCATION,Less than high school,Less than high school,True,0.3041079983193531
GOVPRIOmF2_W41,education,steered,18.0,Steered N=18,some schooling,EDUCATION,High school graduate,Less than high school,False,0.27264444980781977
GOVPRIOmF2_W41,education,steered,18.0,Steered N=18,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.3233703629566416
GOVPRIOmF2_W41,education,steered,20.0,Steered N=20,some schooling,EDUCATION,Less than high school,Less than high school,True,0.4370938666906402
GOVPRIOmF2_W41,education,steered,20.0,Steered N=20,some schooling,EDUCATION,High school graduate,Less than high school,False,0.3922488672373622
GOVPRIOmF2_W41,education,steered,20.0,Steered N=20,some schooling,EDUCATION,College graduate/some postgrad,Less than high school,False,0.33257616099095805
GOVPRIOmF2_W41,education,declared,,Declared,high school,EDUCATION,Less than high school,High school graduate,False,0.8438563093647566
GOVPRIOmF2_W41,education,declared,,Declared,high school,EDUCATION,High school graduate,High school graduate,True,0.7990113099114786
GOVPRIOmF2_W41,education,declared,,Declared,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.5625334337847734
GOVPRIOmF2_W41,education,steered,0.0,Neutral (N=0),high school,EDUCATION,Less than high school,High school graduate,False,0.5582329455823294
GOVPRIOmF2_W41,education,steered,0.0,Neutral (N=0),high school,EDUCATION,High school graduate,High school graduate,True,0.5133879461290514
GOVPRIOmF2_W41,education,steered,0.0,Neutral (N=0),high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.46699532101387226
GOVPRIOmF2_W41,education,steered,2.0,Steered N=2,high school,EDUCATION,Less than high school,High school graduate,False,0.3614772362869558
GOVPRIOmF2_W41,education,steered,2.0,Steered N=2,high school,EDUCATION,High school graduate,High school graduate,True,0.4127304758726953
GOVPRIOmF2_W41,education,steered,2.0,Steered N=2,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.46345638902151715
GOVPRIOmF2_W41,education,steered,4.0,Steered N=4,high school,EDUCATION,Less than high school,High school graduate,False,0.33940344106619114
GOVPRIOmF2_W41,education,steered,4.0,Steered N=4,high school,EDUCATION,High school graduate,High school graduate,True,0.39247696529928267
GOVPRIOmF2_W41,education,steered,4.0,Steered N=4,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.47377070496412194
GOVPRIOmF2_W41,education,steered,6.0,Steered N=6,high school,EDUCATION,Less than high school,High school graduate,False,0.2925003623111696
GOVPRIOmF2_W41,education,steered,6.0,Steered N=6,high school,EDUCATION,High school graduate,High school graduate,True,0.3473148465268515
GOVPRIOmF2_W41,education,steered,6.0,Steered N=6,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.5689169815305983
GOVPRIOmF2_W41,education,steered,8.0,Steered N=8,high school,EDUCATION,Less than high school,High school graduate,False,0.25318659261808674
GOVPRIOmF2_W41,education,steered,8.0,Steered N=8,high school,EDUCATION,High school graduate,High school graduate,True,0.30626011685117827
GOVPRIOmF2_W41,education,steered,8.0,Steered N=8,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.5090582699999999
GOVPRIOmF2_W41,education,steered,10.0,Steered N=10,high school,EDUCATION,Less than high school,High school graduate,False,0.21902078219020793
GOVPRIOmF2_W41,education,steered,10.0,Steered N=10,high school,EDUCATION,High school graduate,High school graduate,True,0.27209430642329946
GOVPRIOmF2_W41,education,steered,10.0,Steered N=10,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.4113330168935621
GOVPRIOmF2_W41,education,steered,12.0,Steered N=12,high school,EDUCATION,Less than high school,High school graduate,False,0.22361465338196673
GOVPRIOmF2_W41,education,steered,12.0,Steered N=12,high school,EDUCATION,High school graduate,High school graduate,True,0.27668817761505826
GOVPRIOmF2_W41,education,steered,12.0,Steered N=12,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.38784123668271137
GOVPRIOmF2_W41,education,steered,14.0,Steered N=14,high school,EDUCATION,Less than high school,High school graduate,False,0.23730349237303483
GOVPRIOmF2_W41,education,steered,14.0,Steered N=14,high school,EDUCATION,High school graduate,High school graduate,True,0.29037701660612636
GOVPRIOmF2_W41,education,steered,14.0,Steered N=14,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.3944185467244175
GOVPRIOmF2_W41,education,steered,16.0,Steered N=16,high school,EDUCATION,Less than high school,High school graduate,False,0.2444465217499796
GOVPRIOmF2_W41,education,steered,16.0,Steered N=16,high school,EDUCATION,High school graduate,High school graduate,True,0.29752004598307114
GOVPRIOmF2_W41,education,steered,16.0,Steered N=16,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.39511600365696015
GOVPRIOmF2_W41,education,steered,18.0,Steered N=18,high school,EDUCATION,Less than high school,High school graduate,False,0.24333871243338712
GOVPRIOmF2_W41,education,steered,18.0,Steered N=18,high school,EDUCATION,High school graduate,High school graduate,True,0.29641223666647865
GOVPRIOmF2_W41,education,steered,18.0,Steered N=18,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.37893614656959346
GOVPRIOmF2_W41,education,steered,20.0,Steered N=20,high school,EDUCATION,Less than high school,High school graduate,False,0.2371227118775081
GOVPRIOmF2_W41,education,steered,20.0,Steered N=20,high school,EDUCATION,High school graduate,High school graduate,True,0.29019623611059964
GOVPRIOmF2_W41,education,steered,20.0,Steered N=20,high school,EDUCATION,College graduate/some postgrad,High school graduate,False,0.3504386788538563
GOVPRIOmF2_W41,education,declared,,Declared,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.6183223486479418
GOVPRIOmF2_W41,education,declared,,Declared,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.5734773491946638
GOVPRIOmF2_W41,education,declared,,Declared,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.5946671068717702
GOVPRIOmF2_W41,education,steered,0.0,Neutral (N=0),college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.5582329455823294
GOVPRIOmF2_W41,education,steered,0.0,Neutral (N=0),college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.5133879461290514
GOVPRIOmF2_W41,education,steered,0.0,Neutral (N=0),college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.46699532101387226
GOVPRIOmF2_W41,education,steered,2.0,Steered N=2,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.878240344950864
GOVPRIOmF2_W41,education,steered,2.0,Steered N=2,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.8333953454975861
GOVPRIOmF2_W41,education,steered,2.0,Steered N=2,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.5706555900000001
GOVPRIOmF2_W41,education,steered,4.0,Steered N=4,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.9708391697083913
GOVPRIOmF2_W41,education,steered,4.0,Steered N=4,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.9259941702551133
GOVPRIOmF2_W41,education,steered,4.0,Steered N=4,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.6632544147575274
GOVPRIOmF2_W41,education,steered,6.0,Steered N=6,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.8518566756539717
GOVPRIOmF2_W41,education,steered,6.0,Steered N=6,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.8070116762006938
GOVPRIOmF2_W41,education,steered,6.0,Steered N=6,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.5442719207031078
GOVPRIOmF2_W41,education,steered,8.0,Steered N=8,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.7415630150918
GOVPRIOmF2_W41,education,steered,8.0,Steered N=8,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.696718015638522
GOVPRIOmF2_W41,education,steered,8.0,Steered N=8,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.4339782601409361
GOVPRIOmF2_W41,education,steered,10.0,Steered N=10,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.6703194031985341
GOVPRIOmF2_W41,education,steered,10.0,Steered N=10,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.6254744037452561
GOVPRIOmF2_W41,education,steered,10.0,Steered N=10,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.36273464824767016
GOVPRIOmF2_W41,education,steered,12.0,Steered N=12,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.616302057375177
GOVPRIOmF2_W41,education,steered,12.0,Steered N=12,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.5714570579218989
GOVPRIOmF2_W41,education,steered,12.0,Steered N=12,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.308717302424313
GOVPRIOmF2_W41,education,steered,14.0,Steered N=14,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.5732759112060237
GOVPRIOmF2_W41,education,steered,14.0,Steered N=14,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.5284309117527457
GOVPRIOmF2_W41,education,steered,14.0,Steered N=14,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.2656911562551597
GOVPRIOmF2_W41,education,steered,16.0,Steered N=16,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.5478551060062379
GOVPRIOmF2_W41,education,steered,16.0,Steered N=16,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.5030101065529597
GOVPRIOmF2_W41,education,steered,16.0,Steered N=16,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.24027035105537387
GOVPRIOmF2_W41,education,steered,18.0,Steered N=18,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.5305822935310291
GOVPRIOmF2_W41,education,steered,18.0,Steered N=18,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.4857372940777511
GOVPRIOmF2_W41,education,steered,18.0,Steered N=18,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.2229975385801652
GOVPRIOmF2_W41,education,steered,20.0,Steered N=20,college and more,EDUCATION,Less than high school,College graduate/some postgrad,False,0.5200345556993083
GOVPRIOmF2_W41,education,steered,20.0,Steered N=20,college and more,EDUCATION,High school graduate,College graduate/some postgrad,False,0.4751895562460303
GOVPRIOmF2_W41,education,steered,20.0,Steered N=20,college and more,EDUCATION,College graduate/some postgrad,College graduate/some postgrad,True,0.21244980074844436
GOVPRIOmF2_W41,socioeco,declared,,Declared,low,INCOME,"Less than $30,000","Less than $30,000",True,1.83189661500495
GOVPRIOmF2_W41,socioeco,declared,,Declared,low,INCOME,"$100,000 or more","Less than $30,000",False,1.4870584550049504
GOVPRIOmF2_W41,socioeco,steered,0.0,Neutral (N=0),low,INCOME,"Less than $30,000","Less than $30,000",True,0.5378295706314653
GOVPRIOmF2_W41,socioeco,steered,0.0,Neutral (N=0),low,INCOME,"$100,000 or more","Less than $30,000",False,0.4806641610138723
GOVPRIOmF2_W41,socioeco,steered,2.0,Steered N=2,low,INCOME,"Less than $30,000","Less than $30,000",True,0.3452814445945115
GOVPRIOmF2_W41,socioeco,steered,2.0,Steered N=2,low,INCOME,"$100,000 or more","Less than $30,000",False,0.4873867045945117
GOVPRIOmF2_W41,socioeco,steered,4.0,Steered N=4,low,INCOME,"Less than $30,000","Less than $30,000",True,0.352315589637048
GOVPRIOmF2_W41,socioeco,steered,4.0,Steered N=4,low,INCOME,"$100,000 or more","Less than $30,000",False,0.49442084963704824
GOVPRIOmF2_W41,socioeco,steered,6.0,Steered N=6,low,INCOME,"Less than $30,000","Less than $30,000",True,0.37135395805093663
GOVPRIOmF2_W41,socioeco,steered,6.0,Steered N=6,low,INCOME,"$100,000 or more","Less than $30,000",False,0.5134592180509369
GOVPRIOmF2_W41,socioeco,steered,8.0,Steered N=8,low,INCOME,"Less than $30,000","Less than $30,000",True,0.3588463163497607
GOVPRIOmF2_W41,socioeco,steered,8.0,Steered N=8,low,INCOME,"$100,000 or more","Less than $30,000",False,0.500951576349761
GOVPRIOmF2_W41,socioeco,steered,10.0,Steered N=10,low,INCOME,"Less than $30,000","Less than $30,000",True,0.32224948255233377
GOVPRIOmF2_W41,socioeco,steered,10.0,Steered N=10,low,INCOME,"$100,000 or more","Less than $30,000",False,0.4742794321294128
GOVPRIOmF2_W41,socioeco,steered,12.0,Steered N=12,low,INCOME,"Less than $30,000","Less than $30,000",True,0.28422387905895585
GOVPRIOmF2_W41,socioeco,steered,12.0,Steered N=12,low,INCOME,"$100,000 or more","Less than $30,000",False,0.5581018035706109
GOVPRIOmF2_W41,socioeco,steered,14.0,Steered N=14,low,INCOME,"Less than $30,000","Less than $30,000",True,0.32533870766366946
GOVPRIOmF2_W41,socioeco,steered,14.0,Steered N=14,low,INCOME,"$100,000 or more","Less than $30,000",False,0.6266239251293761
GOVPRIOmF2_W41,socioeco,steered,16.0,Steered N=16,low,INCOME,"Less than $30,000","Less than $30,000",True,0.365906633623587
GOVPRIOmF2_W41,socioeco,steered,16.0,Steered N=16,low,INCOME,"$100,000 or more","Less than $30,000",False,0.7107447936235868
GOVPRIOmF2_W41,socioeco,steered,18.0,Steered N=18,low,INCOME,"Less than $30,000","Less than $30,000",True,0.40278360612666786
GOVPRIOmF2_W41,socioeco,steered,18.0,Steered N=18,low,INCOME,"$100,000 or more","Less than $30,000",False,0.7476217661266676
GOVPRIOmF2_W41,socioeco,steered,20.0,Steered N=20,low,INCOME,"Less than $30,000","Less than $30,000",True,0.41510869889791746
GOVPRIOmF2_W41,socioeco,steered,20.0,Steered N=20,low,INCOME,"$100,000 or more","Less than $30,000",False,0.7599468588979172
GOVPRIOmF2_W41,socioeco,declared,,Declared,high,INCOME,"Less than $30,000","$100,000 or more",False,1.2706892581597513
GOVPRIOmF2_W41,socioeco,declared,,Declared,high,INCOME,"$100,000 or more","$100,000 or more",True,0.9258510981597514
GOVPRIOmF2_W41,socioeco,steered,0.0,Neutral (N=0),high,INCOME,"Less than $30,000","$100,000 or more",False,0.5378295706314653
GOVPRIOmF2_W41,socioeco,steered,0.0,Neutral (N=0),high,INCOME,"$100,000 or more","$100,000 or more",True,0.4806641610138723
GOVPRIOmF2_W41,socioeco,steered,2.0,Steered N=2,high,INCOME,"Less than $30,000","$100,000 or more",False,0.27378640926770537
GOVPRIOmF2_W41,socioeco,steered,2.0,Steered N=2,high,INCOME,"$100,000 or more","$100,000 or more",True,0.4158916692677056
GOVPRIOmF2_W41,socioeco,steered,4.0,Steered N=4,high,INCOME,"Less than $30,000","$100,000 or more",False,0.206652152441562
GOVPRIOmF2_W41,socioeco,steered,4.0,Steered N=4,high,INCOME,"$100,000 or more","$100,000 or more",True,0.3487574124415622
GOVPRIOmF2_W41,socioeco,steered,6.0,Steered N=6,high,INCOME,"Less than $30,000","$100,000 or more",False,0.30975335505210944
GOVPRIOmF2_W41,socioeco,steered,6.0,Steered N=6,high,INCOME,"$100,000 or more","$100,000 or more",True,0.23693792572982975
GOVPRIOmF2_W41,socioeco,steered,8.0,Steered N=8,high,INCOME,"Less than $30,000","$100,000 or more",False,0.5918123288287072
GOVPRIOmF2_W41,socioeco,steered,8.0,Steered N=8,high,INCOME,"$100,000 or more","$100,000 or more",True,0.24697416882870737
GOVPRIOmF2_W41,socioeco,steered,10.0,Steered N=10,high,INCOME,"Less than $30,000","$100,000 or more",False,0.6653368523738479
GOVPRIOmF2_W41,socioeco,steered,10.0,Steered N=10,high,INCOME,"$100,000 or more","$100,000 or more",True,0.3204986923738481
GOVPRIOmF2_W41,socioeco,steered,12.0,Steered N=12,high,INCOME,"Less than $30,000","$100,000 or more",False,0.57424011
GOVPRIOmF2_W41,socioeco,steered,12.0,Steered N=12,high,INCOME,"$100,000 or more","$100,000 or more",True,0.22940195000000024
GOVPRIOmF2_W41,socioeco,steered,14.0,Steered N=14,high,INCOME,"Less than $30,000","$100,000 or more",False,0.4342241479770556
GOVPRIOmF2_W41,socioeco,steered,14.0,Steered N=14,high,INCOME,"$100,000 or more","$100,000 or more",True,0.14909816849106167
GOVPRIOmF2_W41,socioeco,steered,16.0,Steered N=16,high,INCOME,"Less than $30,000","$100,000 or more",False,0.3132398016144323
GOVPRIOmF2_W41,socioeco,steered,16.0,Steered N=16,high,INCOME,"$100,000 or more","$100,000 or more",True,0.21069585168581106
GOVPRIOmF2_W41,socioeco,steered,18.0,Steered N=18,high,INCOME,"Less than $30,000","$100,000 or more",False,0.23469362760010604
GOVPRIOmF2_W41,socioeco,steered,18.0,Steered N=18,high,INCOME,"$100,000 or more","$100,000 or more",True,0.25461953875342624
GOVPRIOmF2_W41,socioeco,steered,20.0,Steered N=20,high,INCOME,"Less than $30,000","$100,000 or more",False,0.19540969558546706
GOVPRIOmF2_W41,socioeco,steered,20.0,Steered N=20,high,INCOME,"$100,000 or more","$100,000 or more",True,0.2801166519832059
GOVPRIOnF2_W41,gender,declared,,Declared,male,SEX,Male,Male,True,0.2855175586476335
GOVPRIOnF2_W41,gender,declared,,Declared,male,SEX,Female,Male,False,0.4787232986602609
GOVPRIOnF2_W41,gender,steered,0.0,Neutral (N=0),male,SEX,Male,Male,True,0.7361946066099897
GOVPRIOnF2_W41,gender,steered,0.0,Neutral (N=0),male,SEX,Female,Male,False,0.4367746631810663
GOVPRIOnF2_W41,gender,steered,2.0,Steered N=2,male,SEX,Male,Male,True,1.2844166065577802
GOVPRIOnF2_W41,gender,steered,2.0,Steered N=2,male,SEX,Female,Male,False,0.9849966631288569
GOVPRIOnF2_W41,gender,steered,4.0,Steered N=4,male,SEX,Male,Male,True,1.5377514641877612
GOVPRIOnF2_W41,gender,steered,4.0,Steered N=4,male,SEX,Female,Male,False,1.238331520758838
GOVPRIOnF2_W41,gender,steered,6.0,Steered N=6,male,SEX,Male,Male,True,1.6820194372549175
GOVPRIOnF2_W41,gender,steered,6.0,Steered N=6,male,SEX,Female,Male,False,1.3825994938259942
GOVPRIOnF2_W41,gender,steered,8.0,Steered N=8,male,SEX,Male,Male,True,1.567585077225977
GOVPRIOnF2_W41,gender,steered,8.0,Steered N=8,male,SEX,Female,Male,False,1.2681651337970532
GOVPRIOnF2_W41,gender,steered,10.0,Steered N=10,male,SEX,Male,Male,True,1.1560202739898535
GOVPRIOnF2_W41,gender,steered,10.0,Steered N=10,male,SEX,Female,Male,False,0.8566003305609301
GOVPRIOnF2_W41,gender,steered,12.0,Steered N=12,male,SEX,Male,Male,True,0.8156545285912693
GOVPRIOnF2_W41,gender,steered,12.0,Steered N=12,male,SEX,Female,Male,False,0.516234585162346
GOVPRIOnF2_W41,gender,steered,14.0,Steered N=14,male,SEX,Male,Male,True,0.6045356011195199
GOVPRIOnF2_W41,gender,steered,14.0,Steered N=14,male,SEX,Female,Male,False,0.30511565769059645
GOVPRIOnF2_W41,gender,steered,16.0,Steered N=16,male,SEX,Male,Male,True,0.4998209274024006
GOVPRIOnF2_W41,gender,steered,16.0,Steered N=16,male,SEX,Female,Male,False,0.22045087857164136
GOVPRIOnF2_W41,gender,steered,18.0,Steered N=18,male,SEX,Male,Male,True,0.4593109049165009
GOVPRIOnF2_W41,gender,steered,18.0,Steered N=18,male,SEX,Female,Male,False,0.24132607281072738
GOVPRIOnF2_W41,gender,steered,20.0,Steered N=20,male,SEX,Male,Male,True,0.4553529650352387
GOVPRIOnF2_W41,gender,steered,20.0,Steered N=20,male,SEX,Female,Male,False,0.25485003240500875
GOVPRIOnF2_W41,gender,declared,,Declared,female,SEX,Male,Female,False,0.5408975224689023
GOVPRIOnF2_W41,gender,declared,,Declared,female,SEX,Female,Female,True,0.32418707032489746
GOVPRIOnF2_W41,gender,steered,0.0,Neutral (N=0),female,SEX,Male,Female,False,0.7361946066099897
GOVPRIOnF2_W41,gender,steered,0.0,Neutral (N=0),female,SEX,Female,Female,True,0.4367746631810663
GOVPRIOnF2_W41,gender,steered,2.0,Steered N=2,female,SEX,Male,Female,False,0.23842137291093116
GOVPRIOnF2_W41,gender,steered,2.0,Steered N=2,female,SEX,Female,Female,True,0.43162711292355854
GOVPRIOnF2_W41,gender,steered,4.0,Steered N=4,female,SEX,Male,Female,False,0.41980029776513417
GOVPRIOnF2_W41,gender,steered,4.0,Steered N=4,female,SEX,Female,Female,True,0.6130060377777615
GOVPRIOnF2_W41,gender,steered,6.0,Steered N=6,female,SEX,Male,Female,False,0.2879997647994277
GOVPRIOnF2_W41,gender,steered,6.0,Steered N=6,female,SEX,Female,Female,True,0.48120550481205504
GOVPRIOnF2_W41,gender,steered,8.0,Steered N=8,female,SEX,Male,Female,False,0.6355312828398529
GOVPRIOnF2_W41,gender,steered,8.0,Steered N=8,female,SEX,Female,Female,True,0.33865362773863644
GOVPRIOnF2_W41,gender,steered,10.0,Steered N=10,female,SEX,Male,Female,False,0.81661459580261
GOVPRIOnF2_W41,gender,steered,10.0,Steered N=10,female,SEX,Female,Female,True,0.5171946523736866
GOVPRIOnF2_W41,gender,steered,12.0,Steered N=12,female,SEX,Male,Female,False,0.85994610193163
GOVPRIOnF2_W41,gender,steered,12.0,Steered N=12,female,SEX,Female,Female,True,0.5605261585027066
GOVPRIOnF2_W41,gender,steered,14.0,Steered N=14,female,SEX,Male,Female,False,0.8747102991818269
