qkey,attribute,channel,class_label,magnitude,n_names,response_distribution
RACESURV34c_W43,gender,inferred,female,,20,"[0.25937851, 0.00900033, 0.27415109, 0.41656717, 0.04090291]"
RACESURV34d_W43,gender,inferred,male,,20,"[0.22615643, 0.00865077, 0.35123861, 0.40703068, 0.00692352]"
RACESURV34d_W43,gender,inferred,female,,20,"[0.26201483, 0.01268951, 0.33547059, 0.35776673, 0.03205834]"
RACESURV34e_W43,gender,inferred,male,,20,"[0.28021844, 0.00743718, 0.32774273, 0.37887488, 0.00572676]"
RACESURV34e_W43,gender,inferred,female,,20,"[0.2637402, 0.00912281, 0.30369787, 0.39407918, 0.02935995]"
RACESURV38_W43,gender,inferred,male,,20,"[0.07856861, 0.03233997, 0.5750319, 0.31405954]"
RACESURV38_W43,gender,inferred,female,,20,"[0.07688177, 0.02670958, 0.59613962, 0.30026903]"
RACESURV40_W43,gender,inferred,male,,20,"[0.11673895, 0.08243628, 0.42748708, 0.27522107, 0.09811664]"
RACESURV40_W43,gender,inferred,female,,20,"[0.12085828, 0.07532179, 0.4360349, 0.2736885, 0.09409653]"
RACESURV41_W43,gender,inferred,male,,20,"[0.12420584, 0.04529618, 0.56408772, 0.21405469, 0.05235558]"
RACESURV41_W43,gender,inferred,female,,20,"[0.13121585, 0.04105568, 0.56344409, 0.21259012, 0.05169427]"
RACESURV45_W43,gender,inferred,male,,20,"[0.13705295, 0.06826301, 0.48497204, 0.23997971, 0.06973228]"
RACESURV45_W43,gender,inferred,female,,20,"[0.14486445, 0.06171626, 0.48837937, 0.23803089, 0.06700904]"
RACESURV47a_W43,gender,inferred,male,,20,"[0.31141525, 0.04545356, 0.35716954, 0.21400214, 0.0719595]"
RACESURV47a_W43,gender,inferred,female,,20,"[0.40044376, 0.03717199, 0.30698406, 0.18348883, 0.07191135]"
RACESURV47b_W43,gender,inferred,male,,20,"[0.08219042, 0.08805897, 0.38568895, 0.37830051, 0.06576115]"
RACESURV47b_W43,gender,inferred,female,,20,"[0.09183333, 0.08992834, 0.40187663, 0.34867962, 0.06768208]"
RACESURV47d_W43,gender,inferred,male,,20,"[0.11530146, 0.03214562, 0.55352547, 0.24813454, 0.05089291]"
RACESURV47d_W43,gender,inferred,female,,20,"[0.13205508, 0.02960006, 0.5286232, 0.25517767, 0.054544]"
RACESURV47e_W43,gender,inferred,male,,20,"[0.20374048, 0.02610995, 0.3153935, 0.41786551, 0.03689058]"
RACESURV47e_W43,gender,inferred,female,,20,"[0.24669205, 0.02363815, 0.3153117, 0.37493036, 0.03942774]"
RACESURV47f_W43,gender,inferred,male,,20,"[0.11231347, 0.04828591, 0.43920981, 0.34136272, 0.05882809]"
RACESURV47f_W43,gender,inferred,female,,20,"[0.12537256, 0.04716538, 0.41874069, 0.34118036, 0.06754102]"
RACESURV48_W43,gender,inferred,male,,20,"[0.22718606, 0.02753479, 0.64713778, 0.09814136]"
RACESURV48_W43,gender,inferred,female,,20,"[0.18887669, 0.02678496, 0.65738157, 0.12695679]"
RACESURV51_W43,gender,inferred,male,,20,"[0.18370925, 0.07347238, 0.74281837]"
RACESURV51_W43,gender,inferred,female,,20,"[0.18641951, 0.05834039, 0.7552401]"
RACESURV52_W43,gender,inferred,male,,20,"[0.31555, 0.01345231, 0.14342116, 0.52757653]"
RACESURV52_W43,gender,inferred,female,,20,"[0.2833497, 0.01191627, 0.19190613, 0.51282788]"
RACESURV5a_W43,gender,inferred,male,,20,"[0.13253956, 0.04320096, 0.50492545, 0.25192095, 0.06741307]"
RACESURV5a_W43,gender,inferred,female,,20,"[0.13376061, 0.03745651, 0.52526966, 0.23910886, 0.06440437]"
RACESURV5b_W43,gender,inferred,male,,20,"[0.11145108, 0.0422266, 0.45982795, 0.32812483, 0.05836953]"
RACESURV5b_W43,gender,inferred,female,,20,"[0.11261593, 0.03734709, 0.45894307, 0.33297519, 0.05811872]"
RACESURV5d_W43,gender,inferred,male,,20,"[0.08907968, 0.01469796, 0.26997225, 0.6067755, 0.01947461]"
RACESURV5d_W43,gender,inferred,female,,20,"[0.11669127, 0.01424513, 0.25512516, 0.58967844, 0.02426]"
RACESURV5e_W43,gender,inferred,male,,20,"[0.10030721, 0.02810389, 0.39350124, 0.44097974, 0.03710792]"
RACESURV5e_W43,gender,inferred,female,,20,"[0.12792024, 0.02705476, 0.35923449, 0.44314751, 0.04264299]"
RACESURV5f_W43,gender,inferred,male,,20,"[0.09630351, 0.04270271, 0.41769546, 0.39571234, 0.04758598]"
RACESURV5f_W43,gender,inferred,female,,20,"[0.1013077, 0.03789263, 0.38654447, 0.42510078, 0.04915445]"
RACESURV5g_W43,gender,inferred,male,,20,"[0.09356513, 0.02281218, 0.36800882, 0.48107753, 0.03453633]"
RACESURV5g_W43,gender,inferred,female,,20,"[0.0976951, 0.01848535, 0.29969466, 0.55139832, 0.03272657]"
RACESURV5h_W43,gender,inferred,male,,20,"[0.07664369, 0.02539204, 0.35512644, 0.49609671, 0.04674113]"
RACESURV5h_W43,gender,inferred,female,,20,"[0.08611275, 0.02390099, 0.38466853, 0.45141071, 0.05390701]"
RACESURV5i_W43,gender,inferred,male,,20,"[0.02013545, 0.00480923, 0.03283706, 0.92160521, 0.02061305]"
RACESURV5i_W43,gender,inferred,female,,20,"[0.0073034, 0.00170784, 0.01203047, 0.97329375, 0.00566451]"
RACESURV5j_W43,gender,inferred,male,,20,"[0.02656892, 0.00707612, 0.08926566, 0.86540998, 0.01167932]"
RACESURV5j_W43,gender,inferred,female,,20,"[0.0170501, 0.00717824, 0.04352036, 0.91468023, 0.01757107]"
RACESURV5l_W43,gender,inferred,male,,20,"[0.24037766, 0.01557511, 0.35815559, 0.36606101, 0.01983062]"
RACESURV5l_W43,gender,inferred,female,,20,"[0.21542807, 0.01702578, 0.35388819, 0.33272459, 0.08093337]"
RACESURV9_W43,gender,inferred,male,,20,"[0.07191018, 0.0106207, 0.11670991, 0.78260939, 0.01814983]"
RACESURV9_W43,gender,inferred,female,,20,"[0.18330583, 0.01382301, 0.16685545, 0.60302326, 0.03299244]"
INFOCHALa_W45,gender,inferred,male,,20,"[0.17554866, 0.02640776, 0.51154237, 0.28650121]"
INFOCHALa_W45,gender,inferred,female,,20,"[0.17475466, 0.02902366, 0.49451395, 0.30170774]"
INFOCREATEa_W45,gender,inferred,male,,20,"[0.0231406, 0.00536901, 0.03624453, 0.93524585]"
INFOCREATEa_W45,gender,inferred,female,,20,"[0.033568, 0.00690743, 0.0466157, 0.91290888]"
MADEUPOFT_W45,gender,inferred,male,,20,"[0.13123274, 0.02944252, 0.10564949, 0.73367527]"
MADEUPOFT_W45,gender,inferred,female,,20,"[0.10800118, 0.02348376, 0.07794623, 0.79056884]"
MADEUPSHAREWHY_W45,gender,inferred,male,,20,"[0.04217965, 0.00828205, 0.21324916, 0.73628915]"
MADEUPSHAREWHY_W45,gender,inferred,female,,20,"[0.04534592, 0.00727414, 0.5886955, 0.35868444]"
MADEUPTOPICb_W45,gender,inferred,male,,20,"[0.30473196, 0.03500462, 0.51094387, 0.14931955]"
MADEUPTOPICb_W45,gender,inferred,female,,20,"[0.23427852, 0.03321823, 0.60895654, 0.12354672]"
MADEUPTOPICc_W45,gender,inferred,male,,20,"[0.37033674, 0.02583303, 0.392159, 0.21167124]"
MADEUPTOPICc_W45,gender,inferred,female,,20,"[0.27295217, 0.02623863, 0.50960061, 0.19120858]"
MADEUPTOPICd_W45,gender,inferred,male,,20,"[0.15488243, 0.03609329, 0.21304865, 0.59597562]"
MADEUPTOPICd_W45,gender,inferred,female,,20,"[0.1740341, 0.03380164, 0.25429644, 0.53786781]"
NEWSPREFV2_W45,gender,inferred,male,,20,"[0.10439545, 0.01016265, 0.38481653, 0.46315988, 0.03746547]"
NEWSPREFV2_W45,gender,inferred,female,,20,"[0.09534, 0.01156771, 0.33943996, 0.43993217, 0.11372017]"
NEWSPROBd_W45,gender,inferred,male,,20,"[0.06070399, 0.03117823, 0.67689586, 0.23122193]"
NEWSPROBd_W45,gender,inferred,female,,20,"[0.05381396, 0.02704327, 0.66362536, 0.25551742]"
NEWSPROBe_W45,gender,inferred,male,,20,"[0.09965414, 0.02059354, 0.66678856, 0.21296376]"
NEWSPROBe_W45,gender,inferred,female,,20,"[0.09126755, 0.02486991, 0.67220241, 0.21166014]"
NEWS_PLATFORMg_W45,gender,inferred,male,,20,"[0.12233084, 0.02074843, 0.4821506, 0.37477013]"
NEWS_PLATFORMg_W45,gender,inferred,female,,20,"[0.08599095, 0.0192185, 0.49094158, 0.40384894]"
SMLIKESb_W45,gender,inferred,male,,20,"[0.32090501, 0.04382656, 0.63526844]"
SMLIKESb_W45,gender,inferred,female,,20,"[0.25800517, 0.03594878, 0.70604605]"
SMLIKESf_W45,gender,inferred,male,,20,"[0.41721208, 0.04817221, 0.53461573]"
SMLIKESf_W45,gender,inferred,female,,20,"[0.36042324, 0.04003862, 0.59953815]"
BENEFITGOV_W49,gender,inferred,male,,20,"[0.41675854, 0.01329996, 0.28985627, 0.28008523]"
BENEFITGOV_W49,gender,inferred,female,,20,"[0.30372076, 0.01031302, 0.3744357, 0.31153052]"
CONCERNCO_W49,gender,inferred,male,,20,"[0.17166447, 0.01252048, 0.45314923, 0.36266582]"
CONCERNCO_W49,gender,inferred,female,,20,"[0.12690266, 0.01581094, 0.44078644, 0.41649993]"
CONCERNGRPa_W49,gender,inferred,male,,20,"[0.54246535, 0.02292994, 0.43460471]"
CONCERNGRPa_W49,gender,inferred,female,,20,"[0.44903642, 0.01855754, 0.53240605]"
CONCERNGRPc_W49,gender,inferred,male,,20,"[0.35350719, 0.01993111, 0.62656171]"
CONCERNGRPc_W49,gender,inferred,female,,20,"[0.28217343, 0.02527391, 0.69255266]"
CONTROLCO_W49,gender,inferred,male,,20,"[0.14762883, 0.09217572, 0.5326152, 0.22758026]"
CONTROLCO_W49,gender,inferred,female,,20,"[0.10540199, 0.06788892, 0.55163186, 0.27507722]"
CONTROLGRPc_W49,gender,inferred,male,,20,"[0.17240253, 0.0874623, 0.74013517]"
CONTROLGRPc_W49,gender,inferred,female,,20,"[0.16235567, 0.08909398, 0.74855035]"
DATAUSEd_W49,gender,inferred,male,,20,"[0.59040894, 0.12429092, 0.28530014]"
DATAUSEd_W49,gender,inferred,female,,20,"[0.38652767, 0.0752453, 0.53822703]"
FACE3c_W49,gender,inferred,male,,20,"[0.23479958, 0.01280029, 0.50680535, 0.24559478]"
FACE3c_W49,gender,inferred,female,,20,"[0.15784078, 0.01036046, 0.60682829, 0.22497047]"
GOVREGV1_W49,gender,inferred,male,,20,"[0.38484356, 0.0481558, 0.56700066]"
GOVREGV1_W49,gender,inferred,female,,20,"[0.25248296, 0.02526851, 0.72224853]"
HOMEASSIST2_W49,gender,inferred,male,,20,"[0.33039016, 0.01703454, 0.29730252, 0.35527278]"
HOMEASSIST2_W49,gender,inferred,female,,20,"[0.27390004, 0.02027624, 0.32893323, 0.37689049]"
HOMEASSIST3_W49,gender,inferred,male,,20,"[0.88178672, 0.04752286, 0.07069042]"
HOMEASSIST3_W49,gender,inferred,female,,20,"[0.85508651, 0.05536432, 0.08954918]"
HOMEASSIST4_W49,gender,inferred,male,,20,"[0.13617846, 0.01540385, 0.59572518, 0.25269252]"
HOMEASSIST4_W49,gender,inferred,female,,20,"[0.11412098, 0.02306864, 0.55405055, 0.30875983]"
PP5e_W49,gender,inferred,male,,20,"[0.13420272, 0.0120968, 0.44954274, 0.40415774]"
PP5e_W49,gender,inferred,female,,20,"[0.10452977, 0.01540526, 0.42180188, 0.45826309]"
PWMAN2_W49,gender,inferred,male,,20,"[0.05405849, 0.0100586, 0.48669524, 0.37625928, 0.00479597, 0.00669341, 0.01400525, 0.04383278, 0.00360098]"
PWMAN2_W49,gender,inferred,female,,20,"[0.04602118, 0.00917757, 0.46294532, 0.36540226, 0.01163612, 0.00782348, 0.02157961, 0.0700502, 0.00536427]"
SMARTAPP_W49,gender,inferred,male,,20,"[0.17765755, 0.04024852, 0.47605512, 0.30603882]"
SMARTAPP_W49,gender,inferred,female,,20,"[0.14161514, 0.05188962, 0.45711063, 0.34938462]"
TRACKCO1a_W49,gender,inferred,male,,20,"[0.09641324, 0.07536432, 0.25619963, 0.53035276, 0.04167006]"
TRACKCO1a_W49,gender,inferred,female,,20,"[0.06762434, 0.04318504, 0.35376587, 0.46736834, 0.06805641]"
TRACKCO1b_W49,gender,inferred,male,,20,"[0.12290566, 0.07923028, 0.28444001, 0.45331099, 0.06011306]"
TRACKCO1b_W49,gender,inferred,female,,20,"[0.08250157, 0.04096906, 0.38969146, 0.38571449, 0.10112341]"
TRACKGOV1a_W49,gender,inferred,male,,20,"[0.08397603, 0.03625634, 0.54280263, 0.3084011, 0.02856388]"
TRACKGOV1a_W49,gender,inferred,female,,20,"[0.06798186, 0.02203859, 0.58723812, 0.28611169, 0.03662973]"
TRACKGOV1b_W49,gender,inferred,male,,20,"[0.05669578, 0.0229601, 0.44484831, 0.43545423, 0.04004158]"
TRACKGOV1b_W49,gender,inferred,female,,20,"[0.05299524, 0.02034557, 0.38590889, 0.48701281, 0.05373752]"
COHABDUR_W50,gender,inferred,male,,20,"[0.0535656, 0.01124929, 0.21190658, 0.68961018, 0.01168194, 0.02198641]"
COHABDUR_W50,gender,inferred,female,,20,"[0.056845, 0.0143833, 0.34004133, 0.52921444, 0.03381043, 0.02570552]"
DNA2b_W50,gender,inferred,male,,20,"[0.93096699, 0.069033]"
DNA2b_W50,gender,inferred,female,,20,"[0.8965097, 0.10349031]"
DNA5_W50,gender,inferred,male,,20,"[0.81144125, 0.18855876]"
DNA5_W50,gender,inferred,female,,20,"[0.80875452, 0.19124549]"
E5MOD_W50,gender,inferred,male,,20,"[0.21414219, 0.01406763, 0.77179019]"
E5MOD_W50,gender,inferred,female,,20,"[0.19981634, 0.01298581, 0.78719783]"
FAMSURV10c_W50,gender,inferred,male,,20,"[0.08813956, 0.01751318, 0.7808993, 0.11344794]"
FAMSURV10c_W50,gender,inferred,female,,20,"[0.07480311, 0.01448156, 0.77420074, 0.13651459]"
FAMSURV16_W50,gender,inferred,male,,20,"[0.16859763, 0.01125837, 0.82014401]"
FAMSURV16_W50,gender,inferred,female,,20,"[0.17204459, 0.01339779, 0.81455763]"
FAMSURV17_W50,gender,inferred,male,,20,"[0.10407109, 0.0117919, 0.21383223, 0.49861985, 0.0116007, 0.01180357, 0.03334863, 0.10502817, 0.00990386]"
FAMSURV17_W50,gender,inferred,female,,20,"[0.12448808, 0.01352542, 0.26819329, 0.33358124, 0.04917217, 0.01351169, 0.03582871, 0.15431228, 0.0073871]"
FAMSURV1_W50,gender,inferred,male,,20,"[0.13863562, 0.02981079, 0.83155359]"
FAMSURV1_W50,gender,inferred,female,,20,"[0.10168728, 0.02120285, 0.87710987]"
FAMSURV20_W50,gender,inferred,male,,20,"[0.95207004, 0.04792996]"
FAMSURV20_W50,gender,inferred,female,,20,"[0.92934082, 0.07065918]"
FAMSURV23b_W50,gender,inferred,male,,20,"[0.39470571, 0.04537613, 0.55991817]"
FAMSURV23b_W50,gender,inferred,female,,20,"[0.3205237, 0.04700679, 0.6324695]"
FAMSURV23c_W50,gender,inferred,male,,20,"[0.46851867, 0.02651388, 0.50496744]"
FAMSURV23c_W50,gender,inferred,female,,20,"[0.36122911, 0.02858983, 0.61018106]"
FAMSURV23d_W50,gender,inferred,male,,20,"[0.44475869, 0.03123966, 0.52400165]"
FAMSURV23d_W50,gender,inferred,female,,20,"[0.33355767, 0.03108847, 0.63535385]"
FAMSURV23e_W50,gender,inferred,male,,20,"[0.3235684, 0.03443518, 0.64199641]"
FAMSURV23e_W50,gender,inferred,female,,20,"[0.2493273, 0.033693, 0.71697971]"
FAMSURV23f_W50,gender,inferred,male,,20,"[0.38399747, 0.03488477, 0.58111775]"
FAMSURV23f_W50,gender,inferred,female,,20,"[0.30054653, 0.03186935, 0.66758412]"
FAMSURV23g_W50,gender,inferred,male,,20,"[0.39529438, 0.05184701, 0.55285861]"
FAMSURV23g_W50,gender,inferred,female,,20,"[0.33262898, 0.04956709, 0.61780392]"
FAMSURV26a_W50,gender,inferred,male,,20,"[0.12245355, 0.00762647, 0.25960916, 0.61031082]"
FAMSURV26a_W50,gender,inferred,female,,20,"[0.09966735, 0.00998973, 0.33931519, 0.55102772]"
FAMSURV26b_W50,gender,inferred,male,,20,"[0.10817026, 0.00798633, 0.29394009, 0.58990333]"
FAMSURV26b_W50,gender,inferred,female,,20,"[0.08523595, 0.01120709, 0.3452567, 0.55830026]"
FAMSURV26c_W50,gender,inferred,male,,20,"[0.12670569, 0.00920865, 0.3038937, 0.56019195]"
FAMSURV26c_W50,gender,inferred,female,,20,"[0.09891104, 0.01298593, 0.35821751, 0.52988551]"
FAMSURV26d_W50,gender,inferred,male,,20,"[0.17845279, 0.00905992, 0.2564396, 0.55604769]"
FAMSURV26d_W50,gender,inferred,female,,20,"[0.12939679, 0.0122406, 0.34503822, 0.5133244]"
FAMSURV29_W50,gender,inferred,male,,20,"[0.17524656, 0.02648324, 0.4641367, 0.33413351]"
FAMSURV29_W50,gender,inferred,female,,20,"[0.19625102, 0.03712063, 0.52077972, 0.24584863]"
FAMSURV2Ma_W50,gender,inferred,male,,20,"[0.26962633, 0.10741448, 0.62295919]"
FAMSURV2Ma_W50,gender,inferred,female,,20,"[0.25918803, 0.09497658, 0.64583539]"
FAMSURV2Mc_W50,gender,inferred,male,,20,"[0.39191836, 0.09087357, 0.51720807]"
FAMSURV2Mc_W50,gender,inferred,female,,20,"[0.35248234, 0.08802901, 0.55948865]"
FAMSURV2Wa_W50,gender,inferred,male,,20,"[0.34504083, 0.13862216, 0.51633701]"
FAMSURV2Wa_W50,gender,inferred,female,,20,"[0.24461215, 0.08826839, 0.66711944]"
FAMSURV2Wc_W50,gender,inferred,male,,20,"[0.41319271, 0.11433727, 0.47247003]"
FAMSURV2Wc_W50,gender,inferred,female,,20,"[0.33083578, 0.08042987, 0.58873436]"
FAMSURV32e_W50,gender,inferred,male,,20,"[0.13583528, 0.00609298, 0.20229369, 0.65577805]"
FAMSURV32e_W50,gender,inferred,female,,20,"[0.21334715, 0.01082235, 0.36874823, 0.40708228]"
FAMSURV39_W50,gender,inferred,male,,20,"[0.08588138, 0.01797352, 0.59240423, 0.30374087]"
FAMSURV39_W50,gender,inferred,female,,20,"[0.07645651, 0.0272066, 0.60387879, 0.29245809]"
FAMSURV3_W50,gender,inferred,male,,20,"[0.27022553, 0.0289625, 0.70081198]"
FAMSURV3_W50,gender,inferred,female,,20,"[0.30400914, 0.01843139, 0.67755948]"
FAMSURV40_W50,gender,inferred,male,,20,"[0.13517552, 0.00863597, 0.30301144, 0.55317707]"
FAMSURV40_W50,gender,inferred,female,,20,"[0.14357662, 0.01231141, 0.38362015, 0.46049181]"
FAMSURV43_W50,gender,inferred,male,,20,"[0.15378413, 0.01129736, 0.53819158, 0.29672693]"
FAMSURV43_W50,gender,inferred,female,,20,"[0.08222211, 0.01230009, 0.59334848, 0.31212933]"
FAMSURV44_W50,gender,inferred,male,,20,"[0.17756382, 0.00543214, 0.17610491, 0.64089911]"
FAMSURV44_W50,gender,inferred,female,,20,"[0.15677301, 0.00728467, 0.20423298, 0.63170935]"
FAMSURV6_W50,gender,inferred,male,,20,"[0.49963724, 0.014235, 0.21010445, 0.27602332]"
FAMSURV6_W50,gender,inferred,female,,20,"[0.37954648, 0.01676671, 0.33286912, 0.27081769]"
FAMSURV9c_W50,gender,inferred,male,,20,"[0.13461217, 0.01568428, 0.70672639, 0.14297717]"
FAMSURV9c_W50,gender,inferred,female,,20,"[0.12572999, 0.01600601, 0.69218926, 0.16607473]"
FATHER_W50,gender,inferred,male,,20,"[0.78720543, 0.21279456]"
FATHER_W50,gender,inferred,female,,20,"[0.76629077, 0.23370923]"
HAVEKIDS1_W50,gender,inferred,male,,20,"[0.2196582, 0.00986033, 0.16465129, 0.60583016]"
HAVEKIDS1_W50,gender,inferred,female,,20,"[0.26498047, 0.01389402, 0.25409847, 0.46702705]"
MARRDUR_W50,gender,inferred,male,,20,"[0.05627196, 0.01075228, 0.24295961, 0.65614366, 0.01228883, 0.02158365]"
MARRDUR_W50,gender,inferred,female,,20,"[0.06326563, 0.01405805, 0.35487662, 0.50290813, 0.03795698, 0.02693459]"
MARRYPREF1_W50,gender,inferred,male,,20,"[0.17939664, 0.02034573, 0.80025763]"
MARRYPREF1_W50,gender,inferred,female,,20,"[0.12085097, 0.01802823, 0.86112079]"
MARRYPREF2_W50,gender,inferred,male,,20,"[0.20219646, 0.01391841, 0.78388512]"
MARRYPREF2_W50,gender,inferred,female,,20,"[0.13796285, 0.01465745, 0.84737969]"
MOTHER_W50,gender,inferred,male,,20,"[0.80607701, 0.193923]"
MOTHER_W50,gender,inferred,female,,20,"[0.74541123, 0.25458877]"
PAR1_W50,gender,inferred,male,,20,"[0.39207676, 0.01383124, 0.594092]"
PAR1_W50,gender,inferred,female,,20,"[0.20279918, 0.01026278, 0.78693805]"
PAR2_W50,gender,inferred,male,,20,"[0.21143402, 0.02275642, 0.76580956]"
PAR2_W50,gender,inferred,female,,20,"[0.15672397, 0.0180528, 0.82522323]"
ROMRELDUR_W50,gender,inferred,male,,20,"[0.06123786, 0.01630825, 0.26659401, 0.61801468, 0.01910054, 0.01874467]"
ROMRELDUR_W50,gender,inferred,female,,20,"[0.05690852, 0.01984379, 0.33385613, 0.50837717, 0.05903406, 0.02198032]"
ROMRELSER_W50,gender,inferred,male,,20,"[0.17212878, 0.00839215, 0.50340693, 0.31607214]"
ROMRELSER_W50,gender,inferred,female,,20,"[0.18280989, 0.01218051, 0.538414, 0.26659561]"
SATLIFEc_W50,gender,inferred,male,,20,"[0.27869548, 0.02090694, 0.38055845, 0.31983913]"
SATLIFEc_W50,gender,inferred,female,,20,"[0.25873182, 0.02192254, 0.38144874, 0.3378969]"
ECIMPg_W54,gender,inferred,male,,20,"[0.28193871, 0.05242025, 0.66564103]"
ECIMPg_W54,gender,inferred,female,,20,"[0.20169421, 0.0349733, 0.76333248]"
ECON1_W54,gender,inferred,male,,20,"[0.16077764, 0.01037541, 0.66042597, 0.16842099]"
ECON1_W54,gender,inferred,female,,20,"[0.15518497, 0.00931507, 0.66678007, 0.16871989]"
ECON3_d_W54,gender,inferred,male,,20,"[0.31413261, 0.00368231, 0.47570352, 0.20648157]"
ECON3_d_W54,gender,inferred,female,,20,"[0.25841443, 0.00583921, 0.45242858, 0.28331778]"
ECON4_a_W54,gender,inferred,male,,20,"[0.18999752, 0.01028649, 0.47212501, 0.32759097]"
ECON4_a_W54,gender,inferred,female,,20,"[0.14376659, 0.01415147, 0.4294495, 0.41263244]"
ECON4_b_W54,gender,inferred,male,,20,"[0.15471365, 0.00941366, 0.59942286, 0.23644984]"
ECON4_b_W54,gender,inferred,female,,20,"[0.12073343, 0.01295672, 0.51127744, 0.3550324]"
ECON4_e_W54,gender,inferred,male,,20,"[0.14052012, 0.00938756, 0.53144466, 0.31864766]"
ECON4_e_W54,gender,inferred,female,,20,"[0.10916385, 0.01314869, 0.46032714, 0.41736033]"
ECON4_f_W54,gender,inferred,male,,20,"[0.15881521, 0.00788543, 0.63921718, 0.19408219]"
ECON4_f_W54,gender,inferred,female,,20,"[0.13144653, 0.0107148, 0.5703049, 0.28753377]"
ECON4_g_W54,gender,inferred,male,,20,"[0.10856112, 0.00410011, 0.63985144, 0.24748735]"
ECON4_g_W54,gender,inferred,female,,20,"[0.07033942, 0.00524456, 0.616491, 0.30792501]"
ECON5_b_W54,gender,inferred,male,,20,"[0.29641517, 0.00604577, 0.41205179, 0.27676564, 0.00872165]"
ECON5_b_W54,gender,inferred,female,,20,"[0.23885654, 0.00775912, 0.47005577, 0.23667473, 0.04665383]"
ECON5_c_W54,gender,inferred,male,,20,"[0.29274738, 0.00999364, 0.43870247, 0.25189926, 0.00665725]"
ECON5_c_W54,gender,inferred,female,,20,"[0.20438899, 0.00955033, 0.51200754, 0.23958303, 0.03447011]"
ECON5_d_W54,gender,inferred,male,,20,"[0.34361035, 0.0112834, 0.41849978, 0.21906167, 0.0075448]"
ECON5_d_W54,gender,inferred,female,,20,"[0.25402605, 0.01140261, 0.49732469, 0.20115462, 0.03609202]"
ECON5_e_W54,gender,inferred,male,,20,"[0.32090205, 0.01351159, 0.39500514, 0.26455343, 0.00602778]"
ECON5_e_W54,gender,inferred,female,,20,"[0.24862703, 0.01433351, 0.46062753, 0.24513525, 0.03127669]"
ECON5_f_W54,gender,inferred,male,,20,"[0.31762703, 0.01472599, 0.43283876, 0.22804708, 0.00676114]"
ECON5_f_W54,gender,inferred,female,,20,"[0.23829109, 0.01478861, 0.49862361, 0.21873263, 0.02956405]"
ECON5_g_W54,gender,inferred,male,,20,"[0.0906364, 0.06857931, 0.44291097, 0.31469076, 0.08318256]"
ECON5_g_W54,gender,inferred,female,,20,"[0.09400252, 0.05861194, 0.43634435, 0.33030488, 0.08073633]"
ECON5_h_W54,gender,inferred,male,,20,"[0.0581086, 0.02263181, 0.21012216, 0.67259463, 0.03654281]"
ECON5_h_W54,gender,inferred,female,,20,"[0.0514219, 0.01778641, 0.14075976, 0.75830583, 0.03172614]"
ECON5_i_W54,gender,inferred,male,,20,"[0.01544835, 0.00444111, 0.06154475, 0.90387717, 0.01468863]"
ECON5_i_W54,gender,inferred,female,,20,"[0.06844543, 0.00703064, 0.18604134, 0.66646304, 0.07201955]"
ECON5_j_W54,gender,inferred,male,,20,"[0.41731149, 0.01576978, 0.37119175, 0.18902494, 0.00670205]"
ECON5_j_W54,gender,inferred,female,,20,"[0.27773444, 0.01589829, 0.4748206, 0.1990195, 0.03252716]"
ECON5_k_W54,gender,inferred,male,,20,"[0.33468736, 0.01629245, 0.44676055, 0.19549717, 0.00676246]"
ECON5_k_W54,gender,inferred,female,,20,"[0.22697085, 0.01703642, 0.52758521, 0.19690041, 0.03150712]"
FIN_SIT_W54,gender,inferred,male,,20,"[0.14758488, 0.01895604, 0.59768874, 0.23577034]"
FIN_SIT_W54,gender,inferred,female,,20,"[0.14137188, 0.02057697, 0.60287834, 0.23517281]"
GOVPRIORITYb_W54,gender,inferred,male,,20,"[0.04369635, 0.02655344, 0.27658703, 0.65316316]"
GOVPRIORITYb_W54,gender,inferred,female,,20,"[0.05422112, 0.03055214, 0.2799081, 0.63531863]"
GOVPRIORITYc_W54,gender,inferred,male,,20,"[0.23858163, 0.02292805, 0.42968426, 0.30880605]"
GOVPRIORITYc_W54,gender,inferred,female,,20,"[0.16305679, 0.01277354, 0.57278249, 0.25138718]"
GOVPRIORITYd_W54,gender,inferred,male,,20,"[0.20957183, 0.02594859, 0.50066965, 0.26380993]"
GOVPRIORITYd_W54,gender,inferred,female,,20,"[0.1552175, 0.01379469, 0.62044713, 0.21054068]"
GOVPRIORITYf_W54,gender,inferred,male,,20,"[0.23827149, 0.01737664, 0.16141064, 0.58294121]"
GOVPRIORITYf_W54,gender,inferred,female,,20,"[0.22377564, 0.01554589, 0.32261583, 0.43806264]"
INEQ11_W54,gender,inferred,male,,20,"[0.72076994, 0.27923006]"
INEQ11_W54,gender,inferred,female,,20,"[0.74148411, 0.2585159]"
INEQ1_W54,gender,inferred,male,,20,"[0.39143255, 0.01255162, 0.59601584]"
INEQ1_W54,gender,inferred,female,,20,"[0.27783411, 0.00940868, 0.71275724]"
INEQ4_a_W54,gender,inferred,male,,20,"[0.28680465, 0.06285965, 0.49231596, 0.15801973]"
INEQ4_a_W54,gender,inferred,female,,20,"[0.18536151, 0.0507606, 0.57386463, 0.19001325]"
INEQ5_a_W54,gender,inferred,male,,20,"[0.3630597, 0.02454635, 0.50776478, 0.10462916]"
