qkey,attribute,channel,class_label,magnitude,human_attribute,human_group,wasserstein
RACESURV28g_W43,socioeco,declared,low,,INCOME,"Less than $30,000",0.34937250000000114
RACESURV28g_W43,socioeco,steered,low,0.0,INCOME,"Less than $30,000",0.34937202500001
RACESURV28g_W43,socioeco,steered,low,2.0,INCOME,"Less than $30,000",0.34937195000002297
RACESURV28g_W43,socioeco,steered,low,4.0,INCOME,"Less than $30,000",0.34937202500001
RACESURV28g_W43,socioeco,steered,low,6.0,INCOME,"Less than $30,000",0.3493717999999855
RACESURV28g_W43,socioeco,steered,low,8.0,INCOME,"Less than $30,000",0.3493710049999848
RACESURV28g_W43,socioeco,steered,low,10.0,INCOME,"Less than $30,000",0.34937003000000005
RACESURV28g_W43,socioeco,steered,low,12.0,INCOME,"Less than $30,000",0.34936724999984176
RACESURV28g_W43,socioeco,steered,low,14.0,INCOME,"Less than $30,000",0.34935176500041526
RACESURV28g_W43,socioeco,steered,low,16.0,INCOME,"Less than $30,000",0.3492785400103383
RACESURV28g_W43,socioeco,steered,low,18.0,INCOME,"Less than $30,000",0.34904463500000005
RACESURV28g_W43,socioeco,steered,low,20.0,INCOME,"Less than $30,000",0.34834330001029223
RACESURV28g_W43,socioeco,declared,high,,INCOME,"$100,000 or more",0.3190181818098139
RACESURV28g_W43,socioeco,steered,high,0.0,INCOME,"$100,000 or more",0.31901778680982706
RACESURV28g_W43,socioeco,steered,high,2.0,INCOME,"$100,000 or more",0.31901779680982195
RACESURV28g_W43,socioeco,steered,high,4.0,INCOME,"$100,000 or more",0.31901766180984203
RACESURV28g_W43,socioeco,steered,high,6.0,INCOME,"$100,000 or more",0.31901759180978234
RACESURV28g_W43,socioeco,steered,high,8.0,INCOME,"$100,000 or more",0.31901699680990736
RACESURV28g_W43,socioeco,steered,high,10.0,INCOME,"$100,000 or more",0.31901588180988916
RACESURV28g_W43,socioeco,steered,high,12.0,INCOME,"$100,000 or more",0.31901321180986775
RACESURV28g_W43,socioeco,steered,high,14.0,INCOME,"$100,000 or more",0.31900450680995485
RACESURV28g_W43,socioeco,steered,high,16.0,INCOME,"$100,000 or more",0.3189758518081197
RACESURV28g_W43,socioeco,steered,high,18.0,INCOME,"$100,000 or more",0.3188028768205874
RACESURV28g_W43,socioeco,steered,high,20.0,INCOME,"$100,000 or more",0.31805427180981705
RACESURV29d_W43,gender,declared,male,,SEX,Male,0.3680066853572777
RACESURV29d_W43,gender,steered,male,0.0,SEX,Male,0.5697740572169001
RACESURV29d_W43,gender,steered,male,2.0,SEX,Male,0.5695706963436187
RACESURV29d_W43,gender,steered,male,4.0,SEX,Male,0.6325123688012256
RACESURV29d_W43,gender,steered,male,6.0,SEX,Male,0.6027449289786905
RACESURV29d_W43,gender,steered,male,8.0,SEX,Male,0.6004032869602703
RACESURV29d_W43,gender,steered,male,10.0,SEX,Male,0.5629405937889835
RACESURV29d_W43,gender,steered,male,12.0,SEX,Male,0.47240811320110065
RACESURV29d_W43,gender,steered,male,14.0,SEX,Male,0.39175315885092893
RACESURV29d_W43,gender,steered,male,16.0,SEX,Male,0.3371237407633016
RACESURV29d_W43,gender,steered,male,18.0,SEX,Male,0.24617432975138248
RACESURV29d_W43,gender,steered,male,20.0,SEX,Male,0.30468454658237754
RACESURV29d_W43,gender,declared,female,,SEX,Female,0.704099536941428
RACESURV29d_W43,gender,steered,female,0.0,SEX,Female,0.5979481272169002
RACESURV29d_W43,gender,steered,female,2.0,SEX,Female,0.5115053053811708
RACESURV29d_W43,gender,steered,female,4.0,SEX,Female,0.40294689979064474
RACESURV29d_W43,gender,steered,female,6.0,SEX,Female,0.40296222000000004
RACESURV29d_W43,gender,steered,female,8.0,SEX,Female,0.40294268377621156
RACESURV29d_W43,gender,steered,female,10.0,SEX,Female,0.4596380596277735
RACESURV29d_W43,gender,steered,female,12.0,SEX,Female,0.51141771
RACESURV29d_W43,gender,steered,female,14.0,SEX,Female,0.5978377063454773
RACESURV29d_W43,gender,steered,female,16.0,SEX,Female,0.6608692100000001
RACESURV29d_W43,gender,steered,female,18.0,SEX,Female,0.7197608187839397
RACESURV29d_W43,gender,steered,female,20.0,SEX,Female,0.7422085469315766
RACESURV29d_W43,age,declared,adult,,AGE,30-49,0.5134497724270232
RACESURV29d_W43,age,steered,adult,0.0,AGE,30-49,0.535979794402855
RACESURV29d_W43,age,steered,adult,2.0,AGE,30-49,0.4493772352625032
RACESURV29d_W43,age,steered,adult,4.0,AGE,30-49,0.44915819796344725
RACESURV29d_W43,age,steered,adult,6.0,AGE,30-49,0.3965841304060687
RACESURV29d_W43,age,steered,adult,8.0,AGE,30-49,0.3379766247983328
RACESURV29d_W43,age,steered,adult,10.0,AGE,30-49,0.3921284071859551
RACESURV29d_W43,age,steered,adult,12.0,AGE,30-49,0.4876249787344815
RACESURV29d_W43,age,steered,adult,14.0,AGE,30-49,0.5094547646375104
RACESURV29d_W43,age,steered,adult,16.0,AGE,30-49,0.5762070657620705
RACESURV29d_W43,age,steered,adult,18.0,AGE,30-49,0.5935865584360442
RACESURV29d_W43,age,steered,adult,20.0,AGE,30-49,0.5462424237388934
RACESURV29d_W43,age,declared,older_adult,,AGE,65+,0.355864760733286
RACESURV29d_W43,age,steered,older_adult,0.0,AGE,65+,0.6395972472169001
RACESURV29d_W43,age,steered,older_adult,2.0,AGE,65+,0.5992908877707795
RACESURV29d_W43,age,steered,older_adult,4.0,AGE,65+,0.5992670844589176
RACESURV29d_W43,age,steered,older_adult,6.0,AGE,65+,0.5529313146143673
RACESURV29d_W43,age,steered,older_adult,8.0,AGE,65+,0.5006236099999999
RACESURV29d_W43,age,steered,older_adult,10.0,AGE,65+,0.4433561324228633
RACESURV29d_W43,age,steered,older_adult,12.0,AGE,65+,0.3199550851128939
RACESURV29d_W43,age,steered,older_adult,14.0,AGE,65+,0.25418079431967844
RACESURV29d_W43,age,steered,older_adult,16.0,AGE,65+,0.34711862319432163
RACESURV29d_W43,age,steered,older_adult,18.0,AGE,65+,0.34457639444348864
RACESURV29d_W43,age,steered,older_adult,20.0,AGE,65+,0.40784683745462486
RACESURV29d_W43,education,declared,some schooling,,EDUCATION,Less than high school,0.3867592074236807
RACESURV29d_W43,education,steered,some schooling,0.0,EDUCATION,Less than high school,0.7685514772169
RACESURV29d_W43,education,steered,some schooling,2.0,EDUCATION,Less than high school,0.7283198633708396
RACESURV29d_W43,education,steered,some schooling,4.0,EDUCATION,Less than high school,0.8029645840718957
RACESURV29d_W43,education,steered,some schooling,6.0,EDUCATION,Less than high school,0.8551922209597497
RACESURV29d_W43,education,steered,some schooling,8.0,EDUCATION,Less than high school,0.9120650019551092
RACESURV29d_W43,education,steered,some schooling,10.0,EDUCATION,Less than high school,0.936307478662626
RACESURV29d_W43,education,steered,some schooling,12.0,EDUCATION,Less than high school,0.9440131002861634
RACESURV29d_W43,education,steered,some schooling,14.0,EDUCATION,Less than high school,0.9479375001614846
RACESURV29d_W43,education,steered,some schooling,16.0,EDUCATION,Less than high school,0.947987690222565
RACESURV29d_W43,education,steered,some schooling,18.0,EDUCATION,Less than high school,0.9378138189317303
RACESURV29d_W43,education,steered,some schooling,20.0,EDUCATION,Less than high school,0.9348054000000001
RACESURV29d_W43,education,declared,high school,,EDUCATION,High school graduate,0.31494359941045724
RACESURV29d_W43,education,steered,high school,0.0,EDUCATION,High school graduate,0.694644195989499
RACESURV29d_W43,education,steered,high school,2.0,EDUCATION,High school graduate,0.7289892943244807
RACESURV29d_W43,education,steered,high school,4.0,EDUCATION,High school graduate,0.7577565727974319
RACESURV29d_W43,education,steered,high school,6.0,EDUCATION,High school graduate,0.7573479763743604
RACESURV29d_W43,education,steered,high school,8.0,EDUCATION,High school graduate,0.6926953053834131
RACESURV29d_W43,education,steered,high school,10.0,EDUCATION,High school graduate,0.4930738402981811
RACESURV29d_W43,education,steered,high school,12.0,EDUCATION,High school graduate,0.3036049459822479
RACESURV29d_W43,education,steered,high school,14.0,EDUCATION,High school graduate,0.26936960702947216
RACESURV29d_W43,education,steered,high school,16.0,EDUCATION,High school graduate,0.29314959051694645
RACESURV29d_W43,education,steered,high school,18.0,EDUCATION,High school graduate,0.4039519706160124
RACESURV29d_W43,education,steered,high school,20.0,EDUCATION,High school graduate,0.5357725208237091
RACESURV29d_W43,education,declared,college and more,,EDUCATION,College graduate/some postgrad,0.3993576295296181
RACESURV29d_W43,education,steered,college and more,0.0,EDUCATION,College graduate/some postgrad,0.45498237721690005
RACESURV29d_W43,education,steered,college and more,2.0,EDUCATION,College graduate/some postgrad,0.45485663903551293
RACESURV29d_W43,education,steered,college and more,4.0,EDUCATION,College graduate/some postgrad,0.4888597240504653
RACESURV29d_W43,education,steered,college and more,6.0,EDUCATION,College graduate/some postgrad,0.48811378701031394
RACESURV29d_W43,education,steered,college and more,8.0,EDUCATION,College graduate/some postgrad,0.48651418489160936
RACESURV29d_W43,education,steered,college and more,10.0,EDUCATION,College graduate/some postgrad,0.5130594075461319
RACESURV29d_W43,education,steered,college and more,12.0,EDUCATION,College graduate/some postgrad,0.5084047361241992
RACESURV29d_W43,education,steered,college and more,14.0,EDUCATION,College graduate/some postgrad,0.5016911377683744
RACESURV29d_W43,education,steered,college and more,16.0,EDUCATION,College graduate/some postgrad,0.49579063149155234
RACESURV29d_W43,education,steered,college and more,18.0,EDUCATION,College graduate/some postgrad,0.4422170558614311
RACESURV29d_W43,education,steered,college and more,20.0,EDUCATION,College graduate/some postgrad,0.372380561434773
RACESURV29d_W43,socioeco,declared,low,,INCOME,"Less than $30,000",0.744974882411073
RACESURV29d_W43,socioeco,steered,low,0.0,INCOME,"Less than $30,000",0.6777124886136181
RACESURV29d_W43,socioeco,steered,low,2.0,INCOME,"Less than $30,000",0.677568500431136
RACESURV29d_W43,socioeco,steered,low,4.0,INCOME,"Less than $30,000",0.7405344501987804
RACESURV29d_W43,socioeco,steered,low,6.0,INCOME,"Less than $30,000",0.7637131462274709
RACESURV29d_W43,socioeco,steered,low,8.0,INCOME,"Less than $30,000",0.7629259904226958
RACESURV29d_W43,socioeco,steered,low,10.0,INCOME,"Less than $30,000",0.706017812939822
RACESURV29d_W43,socioeco,steered,low,12.0,INCOME,"Less than $30,000",0.7020226687322755
RACESURV29d_W43,socioeco,steered,low,14.0,INCOME,"Less than $30,000",0.6624394913967178
RACESURV29d_W43,socioeco,steered,low,16.0,INCOME,"Less than $30,000",0.6494797492882334
RACESURV29d_W43,socioeco,steered,low,18.0,INCOME,"Less than $30,000",0.6006514117837896
RACESURV29d_W43,socioeco,steered,low,20.0,INCOME,"Less than $30,000",0.5592050923630247
RACESURV29d_W43,socioeco,declared,high,,INCOME,"$100,000 or more",0.8678135510265687
RACESURV29d_W43,socioeco,steered,high,0.0,INCOME,"$100,000 or more",0.41253715721690004
RACESURV29d_W43,socioeco,steered,high,2.0,INCOME,"$100,000 or more",0.3721678044597012
RACESURV29d_W43,socioeco,steered,high,4.0,INCOME,"$100,000 or more",0.37218738662207085
RACESURV29d_W43,socioeco,steered,high,6.0,INCOME,"$100,000 or more",0.32596968807549553
RACESURV29d_W43,socioeco,steered,high,8.0,INCOME,"$100,000 or more",0.2562443275404891
RACESURV29d_W43,socioeco,steered,high,10.0,INCOME,"$100,000 or more",0.31645453186173306
RACESURV29d_W43,socioeco,steered,high,12.0,INCOME,"$100,000 or more",0.5006097502888096
RACESURV29d_W43,socioeco,steered,high,14.0,INCOME,"$100,000 or more",0.608320240835985
RACESURV29d_W43,socioeco,steered,high,16.0,INCOME,"$100,000 or more",0.7242426823981749
RACESURV29d_W43,socioeco,steered,high,18.0,INCOME,"$100,000 or more",0.7761346148457372
RACESURV29d_W43,socioeco,steered,high,20.0,INCOME,"$100,000 or more",0.7649242265711307
RACESURV2_W43,gender,declared,male,,SEX,Male,0.6203108862031084
RACESURV2_W43,gender,steered,male,0.0,SEX,Male,0.6203108862031084
RACESURV2_W43,gender,steered,male,2.0,SEX,Male,0.6203108862031084
RACESURV2_W43,gender,steered,male,4.0,SEX,Male,0.6203108862031084
RACESURV2_W43,gender,steered,male,6.0,SEX,Male,0.6203108862031084
RACESURV2_W43,gender,steered,male,8.0,SEX,Male,0.6203108862031084
RACESURV2_W43,gender,steered,male,10.0,SEX,Male,0.6203108862031084
RACESURV2_W43,gender,steered,male,12.0,SEX,Male,0.6203108862031084
RACESURV2_W43,gender,steered,male,14.0,SEX,Male,0.6203108862031084
RACESURV2_W43,gender,steered,male,16.0,SEX,Male,0.6203108562031089
RACESURV2_W43,gender,steered,male,18.0,SEX,Male,0.6203107862031153
RACESURV2_W43,gender,steered,male,20.0,SEX,Male,0.6203103262031251
RACESURV2_W43,gender,declared,female,,SEX,Female,0.5764616807646168
RACESURV2_W43,gender,steered,female,0.0,SEX,Female,0.5764616807646168
RACESURV2_W43,gender,steered,female,2.0,SEX,Female,0.5764616807646168
RACESURV2_W43,gender,steered,female,4.0,SEX,Female,0.5764616807646168
RACESURV2_W43,gender,steered,female,6.0,SEX,Female,0.5764616807646168
RACESURV2_W43,gender,steered,female,8.0,SEX,Female,0.5764616807646168
RACESURV2_W43,gender,steered,female,10.0,SEX,Female,0.5764616807646168
RACESURV2_W43,gender,steered,female,12.0,SEX,Female,0.5764616807646168
RACESURV2_W43,gender,steered,female,14.0,SEX,Female,0.5764616707646169
RACESURV2_W43,gender,steered,female,16.0,SEX,Female,0.5764616507646176
RACESURV2_W43,gender,steered,female,18.0,SEX,Female,0.576461550764618
RACESURV2_W43,gender,steered,female,20.0,SEX,Female,0.5764610507646167
RACESURV2_W43,age,declared,adult,,AGE,30-49,0.5509900499999998
RACESURV2_W43,age,steered,adult,0.0,AGE,30-49,0.5509900499999998
RACESURV2_W43,age,steered,adult,2.0,AGE,30-49,0.5509900499999998
RACESURV2_W43,age,steered,adult,4.0,AGE,30-49,0.5509900499999998
RACESURV2_W43,age,steered,adult,6.0,AGE,30-49,0.5509900499999998
RACESURV2_W43,age,steered,adult,8.0,AGE,30-49,0.5509900499999998
RACESURV2_W43,age,steered,adult,10.0,AGE,30-49,0.5509900499999998
RACESURV2_W43,age,steered,adult,12.0,AGE,30-49,0.5509900200000006
RACESURV2_W43,age,steered,adult,14.0,AGE,30-49,0.5509897849999998
RACESURV2_W43,age,steered,adult,16.0,AGE,30-49,0.5509876950000705
RACESURV2_W43,age,steered,adult,18.0,AGE,30-49,0.5509703149982239
RACESURV2_W43,age,steered,adult,20.0,AGE,30-49,0.5508306299840581
RACESURV2_W43,age,declared,older_adult,,AGE,65+,0.6313748449999999
RACESURV2_W43,age,steered,older_adult,0.0,AGE,65+,0.6313748449999999
RACESURV2_W43,age,steered,older_adult,2.0,AGE,65+,0.6313748449999999
RACESURV2_W43,age,steered,older_adult,4.0,AGE,65+,0.6313748449999999
RACESURV2_W43,age,steered,older_adult,6.0,AGE,65+,0.6313748449999999
RACESURV2_W43,age,steered,older_adult,8.0,AGE,65+,0.6313748449999999
RACESURV2_W43,age,steered,older_adult,10.0,AGE,65+,0.6313748449999999
RACESURV2_W43,age,steered,older_adult,12.0,AGE,65+,0.6313748449999999
RACESURV2_W43,age,steered,older_adult,14.0,AGE,65+,0.6313748449999999
RACESURV2_W43,age,steered,older_adult,16.0,AGE,65+,0.6313748449999999
RACESURV2_W43,age,steered,older_adult,18.0,AGE,65+,0.6313748350000001
RACESURV2_W43,age,steered,older_adult,20.0,AGE,65+,0.6313747699999961
RACESURV2_W43,education,declared,some schooling,,EDUCATION,Less than high school,0.8712645387126585
RACESURV2_W43,education,steered,some schooling,0.0,EDUCATION,Less than high school,0.8712647287126472
RACESURV2_W43,education,steered,some schooling,2.0,EDUCATION,Less than high school,0.8712647287126472
RACESURV2_W43,education,steered,some schooling,4.0,EDUCATION,Less than high school,0.8712647287126472
RACESURV2_W43,education,steered,some schooling,6.0,EDUCATION,Less than high school,0.8712647287126472
RACESURV2_W43,education,steered,some schooling,8.0,EDUCATION,Less than high school,0.8712647287126472
RACESURV2_W43,education,steered,some schooling,10.0,EDUCATION,Less than high school,0.8712647287126472
RACESURV2_W43,education,steered,some schooling,12.0,EDUCATION,Less than high school,0.8712646987126478
RACESURV2_W43,education,steered,some schooling,14.0,EDUCATION,Less than high school,0.8712643137126638
RACESURV2_W43,education,steered,some schooling,16.0,EDUCATION,Less than high school,0.8712511387130546
RACESURV2_W43,education,steered,some schooling,18.0,EDUCATION,Less than high school,0.8711357936997538
RACESURV2_W43,education,steered,some schooling,20.0,EDUCATION,Less than high school,0.8709799037354335
RACESURV2_W43,education,declared,high school,,EDUCATION,High school graduate,0.7608990426089908
RACESURV2_W43,education,steered,high school,0.0,EDUCATION,High school graduate,0.7608990526089906
RACESURV2_W43,education,steered,high school,2.0,EDUCATION,High school graduate,0.7608990526089906
RACESURV2_W43,education,steered,high school,4.0,EDUCATION,High school graduate,0.7608990526089906
RACESURV2_W43,education,steered,high school,6.0,EDUCATION,High school graduate,0.7608990526089906
RACESURV2_W43,education,steered,high school,8.0,EDUCATION,High school graduate,0.7608990526089906
RACESURV2_W43,education,steered,high school,10.0,EDUCATION,High school graduate,0.7608990526089906
RACESURV2_W43,education,steered,high school,12.0,EDUCATION,High school graduate,0.7608990526089906
RACESURV2_W43,education,steered,high school,14.0,EDUCATION,High school graduate,0.7608990326089909
RACESURV2_W43,education,steered,high school,16.0,EDUCATION,High school graduate,0.7608989426089958
RACESURV2_W43,education,steered,high school,18.0,EDUCATION,High school graduate,0.7608978976089444
RACESURV2_W43,education,steered,high school,20.0,EDUCATION,High school graduate,0.7608336976044158
RACESURV2_W43,education,declared,college and more,,EDUCATION,College graduate/some postgrad,0.41597641000000224
RACESURV2_W43,education,steered,college and more,0.0,EDUCATION,College graduate/some postgrad,0.4159764650000001
RACESURV2_W43,education,steered,college and more,2.0,EDUCATION,College graduate/some postgrad,0.4159764650000001
RACESURV2_W43,education,steered,college and more,4.0,EDUCATION,College graduate/some postgrad,0.4159764650000001
RACESURV2_W43,education,steered,college and more,6.0,EDUCATION,College graduate/some postgrad,0.4159764650000001
RACESURV2_W43,education,steered,college and more,8.0,EDUCATION,College graduate/some postgrad,0.4159764650000001
RACESURV2_W43,education,steered,college and more,10.0,EDUCATION,College graduate/some postgrad,0.4159764650000001
RACESURV2_W43,education,steered,college and more,12.0,EDUCATION,College graduate/some postgrad,0.4159764650000001
RACESURV2_W43,education,steered,college and more,14.0,EDUCATION,College graduate/some postgrad,0.4159764650000001
RACESURV2_W43,education,steered,college and more,16.0,EDUCATION,College graduate/some postgrad,0.41597643000000106
RACESURV2_W43,education,steered,college and more,18.0,EDUCATION,College graduate/some postgrad,0.4159761949999922
RACESURV2_W43,education,steered,college and more,20.0,EDUCATION,College graduate/some postgrad,0.4159752900000473
RACESURV2_W43,socioeco,declared,low,,INCOME,"Less than $30,000",0.7306485576283743
RACESURV2_W43,socioeco,steered,low,0.0,INCOME,"Less than $30,000",0.7315791276842083
RACESURV2_W43,socioeco,steered,low,2.0,INCOME,"Less than $30,000",0.7315791276842083
RACESURV2_W43,socioeco,steered,low,4.0,INCOME,"Less than $30,000",0.7315791276842083
RACESURV2_W43,socioeco,steered,low,6.0,INCOME,"Less than $30,000",0.7315791276842083
RACESURV2_W43,socioeco,steered,low,8.0,INCOME,"Less than $30,000",0.7315791276842083
RACESURV2_W43,socioeco,steered,low,10.0,INCOME,"Less than $30,000",0.7315791276842083
RACESURV2_W43,socioeco,steered,low,12.0,INCOME,"Less than $30,000",0.7315791276842083
RACESURV2_W43,socioeco,steered,low,14.0,INCOME,"Less than $30,000",0.7315791276842083
RACESURV2_W43,socioeco,steered,low,16.0,INCOME,"Less than $30,000",0.7315791276842083
RACESURV2_W43,socioeco,steered,low,18.0,INCOME,"Less than $30,000",0.7315791276842083
RACESURV2_W43,socioeco,steered,low,20.0,INCOME,"Less than $30,000",0.7315791276842083
RACESURV2_W43,socioeco,declared,high,,INCOME,"$100,000 or more",0.4826897250000003
RACESURV2_W43,socioeco,steered,high,0.0,INCOME,"$100,000 or more",0.4826897350000001
RACESURV2_W43,socioeco,steered,high,2.0,INCOME,"$100,000 or more",0.4826897350000001
RACESURV2_W43,socioeco,steered,high,4.0,INCOME,"$100,000 or more",0.4826897350000001
RACESURV2_W43,socioeco,steered,high,6.0,INCOME,"$100,000 or more",0.4826897350000001
RACESURV2_W43,socioeco,steered,high,8.0,INCOME,"$100,000 or more",0.4826897350000001
RACESURV2_W43,socioeco,steered,high,10.0,INCOME,"$100,000 or more",0.4826897350000001
RACESURV2_W43,socioeco,steered,high,12.0,INCOME,"$100,000 or more",0.4826897350000001
RACESURV2_W43,socioeco,steered,high,14.0,INCOME,"$100,000 or more",0.4826897350000001
RACESURV2_W43,socioeco,steered,high,16.0,INCOME,"$100,000 or more",0.4826897350000001
RACESURV2_W43,socioeco,steered,high,18.0,INCOME,"$100,000 or more",0.4826897350000001
RACESURV2_W43,socioeco,steered,high,20.0,INCOME,"$100,000 or more",0.4826897200000004
RACESURV34a_W43,gender,declared,male,,SEX,Male,0.4668326849990295
RACESURV34a_W43,gender,steered,male,0.0,SEX,Male,0.4668253599983244
RACESURV34a_W43,gender,steered,male,2.0,SEX,Male,0.46679544000257306
RACESURV34a_W43,gender,steered,male,4.0,SEX,Male,0.4667050149999998
RACESURV34a_W43,gender,steered,male,6.0,SEX,Male,0.4663836399850728
RACESURV34a_W43,gender,steered,male,8.0,SEX,Male,0.46538745013443833
RACESURV34a_W43,gender,steered,male,10.0,SEX,Male,0.46276126987640165
RACESURV34a_W43,gender,steered,male,12.0,SEX,Male,0.45837738559526764
RACESURV34a_W43,gender,steered,male,14.0,SEX,Male,0.4534605451342067
RACESURV34a_W43,gender,steered,male,16.0,SEX,Male,0.45102344984142245
RACESURV34a_W43,gender,steered,male,18.0,SEX,Male,0.45114290795402057
RACESURV34a_W43,gender,steered,male,20.0,SEX,Male,0.4400904028567353
RACESURV34a_W43,gender,declared,female,,SEX,Female,0.44818034448056715
RACESURV34a_W43,gender,steered,female,0.0,SEX,Female,0.448155399480437
RACESURV34a_W43,gender,steered,female,2.0,SEX,Female,0.4481437444814376
RACESURV34a_W43,gender,steered,female,4.0,SEX,Female,0.44814055948140563
RACESURV34a_W43,gender,steered,female,6.0,SEX,Female,0.4480871294858361
RACESURV34a_W43,gender,steered,female,8.0,SEX,Female,0.44805556946654446
RACESURV34a_W43,gender,steered,female,10.0,SEX,Female,0.4479578795049159
RACESURV34a_W43,gender,steered,female,12.0,SEX,Female,0.4478860594983719
RACESURV34a_W43,gender,steered,female,14.0,SEX,Female,0.44783950448954735
RACESURV34a_W43,gender,steered,female,16.0,SEX,Female,0.44777616951256816
RACESURV34a_W43,gender,steered,female,18.0,SEX,Female,0.4476280444821125
RACESURV34a_W43,gender,steered,female,20.0,SEX,Female,0.44736521943981095
RACESURV34a_W43,age,declared,adult,,AGE,30-49,0.4401891344024567
RACESURV34a_W43,age,steered,adult,0.0,AGE,30-49,0.4401898394007812
RACESURV34a_W43,age,steered,adult,2.0,AGE,30-49,0.4401201494087338
RACESURV34a_W43,age,steered,adult,4.0,AGE,30-49,0.4399893793947675
RACESURV34a_W43,age,steered,adult,6.0,AGE,30-49,0.43953819930340826
RACESURV34a_W43,age,steered,adult,8.0,AGE,30-49,0.43849471427988845
RACESURV34a_W43,age,steered,adult,10.0,AGE,30-49,0.4356888643568885
RACESURV34a_W43,age,steered,adult,12.0,AGE,30-49,0.427435783121466
RACESURV34a_W43,age,steered,adult,14.0,AGE,30-49,0.4089120981624877
RACESURV34a_W43,age,steered,adult,16.0,AGE,30-49,0.34598159534509776
RACESURV34a_W43,age,steered,adult,18.0,AGE,30-49,0.20521690705216872
RACESURV34a_W43,age,steered,adult,20.0,AGE,30-49,0.3597266930594133
RACESURV34a_W43,age,declared,older_adult,,AGE,65+,0.48819971999999995
RACESURV34a_W43,age,steered,older_adult,0.0,AGE,65+,0.4881951349983244
RACESURV34a_W43,age,steered,older_adult,2.0,AGE,65+,0.4881712199896304
RACESURV34a_W43,age,steered,older_adult,4.0,AGE,65+,0.48812129000000004
RACESURV34a_W43,age,steered,older_adult,6.0,AGE,65+,0.48803962498309117
RACESURV34a_W43,age,steered,older_adult,8.0,AGE,65+,0.4878769250112216
RACESURV34a_W43,age,steered,older_adult,10.0,AGE,65+,0.48764447998786975
RACESURV34a_W43,age,steered,older_adult,12.0,AGE,65+,0.4872367099898572
RACESURV34a_W43,age,steered,older_adult,14.0,AGE,65+,0.48653386972526147
RACESURV34a_W43,age,steered,older_adult,16.0,AGE,65+,0.48544173502809235
RACESURV34a_W43,age,steered,older_adult,18.0,AGE,65+,0.48338738048636026
RACESURV34a_W43,age,steered,older_adult,20.0,AGE,65+,0.4794739607021618
RACESURV34a_W43,education,declared,some schooling,,EDUCATION,Less than high school,0.4695907993915557
RACESURV34a_W43,education,steered,some schooling,0.0,EDUCATION,Less than high school,0.4695479643904007
RACESURV34a_W43,education,steered,some schooling,2.0,EDUCATION,Less than high school,0.46953694439007004
RACESURV34a_W43,education,steered,some schooling,4.0,EDUCATION,Less than high school,0.469516374389453
RACESURV34a_W43,education,steered,some schooling,6.0,EDUCATION,Less than high school,0.4694276243991239
RACESURV34a_W43,education,steered,some schooling,8.0,EDUCATION,Less than high school,0.4692276743845534
RACESURV34a_W43,education,steered,some schooling,10.0,EDUCATION,Less than high school,0.4690819094129525
RACESURV34a_W43,education,steered,some schooling,12.0,EDUCATION,Less than high school,0.4690508993644305
RACESURV34a_W43,education,steered,some schooling,14.0,EDUCATION,Less than high school,0.46915252938305047
RACESURV34a_W43,education,steered,some schooling,16.0,EDUCATION,Less than high school,0.46907706438680874
RACESURV34a_W43,education,steered,some schooling,18.0,EDUCATION,Less than high school,0.4686730793455393
RACESURV34a_W43,education,steered,some schooling,20.0,EDUCATION,Less than high school,0.46588360446648036
RACESURV34a_W43,education,declared,high school,,EDUCATION,High school graduate,0.35329502500000026
RACESURV34a_W43,education,steered,high school,0.0,EDUCATION,High school graduate,0.35325962999832466
RACESURV34a_W43,education,steered,high school,2.0,EDUCATION,High school graduate,0.3532751999967778
RACESURV34a_W43,education,steered,high school,4.0,EDUCATION,High school graduate,0.35327993000142227
RACESURV34a_W43,education,steered,high school,6.0,EDUCATION,High school graduate,0.35327494999878417
RACESURV34a_W43,education,steered,high school,8.0,EDUCATION,High school graduate,0.3532669350009709
RACESURV34a_W43,education,steered,high school,10.0,EDUCATION,High school graduate,0.3532548850000002
RACESURV34a_W43,education,steered,high school,12.0,EDUCATION,High school graduate,0.353230994989862
RACESURV34a_W43,education,steered,high school,14.0,EDUCATION,High school graduate,0.3530611649974572
RACESURV34a_W43,education,steered,high school,16.0,EDUCATION,High school graduate,0.35223519996759173
RACESURV34a_W43,education,steered,high school,18.0,EDUCATION,High school graduate,0.34891400500000036
RACESURV34a_W43,education,steered,high school,20.0,EDUCATION,High school graduate,0.31082834169948576
RACESURV34a_W43,education,declared,college and more,,EDUCATION,College graduate/some postgrad,0.5260154452579033
RACESURV34a_W43,education,steered,college and more,0.0,EDUCATION,College graduate/some postgrad,0.5259917552588007
RACESURV34a_W43,education,steered,college and more,2.0,EDUCATION,College graduate/some postgrad,0.525954450254887
RACESURV34a_W43,education,steered,college and more,4.0,EDUCATION,College graduate/some postgrad,0.5258631952530997
RACESURV34a_W43,education,steered,college and more,6.0,EDUCATION,College graduate/some postgrad,0.5254929152438356
RACESURV34a_W43,education,steered,college and more,8.0,EDUCATION,College graduate/some postgrad,0.5243424052093202
RACESURV34a_W43,education,steered,college and more,10.0,EDUCATION,College graduate/some postgrad,0.52233747537178
RACESURV34a_W43,education,steered,college and more,12.0,EDUCATION,College graduate/some postgrad,0.5176733757629297
RACESURV34a_W43,education,steered,college and more,14.0,EDUCATION,College graduate/some postgrad,0.5144228750279816
