qkey,attribute,group_a,group_b,wasserstein,mean_pairwise_wasserstein,max_pairwise_wasserstein
GAP21Q21_e_W82,education,High school graduate,College graduate/some postgrad,0.12045542566210975,0.14393681015387927,0.20833433479952806
GAP21Q23_W82,education,Less than high school,High school graduate,0.18541244054652156,0.13109784690785878,0.18541244054652156
GAP21Q23_W82,education,Less than high school,College graduate/some postgrad,0.08401361784533673,0.13109784690785878,0.18541244054652156
GAP21Q23_W82,education,High school graduate,College graduate/some postgrad,0.12386748233171807,0.13109784690785878,0.18541244054652156
GAP21Q24_W82,education,Less than high school,High school graduate,0.30523824,0.24605574,0.30523824
GAP21Q24_W82,education,Less than high school,College graduate/some postgrad,0.1746406399999998,0.24605574,0.30523824
GAP21Q24_W82,education,High school graduate,College graduate/some postgrad,0.2582883400000002,0.24605574,0.30523824
GAP21Q25_W82,education,Less than high school,High school graduate,0.26448645000000004,0.20903621333333336,0.31157480000000015
GAP21Q25_W82,education,Less than high school,College graduate/some postgrad,0.051047389999999915,0.20903621333333336,0.31157480000000015
GAP21Q25_W82,education,High school graduate,College graduate/some postgrad,0.31157480000000015,0.20903621333333336,0.31157480000000015
GAP21Q26_a_W82,education,Less than high school,High school graduate,0.06254783000000018,0.25939183844302866,0.389087757664543
GAP21Q26_a_W82,education,Less than high school,College graduate/some postgrad,0.389087757664543,0.25939183844302866,0.389087757664543
GAP21Q26_a_W82,education,High school graduate,College graduate/some postgrad,0.3265399276645428,0.25939183844302866,0.389087757664543
GAP21Q26_b_W82,education,Less than high school,High school graduate,0.15021158150211578,0.15876139492094712,0.2381420923814207
GAP21Q26_b_W82,education,Less than high school,College graduate/some postgrad,0.2381420923814207,0.15876139492094712,0.2381420923814207
GAP21Q26_b_W82,education,High school graduate,College graduate/some postgrad,0.08793051087930492,0.15876139492094712,0.2381420923814207
GAP21Q26_c_W82,education,Less than high school,High school graduate,0.3593308000000001,0.3627236133333334,0.5440854200000002
GAP21Q26_c_W82,education,Less than high school,College graduate/some postgrad,0.5440854200000002,0.3627236133333334,0.5440854200000002
GAP21Q26_c_W82,education,High school graduate,College graduate/some postgrad,0.18475462000000004,0.3627236133333334,0.5440854200000002
GAP21Q27_W82,education,Less than high school,High school graduate,0.03957594000000003,0.05709649,0.085644735
GAP21Q27_W82,education,Less than high school,College graduate/some postgrad,0.04606879499999997,0.05709649,0.085644735
GAP21Q27_W82,education,High school graduate,College graduate/some postgrad,0.085644735,0.05709649,0.085644735
GAP21Q28_W82,education,Less than high school,High school graduate,0.14296565999999994,0.11098351999999989,0.14296565999999994
GAP21Q28_W82,education,Less than high school,College graduate/some postgrad,0.12986158999999986,0.11098351999999989,0.14296565999999994
GAP21Q28_W82,education,High school graduate,College graduate/some postgrad,0.0601233099999999,0.11098351999999989,0.14296565999999994
GAP21Q31_W82,education,Less than high school,High school graduate,0.18640608000000009,0.13659412924077838,0.18640608000000009
GAP21Q31_W82,education,Less than high school,College graduate/some postgrad,0.17426505386116753,0.13659412924077838,0.18640608000000009
GAP21Q31_W82,education,High school graduate,College graduate/some postgrad,0.04911125386116749,0.13659412924077838,0.18640608000000009
GAP21Q32_W82,education,Less than high school,High school graduate,0.3042872300000002,0.3144539333333333,0.4716809
GAP21Q32_W82,education,Less than high school,College graduate/some postgrad,0.16739366999999983,0.3144539333333333,0.4716809
GAP21Q32_W82,education,High school graduate,College graduate/some postgrad,0.4716809,0.3144539333333333,0.4716809
GAP21Q33_c_W82,education,Less than high school,High school graduate,0.03754557999999997,0.051145760000000005,0.07414459000000001
GAP21Q33_c_W82,education,Less than high school,College graduate/some postgrad,0.04174711000000003,0.051145760000000005,0.07414459000000001
GAP21Q33_c_W82,education,High school graduate,College graduate/some postgrad,0.07414459000000001,0.051145760000000005,0.07414459000000001
GAP21Q33_g_W82,education,Less than high school,High school graduate,0.08821390000000007,0.16994999333333335,0.23255245000000002
GAP21Q33_g_W82,education,Less than high school,College graduate/some postgrad,0.18908362999999995,0.16994999333333335,0.23255245000000002
GAP21Q33_g_W82,education,High school graduate,College graduate/some postgrad,0.23255245000000002,0.16994999333333335,0.23255245000000002
GAP21Q33_i_W82,education,Less than high school,High school graduate,0.0738122,0.2154697788327958,0.2946047082491937
GAP21Q33_i_W82,education,Less than high school,College graduate/some postgrad,0.2946047082491937,0.2154697788327958,0.2946047082491937
GAP21Q33_i_W82,education,High school graduate,College graduate/some postgrad,0.2779924282491937,0.2154697788327958,0.2946047082491937
GAP21Q33_j_W82,education,Less than high school,High school graduate,0.18159805,0.16796779333333334,0.24669984000000006
GAP21Q33_j_W82,education,Less than high school,College graduate/some postgrad,0.07560548999999994,0.16796779333333334,0.24669984000000006
GAP21Q33_j_W82,education,High school graduate,College graduate/some postgrad,0.24669984000000006,0.16796779333333334,0.24669984000000006
GAP21Q33_m_W82,education,Less than high school,High school graduate,0.11852523999999998,0.08587022666666666,0.12153234000000002
GAP21Q33_m_W82,education,Less than high school,College graduate/some postgrad,0.12153234000000002,0.08587022666666666,0.12153234000000002
GAP21Q33_m_W82,education,High school graduate,College graduate/some postgrad,0.017553099999999988,0.08587022666666666,0.12153234000000002
GAP21Q33_n_W82,education,Less than high school,High school graduate,0.11733534599882611,0.10372180399921742,0.14906383599882617
GAP21Q33_n_W82,education,Less than high school,College graduate/some postgrad,0.04476622999999996,0.10372180399921742,0.14906383599882617
GAP21Q33_n_W82,education,High school graduate,College graduate/some postgrad,0.14906383599882617,0.10372180399921742,0.14906383599882617
GAP21Q33_q_W82,education,Less than high school,High school graduate,0.12613102313281893,0.13301859219452575,0.15793088345075823
GAP21Q33_q_W82,education,Less than high school,College graduate/some postgrad,0.15793088345075823,0.13301859219452575,0.15793088345075823
GAP21Q33_q_W82,education,High school graduate,College graduate/some postgrad,0.11499387000000011,0.13301859219452575,0.15793088345075823
GAP21Q33_r_W82,education,Less than high school,High school graduate,0.23291672000000008,0.19254391999999995,0.23291672000000008
GAP21Q33_r_W82,education,Less than high school,College graduate/some postgrad,0.22358783999999987,0.19254391999999995,0.23291672000000008
GAP21Q33_r_W82,education,High school graduate,College graduate/some postgrad,0.12112719999999988,0.19254391999999995,0.23291672000000008
GAP21Q33_s_W82,education,Less than high school,High school graduate,0.18121527000000004,0.38063346393511494,0.5033490459026724
GAP21Q33_s_W82,education,Less than high school,College graduate/some postgrad,0.5033490459026724,0.38063346393511494,0.5033490459026724
GAP21Q33_s_W82,education,High school graduate,College graduate/some postgrad,0.4573360759026724,0.38063346393511494,0.5033490459026724
GAP21Q34_a_W82,education,Less than high school,High school graduate,0.5068827951644497,0.3427018317735368,0.5068827951644497
GAP21Q34_a_W82,education,Less than high school,College graduate/some postgrad,0.2936060299999999,0.3427018317735368,0.5068827951644497
GAP21Q34_a_W82,education,High school graduate,College graduate/some postgrad,0.22761667015616072,0.3427018317735368,0.5068827951644497
GAP21Q34_b_W82,education,Less than high school,High school graduate,0.5970129900000001,0.41396901844999023,0.5970129900000001
GAP21Q34_b_W82,education,Less than high school,College graduate/some postgrad,0.3872262828298288,0.41396901844999023,0.5970129900000001
GAP21Q34_b_W82,education,High school graduate,College graduate/some postgrad,0.257667782520142,0.41396901844999023,0.5970129900000001
GAP21Q34_c_W82,education,Less than high school,High school graduate,0.5769888199999998,0.38465921333333325,0.5769888199999998
GAP21Q34_c_W82,education,Less than high school,College graduate/some postgrad,0.2936440800000001,0.38465921333333325,0.5769888199999998
GAP21Q34_c_W82,education,High school graduate,College graduate/some postgrad,0.28334473999999976,0.38465921333333325,0.5769888199999998
GAP21Q34_d_W82,education,Less than high school,High school graduate,0.42040969,0.29962670666666663,0.42040969
GAP21Q34_d_W82,education,Less than high school,College graduate/some postgrad,0.2076391100000002,0.29962670666666663,0.42040969
GAP21Q34_d_W82,education,High school graduate,College graduate/some postgrad,0.27083131999999976,0.29962670666666663,0.42040969
GAP21Q34_e_W82,education,Less than high school,High school graduate,0.28116313000000004,0.28129059333333334,0.41801589000000006
GAP21Q34_e_W82,education,Less than high school,College graduate/some postgrad,0.14469275999999986,0.28129059333333334,0.41801589000000006
GAP21Q34_e_W82,education,High school graduate,College graduate/some postgrad,0.41801589000000006,0.28129059333333334,0.41801589000000006
GAP21Q34_f_W82,education,Less than high school,High school graduate,0.3370332799999999,0.2598145533333333,0.3370332799999999
GAP21Q34_f_W82,education,Less than high school,College graduate/some postgrad,0.2149444899999998,0.2598145533333333,0.3370332799999999
GAP21Q34_f_W82,education,High school graduate,College graduate/some postgrad,0.22746589000000011,0.2598145533333333,0.3370332799999999
GAP21Q38_a_W82,education,Less than high school,High school graduate,0.13671591136715902,0.2505742951085163,0.32779831218214317
GAP21Q38_a_W82,education,Less than high school,College graduate/some postgrad,0.32779831218214317,0.2505742951085163,0.32779831218214317
GAP21Q38_a_W82,education,High school graduate,College graduate/some postgrad,0.2872086617762467,0.2505742951085163,0.32779831218214317
GAP21Q38_b_W82,education,Less than high school,High school graduate,0.1559938700000001,0.13358982000000008,0.1559938700000001
GAP21Q38_b_W82,education,Less than high school,College graduate/some postgrad,0.08907467000000002,0.13358982000000008,0.1559938700000001
GAP21Q38_b_W82,education,High school graduate,College graduate/some postgrad,0.15570092000000013,0.13358982000000008,0.1559938700000001
GAP21Q38_c_W82,education,Less than high school,High school graduate,0.36043734294390745,0.24029156196260493,0.36043734294390745
GAP21Q38_c_W82,education,Less than high school,College graduate/some postgrad,0.1831712900000002,0.24029156196260493,0.36043734294390745
GAP21Q38_c_W82,education,High school graduate,College graduate/some postgrad,0.17726605294390724,0.24029156196260493,0.36043734294390745
GAP21Q41_W82,education,Less than high school,High school graduate,0.26950884000000025,0.2367598333333334,0.2700494299999999
GAP21Q41_W82,education,Less than high school,College graduate/some postgrad,0.2700494299999999,0.2367598333333334,0.2700494299999999
GAP21Q41_W82,education,High school graduate,College graduate/some postgrad,0.17072123000000003,0.2367598333333334,0.2700494299999999
GAP21Q43_g_W82,education,Less than high school,High school graduate,0.1181837542787671,0.08448970285251138,0.1181837542787671
GAP21Q43_g_W82,education,Less than high school,College graduate/some postgrad,0.041667399999999966,0.08448970285251138,0.1181837542787671
GAP21Q43_g_W82,education,High school graduate,College graduate/some postgrad,0.09361795427876707,0.08448970285251138,0.1181837542787671
GAP21Q47_W82,education,Less than high school,High school graduate,0.09556863999999993,0.17999922327714846,0.2366959049157227
GAP21Q47_W82,education,Less than high school,College graduate/some postgrad,0.2077331249157228,0.17999922327714846,0.2366959049157227
GAP21Q47_W82,education,High school graduate,College graduate/some postgrad,0.2366959049157227,0.17999922327714846,0.2366959049157227
GAP21Q4_a_W82,education,Less than high school,High school graduate,0.0569047567553716,0.12215915937150816,0.17520577001548326
GAP21Q4_a_W82,education,Less than high school,College graduate/some postgrad,0.1343669513436696,0.12215915937150816,0.17520577001548326
GAP21Q4_a_W82,education,High school graduate,College graduate/some postgrad,0.17520577001548326,0.12215915937150816,0.17520577001548326
GAP21Q4_b_W82,education,Less than high school,High school graduate,0.21209920000000002,0.19220811444582112,0.22397986751440924
GAP21Q4_b_W82,education,Less than high school,College graduate/some postgrad,0.22397986751440924,0.19220811444582112,0.22397986751440924
GAP21Q4_b_W82,education,High school graduate,College graduate/some postgrad,0.1405452758230541,0.19220811444582112,0.22397986751440924
GAP21Q4_c_W82,education,Less than high school,High school graduate,0.23563977728485472,0.2600726579347577,0.3647482164104211
GAP21Q4_c_W82,education,Less than high school,College graduate/some postgrad,0.3647482164104211,0.2600726579347577,0.3647482164104211
GAP21Q4_c_W82,education,High school graduate,College graduate/some postgrad,0.17982998010899726,0.2600726579347577,0.3647482164104211
GAP21Q4_d_W82,education,Less than high school,High school graduate,0.14517638854823608,0.20874918950070698,0.2764013746182846
GAP21Q4_d_W82,education,Less than high school,College graduate/some postgrad,0.2764013746182846,0.20874918950070698,0.2764013746182846
GAP21Q4_d_W82,education,High school graduate,College graduate/some postgrad,0.20466980533560022,0.20874918950070698,0.2764013746182846
GAP21Q4_e_W82,education,Less than high school,High school graduate,0.2344349000550756,0.1885633225813368,0.2344349000550756
GAP21Q4_e_W82,education,Less than high school,College graduate/some postgrad,0.15251164768893455,0.1885633225813368,0.2344349000550756
GAP21Q4_e_W82,education,High school graduate,College graduate/some postgrad,0.1787434200000002,0.1885633225813368,0.2344349000550756
GAP21Q4_f_W82,education,Less than high school,High school graduate,0.19902612419397508,0.275356312802566,0.4096689300000001
GAP21Q4_f_W82,education,Less than high school,College graduate/some postgrad,0.4096689300000001,0.275356312802566,0.4096689300000001
GAP21Q4_f_W82,education,High school graduate,College graduate/some postgrad,0.21737388421372283,0.275356312802566,0.4096689300000001
GAP21Q7_a_W82,education,Less than high school,High school graduate,0.07524729525725922,0.2786167431291795,0.41792511469376925
GAP21Q7_a_W82,education,Less than high school,College graduate/some postgrad,0.41792511469376925,0.2786167431291795,0.41792511469376925
GAP21Q7_a_W82,education,High school graduate,College graduate/some postgrad,0.34267781943651,0.2786167431291795,0.41792511469376925
GAP21Q7_b_W82,education,Less than high school,High school graduate,0.3217650800000001,0.2145100533333334,0.3217650800000001
GAP21Q7_b_W82,education,Less than high school,College graduate/some postgrad,0.2034671266198524,0.2145100533333334,0.3217650800000001
GAP21Q7_b_W82,education,High school graduate,College graduate/some postgrad,0.1182979533801477,0.2145100533333334,0.3217650800000001
GAP21Q7_d_W82,education,Less than high school,High school graduate,0.26484820999999986,0.18285186066388845,0.26484820999999986
GAP21Q7_d_W82,education,Less than high school,College graduate/some postgrad,0.17839824519684516,0.18285186066388845,0.26484820999999986
GAP21Q7_d_W82,education,High school graduate,College graduate/some postgrad,0.10530912679482028,0.18285186066388845,0.26484820999999986
GAYMARR2_W32,education,Less than high school,High school graduate,0.08234852999999995,0.3947972066666665,0.5750904999999998
GAYMARR2_W32,education,Less than high school,College graduate/some postgrad,0.5750904999999998,0.3947972066666665,0.5750904999999998
GAYMARR2_W32,education,High school graduate,College graduate/some postgrad,0.5269525899999998,0.3947972066666665,0.5750904999999998
GIRLSF2C_W29,education,Less than high school,High school graduate,0.06976863500000002,0.08705318000000001,0.10362073000000002
GIRLSF2C_W29,education,Less than high school,College graduate/some postgrad,0.10362073000000002,0.08705318000000001,0.10362073000000002
GIRLSF2C_W29,education,High school graduate,College graduate/some postgrad,0.08777017499999998,0.08705318000000001,0.10362073000000002
GIRLSF2D_W29,education,Less than high school,High school graduate,0.025872745000000003,0.05106938666666663,0.07345237499999994
GIRLSF2D_W29,education,Less than high school,College graduate/some postgrad,0.05388303999999995,0.05106938666666663,0.07345237499999994
GIRLSF2D_W29,education,High school graduate,College graduate/some postgrad,0.07345237499999994,0.05106938666666663,0.07345237499999994
GODMORALIMP_W92,education,Less than high school,High school graduate,0.20581231606429545,0.3630646933333332,0.5445970399999998
GODMORALIMP_W92,education,Less than high school,College graduate/some postgrad,0.5445970399999998,0.3630646933333332,0.5445970399999998
GODMORALIMP_W92,education,High school graduate,College graduate/some postgrad,0.33878472393570436,0.3630646933333332,0.5445970399999998
GOPDIRCT_W29,education,Less than high school,High school graduate,0.20243907348199355,0.36625601519306317,0.49906420000000007
GOPDIRCT_W29,education,Less than high school,College graduate/some postgrad,0.49906420000000007,0.36625601519306317,0.49906420000000007
GOPDIRCT_W29,education,High school graduate,College graduate/some postgrad,0.39726477209719585,0.36625601519306317,0.49906420000000007
GOVPRIORITYb_W54,education,Less than high school,High school graduate,0.13936227246750915,0.20430025494896384,0.296688571968132
GOVPRIORITYb_W54,education,Less than high school,College graduate/some postgrad,0.17684992041125036,0.20430025494896384,0.296688571968132
GOVPRIORITYb_W54,education,High school graduate,College graduate/some postgrad,0.296688571968132,0.20430025494896384,0.296688571968132
GOVPRIORITYc_W54,education,Less than high school,High school graduate,0.28130360000000004,0.18821849333333343,0.28130360000000004
GOVPRIORITYc_W54,education,Less than high school,College graduate/some postgrad,0.26673173000000017,0.18821849333333343,0.28130360000000004
GOVPRIORITYc_W54,education,High school graduate,College graduate/some postgrad,0.01662015,0.18821849333333343,0.28130360000000004
GOVPRIORITYd_W54,education,Less than high school,High school graduate,0.19477944250215373,0.14990183835411755,0.19477944250215373
GOVPRIORITYd_W54,education,Less than high school,College graduate/some postgrad,0.0820149925601989,0.14990183835411755,0.19477944250215373
GOVPRIORITYd_W54,education,High school graduate,College graduate/some postgrad,0.17291108000000005,0.14990183835411755,0.19477944250215373
GOVPRIORITYf_W54,education,Less than high school,High school graduate,0.23230205596959796,0.15845627753554078,0.23230205596959796
GOVPRIORITYf_W54,education,Less than high school,College graduate/some postgrad,0.13570790663702426,0.15845627753554078,0.23230205596959796
GOVPRIORITYf_W54,education,High school graduate,College graduate/some postgrad,0.1073588700000001,0.15845627753554078,0.23230205596959796
GOVPRIOb_W41,education,Less than high school,High school graduate,0.11034582110345809,0.09197601425309339,0.11034582110345809
GOVPRIOb_W41,education,Less than high school,College graduate/some postgrad,0.10353775103537732,0.09197601425309339,0.11034582110345809
GOVPRIOb_W41,education,High school graduate,College graduate/some postgrad,0.06204447062044477,0.09197601425309339,0.11034582110345809
GOVPRIOc_W41,education,Less than high school,High school graduate,0.12999484206142298,0.12306753078433326,0.18178216668068548
GOVPRIOc_W41,education,Less than high school,College graduate/some postgrad,0.18178216668068548,0.12306753078433326,0.18178216668068548
GOVPRIOc_W41,education,High school graduate,College graduate/some postgrad,0.05742558361089134,0.12306753078433326,0.18178216668068548
GOVPRIOe_W41,education,Less than high school,High school graduate,0.19576398350075236,0.1648075756671682,0.2136768235007523
GOVPRIOe_W41,education,Less than high school,College graduate/some postgrad,0.2136768235007523,0.1648075756671682,0.2136768235007523
GOVPRIOe_W41,education,High school graduate,College graduate/some postgrad,0.08498191999999993,0.1648075756671682,0.2136768235007523
GOVPRIOfF1_W41,education,Less than high school,High school graduate,0.34583832000000014,0.26625722666666674,0.34583832000000014
GOVPRIOfF1_W41,education,Less than high school,College graduate/some postgrad,0.11976881999999989,0.26625722666666674,0.34583832000000014
GOVPRIOfF1_W41,education,High school graduate,College graduate/some postgrad,0.3331645400000002,0.26625722666666674,0.34583832000000014
GOVPRIOgF1_W41,education,Less than high school,High school graduate,0.16434425999999996,0.3132733266666666,0.45585278000000007
GOVPRIOgF1_W41,education,Less than high school,College graduate/some postgrad,0.45585278000000007,0.3132733266666666,0.45585278000000007
GOVPRIOgF1_W41,education,High school graduate,College graduate/some postgrad,0.31962293999999974,0.3132733266666666,0.45585278000000007
GOVPRIOhF1_W41,education,Less than high school,High school graduate,0.16467837999999996,0.22052260666666676,0.2765402600000001
GOVPRIOhF1_W41,education,Less than high school,College graduate/some postgrad,0.2765402600000001,0.22052260666666676,0.2765402600000001
GOVPRIOhF1_W41,education,High school graduate,College graduate/some postgrad,0.22034918000000017,0.22052260666666676,0.2765402600000001
GOVPRIOiF1_W41,education,Less than high school,High school graduate,0.15953739999999983,0.11066314581199628,0.15953739999999983
GOVPRIOiF1_W41,education,Less than high school,College graduate/some postgrad,0.11733991489714518,0.11066314581199628,0.15953739999999983
GOVPRIOiF1_W41,education,High school graduate,College graduate/some postgrad,0.055112122538843844,0.11066314581199628,0.15953739999999983
GOVPRIOjF1_W41,education,Less than high school,High school graduate,0.10124656999999992,0.2284398600000002,0.30695997000000036
GOVPRIOjF1_W41,education,Less than high school,College graduate/some postgrad,0.30695997000000036,0.2284398600000002,0.30695997000000036
GOVPRIOjF1_W41,education,High school graduate,College graduate/some postgrad,0.2771130400000003,0.2284398600000002,0.30695997000000036
GOVPRIOkF2_W41,education,Less than high school,High school graduate,0.15811286,0.2328077066666666,0.29852426999999987
GOVPRIOkF2_W41,education,Less than high school,College graduate/some postgrad,0.29852426999999987,0.2328077066666666,0.29852426999999987
GOVPRIOkF2_W41,education,High school graduate,College graduate/some postgrad,0.24178598999999992,0.2328077066666666,0.29852426999999987
GOVPRIOlF2_W41,education,Less than high school,High school graduate,0.36562614000000004,0.2769023733333334,0.36883769000000005
GOVPRIOlF2_W41,education,Less than high school,College graduate/some postgrad,0.36883769000000005,0.2769023733333334,0.36883769000000005
GOVPRIOlF2_W41,education,High school graduate,College graduate/some postgrad,0.09624329000000004,0.2769023733333334,0.36883769000000005
GOVPRIOmF2_W41,education,Less than high school,High school graduate,0.05630304055553692,0.20887585033466227,0.30758475495086396
GOVPRIOmF2_W41,education,Less than high school,College graduate/some postgrad,0.30758475495086396,0.20887585033466227,0.30758475495086396
GOVPRIOmF2_W41,education,High school graduate,College graduate/some postgrad,0.26273975549758594,0.20887585033466227,0.30758475495086396
GOVPRIOnF2_W41,education,Less than high school,High school graduate,0.38493394999999986,0.46119947315739873,0.6917992097360981
GOVPRIOnF2_W41,education,Less than high school,College graduate/some postgrad,0.6917992097360981,0.46119947315739873,0.6917992097360981
GOVPRIOnF2_W41,education,High school graduate,College graduate/some postgrad,0.30686525973609813,0.46119947315739873,0.6917992097360981
GOVPRIOoF2_W41,education,Less than high school,High school graduate,0.3550555039576516,0.23975168301955282,0.3550555039576516
GOVPRIOoF2_W41,education,Less than high school,College graduate/some postgrad,0.18223268510100687,0.23975168301955282,0.3550555039576516
GOVPRIOoF2_W41,education,High school graduate,College graduate/some postgrad,0.18196685999999995,0.23975168301955282,0.3550555039576516
GOVREGV1_W49,education,Less than high school,High school graduate,0.030645699999999998,0.0581566891609779,0.07738571874146688
GOVREGV1_W49,education,Less than high school,College graduate/some postgrad,0.07738571874146688,0.0581566891609779,0.07738571874146688
GOVREGV1_W49,education,High school graduate,College graduate/some postgrad,0.06643864874146682,0.0581566891609779,0.07738571874146688
GROWUPGUN2A_W26,education,Less than high school,High school graduate,0.17117664,0.11411776,0.17117664
GROWUPGUN2A_W26,education,Less than high school,College graduate/some postgrad,0.15087386999999997,0.11411776,0.17117664
GROWUPGUN2A_W26,education,High school graduate,College graduate/some postgrad,0.020302770000000026,0.11411776,0.17117664
GROWUPGUN2B_W26,education,Less than high school,High school graduate,0.08725876999999993,0.09995758666666665,0.14993637999999998
GROWUPGUN2B_W26,education,Less than high school,College graduate/some postgrad,0.06267761000000005,0.09995758666666665,0.14993637999999998
GROWUPGUN2B_W26,education,High school graduate,College graduate/some postgrad,0.14993637999999998,0.09995758666666665,0.14993637999999998
GROWUPGUN2C_W26,education,Less than high school,High school graduate,0.03182018000000003,0.021213453333333354,0.03182018000000003
GROWUPGUN2C_W26,education,Less than high school,College graduate/some postgrad,0.014476929999999999,0.021213453333333354,0.03182018000000003
GROWUPGUN2C_W26,education,High school graduate,College graduate/some postgrad,0.017343250000000032,0.021213453333333354,0.03182018000000003
GROWUPGUN4_W26,education,Less than high school,High school graduate,0.0534560107811492,0.09992773333333338,0.14989160000000007
GROWUPGUN4_W26,education,Less than high school,College graduate/some postgrad,0.14989160000000007,0.09992773333333338,0.14989160000000007
GROWUPGUN4_W26,education,High school graduate,College graduate/some postgrad,0.09643558921885087,0.09992773333333338,0.14989160000000007
GROWUPGUN6_W26,education,Less than high school,High school graduate,0.2965191310355269,0.20274577081417833,0.2965191310355269
GROWUPGUN6_W26,education,Less than high school,College graduate/some postgrad,0.24304880000000004,0.20274577081417833,0.2965191310355269
GROWUPGUN6_W26,education,High school graduate,College graduate/some postgrad,0.06866938140700808,0.20274577081417833,0.2965191310355269
GROWUPGUN7_W26,education,Less than high school,High school graduate,0.10337770265646029,0.08638602982516497,0.12810386871896134
GROWUPGUN7_W26,education,Less than high school,College graduate/some postgrad,0.12810386871896134,0.08638602982516497,0.12810386871896134
GROWUPGUN7_W26,education,High school graduate,College graduate/some postgrad,0.027676518100073266,0.08638602982516497,0.12810386871896134
GROWUPVIOL_W26,education,Less than high school,High school graduate,0.19898626000000003,0.26779046666666667,0.40168570000000003
GROWUPVIOL_W26,education,Less than high school,College graduate/some postgrad,0.40168570000000003,0.26779046666666667,0.40168570000000003
GROWUPVIOL_W26,education,High school graduate,College graduate/some postgrad,0.20269944,0.26779046666666667,0.40168570000000003
GUNACCESS_W26,education,Less than high school,High school graduate,0.7986375400000001,0.6082417235723021,0.912362585358453
GUNACCESS_W26,education,Less than high school,College graduate/some postgrad,0.912362585358453,0.6082417235723021,0.912362585358453
GUNACCESS_W26,education,High school graduate,College graduate/some postgrad,0.11372504535845301,0.6082417235723021,0.912362585358453
GUNACTIVITYA_W26,education,Less than high school,High school graduate,0.15185508412008453,0.12419664740437279,0.17130491995321814
GUNACTIVITYA_W26,education,Less than high school,College graduate/some postgrad,0.049429938139815666,0.12419664740437279,0.17130491995321814
GUNACTIVITYA_W26,education,High school graduate,College graduate/some postgrad,0.17130491995321814,0.12419664740437279,0.17130491995321814
GUNACTIVITYB_W26,education,Less than high school,High school graduate,0.11528059999999991,0.27225127333333327,0.40837690999999987
GUNACTIVITYB_W26,education,Less than high school,College graduate/some postgrad,0.40837690999999987,0.27225127333333327,0.40837690999999987
GUNACTIVITYB_W26,education,High school graduate,College graduate/some postgrad,0.29309631,0.27225127333333327,0.40837690999999987
GUNCONTRIBA_W26,education,Less than high school,High school graduate,0.17792510000000017,0.19562282921975327,0.2357771589864357
GUNCONTRIBA_W26,education,Less than high school,College graduate/some postgrad,0.2357771589864357,0.19562282921975327,0.2357771589864357
GUNCONTRIBA_W26,education,High school graduate,College graduate/some postgrad,0.17316622867282394,0.19562282921975327,0.2357771589864357
GUNCONTRIBC_W26,education,Less than high school,High school graduate,0.08141242030567125,0.19868947655250072,0.273381919351831
GUNCONTRIBC_W26,education,Less than high school,College graduate/some postgrad,0.273381919351831,0.19868947655250072,0.273381919351831
GUNCONTRIBC_W26,education,High school graduate,College graduate/some postgrad,0.24127408999999997,0.19868947655250072,0.273381919351831
GUNCONTRIBE_W26,education,Less than high school,High school graduate,0.24748096822152904,0.297957908904986,0.43866878000000004
GUNCONTRIBE_W26,education,Less than high school,College graduate/some postgrad,0.43866878000000004,0.297957908904986,0.43866878000000004
GUNCONTRIBE_W26,education,High school graduate,College graduate/some postgrad,0.20772397849342905,0.297957908904986,0.43866878000000004
GUNCONTRIBF_W26,education,Less than high school,High school graduate,0.13103109999999973,0.1394375866666666,0.20915637999999992
GUNCONTRIBF_W26,education,Less than high school,College graduate/some postgrad,0.07812528000000019,0.1394375866666666,0.20915637999999992
GUNCONTRIBF_W26,education,High school graduate,College graduate/some postgrad,0.20915637999999992,0.1394375866666666,0.20915637999999992
GUNFRIEND_W26,education,Less than high school,High school graduate,0.03235058999999996,0.11290832666666667,0.16517579000000002
GUNFRIEND_W26,education,Less than high school,College graduate/some postgrad,0.16517579000000002,0.11290832666666667,0.16517579000000002
GUNFRIEND_W26,education,High school graduate,College graduate/some postgrad,0.14119860000000004,0.11290832666666667,0.16517579000000002
GUNIDENTITY_W26,education,Less than high school,High school graduate,0.63397636,0.6168771133333334,0.92531567
GUNIDENTITY_W26,education,Less than high school,College graduate/some postgrad,0.92531567,0.6168771133333334,0.92531567
GUNIDENTITY_W26,education,High school graduate,College graduate/some postgrad,0.29133931,0.6168771133333334,0.92531567
GUNLOADED1_W26,education,Less than high school,High school graduate,0.26831394,0.23310524402334853,0.3496578660350228
GUNLOADED1_W26,education,Less than high school,College graduate/some postgrad,0.3496578660350228,0.23310524402334853,0.3496578660350228
GUNLOADED1_W26,education,High school graduate,College graduate/some postgrad,0.0813439260350228,0.23310524402334853,0.3496578660350228
GUNLOADED2_W26,education,Less than high school,High school graduate,0.6217057699999999,0.4144705133333333,0.6217057699999999
GUNLOADED2_W26,education,Less than high school,College graduate/some postgrad,0.6172004099999999,0.4144705133333333,0.6217057699999999
GUNLOADED2_W26,education,High school graduate,College graduate/some postgrad,0.004505360000000014,0.4144705133333333,0.6217057699999999
GUNLOCKED1_W26,education,Less than high school,High school graduate,0.09557380000000015,0.08829729770987076,0.09557380000000015
GUNLOCKED1_W26,education,Less than high school,College graduate/some postgrad,0.08439024656480609,0.08829729770987076,0.09557380000000015
