qkey,attribute,channel,class_label,magnitude,n_names,response_distribution
RACESURV28g_W43,gender,inferred,female,,20,"[0.99998366, 1.601e-05, 3.3e-07]"
RACESURV29d_W43,gender,inferred,male,,20,"[8.275e-05, 0.99986187, 3.721e-05, 1.815e-05]"
RACESURV29d_W43,gender,inferred,female,,20,"[0.00013126, 0.99980569, 4.547e-05, 1.756e-05]"
RACESURV2_W43,gender,inferred,male,,20,"[1.665e-05, 0.00013515, 1.8e-07, 1.21e-06, 0.9998468]"
RACESURV2_W43,gender,inferred,female,,20,"[1.222e-05, 7.479e-05, 1.7e-07, 1.04e-06, 0.99991178]"
RACESURV34a_W43,gender,inferred,male,,20,"[2.34e-05, 9.6e-07, 7e-07, 8.2e-06, 0.99996674]"
RACESURV34a_W43,gender,inferred,female,,20,"[7.628e-05, 1.97e-06, 1.54e-06, 2.333e-05, 0.99989688]"
RACESURV34b_W43,gender,inferred,male,,20,"[0.00027051, 2.62e-06, 3.56e-06, 3.464e-05, 0.99968869]"
RACESURV34b_W43,gender,inferred,female,,20,"[0.02379375, 9.93e-06, 1.128e-05, 0.00018671, 0.97599834]"
RACESURV34c_W43,gender,inferred,male,,20,"[0.00509533, 0.00087612, 0.20714503, 0.46220642, 0.32467709]"
RACESURV34c_W43,gender,inferred,female,,20,"[0.00489321, 0.00119222, 0.26396092, 0.51989975, 0.21005391]"
RACESURV34d_W43,gender,inferred,male,,20,"[0.99596921, 0.00401556, 8.2e-07, 8.17e-06, 6.23e-06]"
RACESURV34d_W43,gender,inferred,female,,20,"[0.99746673, 0.00252423, 6.7e-07, 4.56e-06, 3.84e-06]"
RACESURV34e_W43,gender,inferred,male,,20,"[0.09106291, 0.16085499, 0.00197141, 0.00140485, 0.74470582]"
RACESURV34e_W43,gender,inferred,female,,20,"[0.15470814, 0.20622913, 0.0032335, 0.00175483, 0.63407441]"
RACESURV38_W43,gender,inferred,male,,20,"[0.04092777, 0.89696831, 0.06206756, 3.635e-05]"
RACESURV38_W43,gender,inferred,female,,20,"[0.06662701, 0.8440807, 0.08922359, 6.87e-05]"
RACESURV40_W43,gender,inferred,male,,20,"[9.6e-07, 0.90733553, 3.35e-06, 2.06e-06, 0.0926581]"
RACESURV40_W43,gender,inferred,female,,20,"[7.2e-07, 0.96193497, 3.27e-06, 1.45e-06, 0.03805958]"
RACESURV41_W43,gender,inferred,male,,20,"[2.08e-06, 0.06231695, 4.11e-06, 9.91e-06, 0.93766696]"
RACESURV41_W43,gender,inferred,female,,20,"[2.68e-06, 0.18996816, 6.69e-06, 1.332e-05, 0.81000917]"
RACESURV45_W43,gender,inferred,male,,20,"[9.2e-07, 0.00015517, 6.9e-07, 4.11e-06, 0.99983911]"
RACESURV45_W43,gender,inferred,female,,20,"[1.2e-06, 0.00102762, 1.06e-06, 4.91e-06, 0.99896524]"
RACESURV47a_W43,gender,inferred,male,,20,"[2.2e-07, 6.9e-07, 3.42e-06, 0.99989205, 0.00010364]"
RACESURV47a_W43,gender,inferred,female,,20,"[1.8e-07, 4.8e-07, 2.79e-06, 0.99992349, 7.303e-05]"
RACESURV47b_W43,gender,inferred,male,,20,"[5.4e-07, 2e-07, 6.1e-07, 0.99995941, 3.919e-05]"
RACESURV47b_W43,gender,inferred,female,,20,"[4.6e-07, 1.7e-07, 4.9e-07, 0.99996556, 3.333e-05]"
RACESURV47d_W43,gender,inferred,male,,20,"[1.46e-06, 0.55244428, 0.00902746, 0.01938374, 0.41914307]"
RACESURV47d_W43,gender,inferred,female,,20,"[1.42e-06, 0.55658556, 0.02554284, 0.03712921, 0.38074094]"
RACESURV47e_W43,gender,inferred,male,,20,"[1.35e-06, 0.01338504, 0.1950204, 0.55812778, 0.23346542]"
RACESURV47e_W43,gender,inferred,female,,20,"[6.6e-07, 0.00064208, 0.17460564, 0.78609723, 0.03865438]"
RACESURV47f_W43,gender,inferred,male,,20,"[1.3e-07, 1e-07, 1.01e-06, 0.99997316, 2.559e-05]"
RACESURV47f_W43,gender,inferred,female,,20,"[1.2e-07, 9e-08, 7.5e-07, 0.99998119, 1.784e-05]"
RACESURV48_W43,gender,inferred,male,,20,"[0.99999364, 5.62e-06, 7e-08, 6.6e-07]"
RACESURV48_W43,gender,inferred,female,,20,"[0.99999192, 7.22e-06, 8e-08, 7.5e-07]"
RACESURV51_W43,gender,inferred,male,,20,"[0.00105818, 1.67e-06, 0.99894016]"
RACESURV51_W43,gender,inferred,female,,20,"[0.00179124, 1.13e-06, 0.99820763]"
RACESURV52_W43,gender,inferred,male,,20,"[6.29e-06, 9.67e-06, 0.99994835, 3.57e-05]"
RACESURV52_W43,gender,inferred,female,,20,"[7.49e-06, 8.17e-06, 0.99992315, 6.117e-05]"
RACESURV5a_W43,gender,inferred,male,,20,"[2.07e-06, 2.88e-06, 0.99977308, 0.00022102, 9.4e-07]"
RACESURV5a_W43,gender,inferred,female,,20,"[1.59e-06, 1.39e-06, 0.99951033, 0.00048593, 7.8e-07]"
RACESURV5b_W43,gender,inferred,male,,20,"[1.44e-06, 7.3e-07, 0.63708886, 0.36290674, 2.22e-06]"
RACESURV5b_W43,gender,inferred,female,,20,"[1e-06, 5.7e-07, 0.20510219, 0.79489444, 1.79e-06]"
RACESURV5d_W43,gender,inferred,male,,20,"[1.1e-06, 7e-07, 0.9999417, 5.586e-05, 6.3e-07]"
RACESURV5d_W43,gender,inferred,female,,20,"[8.5e-07, 4e-07, 0.99994941, 4.886e-05, 4.6e-07]"
RACESURV5e_W43,gender,inferred,male,,20,"[7e-07, 3.3e-07, 0.99915977, 0.00083723, 1.97e-06]"
RACESURV5e_W43,gender,inferred,female,,20,"[6.5e-07, 3.3e-07, 0.99822433, 0.00177268, 2.02e-06]"
RACESURV5f_W43,gender,inferred,male,,20,"[3.07e-06, 1.33e-06, 0.75978806, 0.00059172, 0.23961583]"
RACESURV5f_W43,gender,inferred,female,,20,"[1.05e-06, 2.9e-07, 0.9994892, 0.00022209, 0.00028738]"
RACESURV5g_W43,gender,inferred,male,,20,"[1.08e-06, 2.4e-07, 0.99927765, 0.00071938, 1.65e-06]"
RACESURV5g_W43,gender,inferred,female,,20,"[9e-07, 3.1e-07, 0.9972022, 0.00279496, 1.62e-06]"
RACESURV5h_W43,gender,inferred,male,,20,"[1.31e-06, 2.8e-07, 0.99985501, 0.00014226, 1.11e-06]"
RACESURV5h_W43,gender,inferred,female,,20,"[1.02e-06, 2.3e-07, 0.99985338, 0.00014465, 7e-07]"
RACESURV5i_W43,gender,inferred,male,,20,"[1.07e-06, 4.1e-07, 0.99859262, 0.00140522, 6.8e-07]"
RACESURV5i_W43,gender,inferred,female,,20,"[1.17e-06, 6.6e-07, 0.98311818, 0.01687879, 1.18e-06]"
RACESURV5j_W43,gender,inferred,male,,20,"[1.78e-06, 1.36e-06, 0.8593434, 0.14065059, 2.87e-06]"
RACESURV5j_W43,gender,inferred,female,,20,"[1.11e-06, 8.4e-07, 0.96745768, 0.03253854, 1.83e-06]"
RACESURV5l_W43,gender,inferred,male,,20,"[1.44e-06, 2.05e-06, 0.99187975, 0.00811631, 4.7e-07]"
RACESURV5l_W43,gender,inferred,female,,20,"[1.6e-06, 2.26e-06, 0.97172567, 0.02826994, 5.5e-07]"
RACESURV9_W43,gender,inferred,male,,20,"[5.157e-05, 0.80484543, 0.19458983, 1.159e-05, 0.00050158]"
RACESURV9_W43,gender,inferred,female,,20,"[2.493e-05, 0.87840367, 0.12137301, 1.065e-05, 0.00018776]"
INFOCHALa_W45,gender,inferred,male,,20,"[0.99999902, 8.1e-07, 3e-08, 1.6e-07]"
INFOCHALa_W45,gender,inferred,female,,20,"[0.9999987, 1.15e-06, 3e-08, 1.5e-07]"
INFOCREATEa_W45,gender,inferred,male,,20,"[0.00526806, 0.99473171, 5e-08, 1.7e-07]"
INFOCREATEa_W45,gender,inferred,female,,20,"[0.0022974, 0.99770237, 6e-08, 1.6e-07]"
MADEUPOFT_W45,gender,inferred,male,,20,"[0.60110483, 0.39889385, 3.8e-07, 9.3e-07]"
MADEUPOFT_W45,gender,inferred,female,,20,"[0.24711437, 0.75288441, 4.1e-07, 8.1e-07]"
MADEUPSHAREWHY_W45,gender,inferred,male,,20,"[0.99481804, 3.132e-05, 0.00508643, 6.421e-05]"
MADEUPSHAREWHY_W45,gender,inferred,female,,20,"[0.99881397, 2.564e-05, 0.00111431, 4.608e-05]"
MADEUPTOPICb_W45,gender,inferred,male,,20,"[0.99998258, 1.729e-05, 4e-08, 1.4e-07]"
MADEUPTOPICb_W45,gender,inferred,female,,20,"[0.99996832, 3.151e-05, 4e-08, 1.6e-07]"
MADEUPTOPICc_W45,gender,inferred,male,,20,"[0.99944767, 0.0005522, 4e-08, 1.3e-07]"
MADEUPTOPICc_W45,gender,inferred,female,,20,"[0.99869541, 0.0013044, 5e-08, 1.6e-07]"
MADEUPTOPICd_W45,gender,inferred,male,,20,"[0.99989695, 0.00010291, 3e-08, 1.3e-07]"
MADEUPTOPICd_W45,gender,inferred,female,,20,"[0.99977701, 0.00022285, 4e-08, 1.4e-07]"
NEWSPREFV2_W45,gender,inferred,male,,20,"[5.11e-06, 1.07e-06, 1.03e-06, 7.015e-05, 0.99992263]"
NEWSPREFV2_W45,gender,inferred,female,,20,"[6.71e-06, 1e-06, 1.31e-06, 6.547e-05, 0.99992548]"
NEWSPROBd_W45,gender,inferred,male,,20,"[0.11039919, 0.88959842, 2.06e-06, 3.2e-07]"
NEWSPROBd_W45,gender,inferred,female,,20,"[0.08839465, 0.91160356, 1.52e-06, 2.8e-07]"
NEWSPROBe_W45,gender,inferred,male,,20,"[0.78273128, 0.21726772, 6.1e-07, 3.7e-07]"
NEWSPROBe_W45,gender,inferred,female,,20,"[0.67851742, 0.32148133, 8.2e-07, 4.4e-07]"
NEWS_PLATFORMg_W45,gender,inferred,male,,20,"[0.36057026, 0.63941804, 3.79e-06, 7.91e-06]"
NEWS_PLATFORMg_W45,gender,inferred,female,,20,"[0.49783054, 0.50216073, 2.51e-06, 6.21e-06]"
SMLIKESb_W45,gender,inferred,male,,20,"[0.99986817, 0.00013148, 3.3e-07]"
SMLIKESb_W45,gender,inferred,female,,20,"[0.99987603, 0.00012359, 3.7e-07]"
SMLIKESf_W45,gender,inferred,male,,20,"[0.99608353, 0.00391626, 2.2e-07]"
SMLIKESf_W45,gender,inferred,female,,20,"[0.99736645, 0.00263333, 2.4e-07]"
BENEFITGOV_W49,gender,inferred,male,,20,"[9.9e-06, 2.26e-06, 0.12777995, 0.87220789]"
BENEFITGOV_W49,gender,inferred,female,,20,"[2.168e-05, 4.81e-06, 0.69210445, 0.30786907]"
CONCERNCO_W49,gender,inferred,male,,20,"[0.73106377, 0.26892642, 8.1e-07, 8.99e-06]"
CONCERNCO_W49,gender,inferred,female,,20,"[0.77722511, 0.2227669, 7e-07, 7.27e-06]"
CONCERNGRPa_W49,gender,inferred,male,,20,"[0.04958088, 0.95030635, 0.00011276]"
CONCERNGRPa_W49,gender,inferred,female,,20,"[0.06414657, 0.93578963, 6.38e-05]"
CONCERNGRPc_W49,gender,inferred,male,,20,"[0.06421886, 0.93552329, 0.00025784]"
CONCERNGRPc_W49,gender,inferred,female,,20,"[0.08781025, 0.91193075, 0.00025901]"
CONTROLCO_W49,gender,inferred,male,,20,"[4.77e-06, 0.07557, 0.92441007, 1.517e-05]"
CONTROLCO_W49,gender,inferred,female,,20,"[6.32e-06, 0.12420707, 0.87576921, 1.744e-05]"
CONTROLGRPc_W49,gender,inferred,male,,20,"[3.077e-05, 0.00361694, 0.99635229]"
CONTROLGRPc_W49,gender,inferred,female,,20,"[2.019e-05, 8.965e-05, 0.99989012]"
DATAUSEd_W49,gender,inferred,male,,20,"[0.99999922, 6.2e-07, 1.8e-07]"
DATAUSEd_W49,gender,inferred,female,,20,"[0.99999921, 5.9e-07, 1.9e-07]"
FACE3c_W49,gender,inferred,male,,20,"[1.037e-05, 8.68e-06, 0.99968944, 0.0002915]"
FACE3c_W49,gender,inferred,female,,20,"[1.197e-05, 8.23e-06, 0.99971497, 0.00026483]"
GOVREGV1_W49,gender,inferred,male,,20,"[0.99997766, 6.67e-06, 1.565e-05]"
GOVREGV1_W49,gender,inferred,female,,20,"[0.99998557, 4.33e-06, 1.01e-05]"
HOMEASSIST2_W49,gender,inferred,male,,20,"[0.03269003, 0.96730033, 3.25e-06, 6.39e-06]"
HOMEASSIST2_W49,gender,inferred,female,,20,"[0.03405633, 0.96593342, 3.78e-06, 6.47e-06]"
HOMEASSIST3_W49,gender,inferred,male,,20,"[1.038e-05, 0.97381602, 0.02617359]"
HOMEASSIST3_W49,gender,inferred,female,,20,"[3.065e-05, 0.97834313, 0.02162622]"
HOMEASSIST4_W49,gender,inferred,male,,20,"[0.99946859, 0.00053094, 5e-08, 4.7e-07]"
HOMEASSIST4_W49,gender,inferred,female,,20,"[0.9995692, 0.0004303, 5e-08, 4.9e-07]"
PP5e_W49,gender,inferred,male,,20,"[1.91e-06, 0.00280499, 0.99698511, 0.00020798]"
PP5e_W49,gender,inferred,female,,20,"[2.56e-06, 0.00888447, 0.99089863, 0.00021433]"
PWMAN2_W49,gender,inferred,male,,20,"[0.08910219, 0.00863444, 0.00400675, 0.00708513, 0.69716376, 0.14421473, 0.02019633, 0.01515259, 0.01444409]"
PWMAN2_W49,gender,inferred,female,,20,"[0.10963578, 0.0045919, 0.00233127, 0.00638662, 0.77657458, 0.07495205, 0.00897654, 0.00713167, 0.00941958]"
SMARTAPP_W49,gender,inferred,male,,20,"[0.28193688, 0.05418586, 0.66385996, 1.731e-05]"
SMARTAPP_W49,gender,inferred,female,,20,"[0.29600493, 0.04585212, 0.65812799, 1.497e-05]"
TRACKCO1a_W49,gender,inferred,male,,20,"[0.62328634, 0.26849284, 0.10821224, 6.6e-06, 1.99e-06]"
TRACKCO1a_W49,gender,inferred,female,,20,"[0.51645795, 0.32047326, 0.16305825, 8.07e-06, 2.45e-06]"
TRACKCO1b_W49,gender,inferred,male,,20,"[0.00588646, 0.75448262, 0.23962482, 5.04e-06, 1.05e-06]"
TRACKCO1b_W49,gender,inferred,female,,20,"[0.00598681, 0.66268348, 0.33132252, 5.78e-06, 1.4e-06]"
TRACKGOV1a_W49,gender,inferred,male,,20,"[5.16e-06, 1.7e-05, 0.99996806, 8.85e-06, 9.2e-07]"
TRACKGOV1a_W49,gender,inferred,female,,20,"[4.01e-06, 1.029e-05, 0.99997299, 1.086e-05, 1.88e-06]"
TRACKGOV1b_W49,gender,inferred,male,,20,"[6.48e-06, 1.77e-06, 0.87019643, 0.12606808, 0.00372726]"
TRACKGOV1b_W49,gender,inferred,female,,20,"[1.052e-05, 2.52e-06, 0.72751858, 0.26090582, 0.01156255]"
COHABDUR_W50,gender,inferred,male,,20,"[0.72630086, 0.04298949, 0.06131706, 0.13652218, 0.00161469, 0.03125572]"
COHABDUR_W50,gender,inferred,female,,20,"[0.65905255, 0.13422386, 0.0874771, 0.07973768, 0.00114287, 0.03836593]"
DNA2b_W50,gender,inferred,male,,20,"[0.01243837, 0.98756164]"
DNA2b_W50,gender,inferred,female,,20,"[0.0253917, 0.97460831]"
DNA5_W50,gender,inferred,male,,20,"[0.00138676, 0.99861324]"
DNA5_W50,gender,inferred,female,,20,"[0.00593842, 0.99406158]"
E5MOD_W50,gender,inferred,male,,20,"[0.84091564, 0.08544291, 0.07364144]"
E5MOD_W50,gender,inferred,female,,20,"[0.8818448, 0.07567842, 0.04247678]"
FAMSURV10c_W50,gender,inferred,male,,20,"[8.18e-06, 0.05187736, 0.94810324, 1.123e-05]"
FAMSURV10c_W50,gender,inferred,female,,20,"[1.037e-05, 0.06557778, 0.93439873, 1.313e-05]"
FAMSURV16_W50,gender,inferred,male,,20,"[0.16751537, 0.00226391, 0.83022071]"
FAMSURV16_W50,gender,inferred,female,,20,"[0.23286558, 0.00157523, 0.76555918]"
FAMSURV17_W50,gender,inferred,male,,20,"[0.01988487, 8.228e-05, 0.0001142, 0.00527241, 0.21942828, 0.00014811, 0.69291406, 0.00149989, 0.06065591]"
FAMSURV17_W50,gender,inferred,female,,20,"[0.00233201, 2.385e-05, 3.045e-05, 0.00156647, 0.21400768, 2.923e-05, 0.75388382, 0.00124649, 0.02688]"
FAMSURV1_W50,gender,inferred,male,,20,"[0.68340608, 0.0105422, 0.30605174]"
FAMSURV1_W50,gender,inferred,female,,20,"[0.80332862, 0.02376331, 0.17290807]"
FAMSURV20_W50,gender,inferred,male,,20,"[0.41259136, 0.58740868]"
FAMSURV20_W50,gender,inferred,female,,20,"[0.48123305, 0.51876698]"
FAMSURV23b_W50,gender,inferred,male,,20,"[0.99863704, 0.00127264, 9.031e-05]"
FAMSURV23b_W50,gender,inferred,female,,20,"[0.99926922, 0.00065814, 7.264e-05]"
FAMSURV23c_W50,gender,inferred,male,,20,"[6.802e-05, 2.25e-06, 0.99992973]"
FAMSURV23c_W50,gender,inferred,female,,20,"[0.0001082, 2.1e-06, 0.99988968]"
FAMSURV23d_W50,gender,inferred,male,,20,"[0.12029277, 0.00628074, 0.87342648]"
FAMSURV23d_W50,gender,inferred,female,,20,"[0.10448513, 0.00340764, 0.89210723]"
FAMSURV23e_W50,gender,inferred,male,,20,"[0.83770727, 0.15670068, 0.00559203]"
FAMSURV23e_W50,gender,inferred,female,,20,"[0.93846956, 0.05928056, 0.00224988]"
FAMSURV23f_W50,gender,inferred,male,,20,"[0.8449483, 0.13372945, 0.02132224]"
FAMSURV23f_W50,gender,inferred,female,,20,"[0.8800817, 0.09536431, 0.02455397]"
FAMSURV23g_W50,gender,inferred,male,,20,"[0.00012397, 4.947e-05, 0.99982657]"
FAMSURV23g_W50,gender,inferred,female,,20,"[0.00019076, 3.601e-05, 0.99977322]"
FAMSURV26a_W50,gender,inferred,male,,20,"[0.00050775, 5.29e-06, 0.02218988, 0.97729708]"
FAMSURV26a_W50,gender,inferred,female,,20,"[0.00071596, 8.08e-06, 0.06213063, 0.93714534]"
FAMSURV26b_W50,gender,inferred,male,,20,"[0.0005803, 5.87e-06, 0.0198163, 0.97959754]"
FAMSURV26b_W50,gender,inferred,female,,20,"[0.00125394, 1.723e-05, 0.0963924, 0.90233642]"
FAMSURV26c_W50,gender,inferred,male,,20,"[0.00011394, 2.49e-06, 0.00946176, 0.99042183]"
FAMSURV26c_W50,gender,inferred,female,,20,"[0.00030321, 5.53e-06, 0.0520519, 0.94763937]"
FAMSURV26d_W50,gender,inferred,male,,20,"[0.00022638, 8.47e-06, 0.08405265, 0.91571251]"
FAMSURV26d_W50,gender,inferred,female,,20,"[0.00052626, 1.943e-05, 0.16035661, 0.83909769]"
FAMSURV29_W50,gender,inferred,male,,20,"[0.53168082, 0.14534925, 0.05803054, 0.26493939]"
FAMSURV29_W50,gender,inferred,female,,20,"[0.39744124, 0.12757338, 0.08001441, 0.39497098]"
FAMSURV2Ma_W50,gender,inferred,male,,20,"[1.6e-07, 0.99999949, 3.4e-07]"
FAMSURV2Ma_W50,gender,inferred,female,,20,"[1.4e-07, 0.99999874, 1.13e-06]"
FAMSURV2Mc_W50,gender,inferred,male,,20,"[2.1e-07, 0.9999988, 9.8e-07]"
FAMSURV2Mc_W50,gender,inferred,female,,20,"[1.4e-07, 0.99999522, 4.65e-06]"
FAMSURV2Wa_W50,gender,inferred,male,,20,"[2e-07, 0.9999965, 3.31e-06]"
FAMSURV2Wa_W50,gender,inferred,female,,20,"[1.9e-07, 0.99999717, 2.65e-06]"
FAMSURV2Wc_W50,gender,inferred,male,,20,"[2.5e-07, 0.99999834, 1.4e-06]"
FAMSURV2Wc_W50,gender,inferred,female,,20,"[2.6e-07, 0.99999867, 1.06e-06]"
FAMSURV32e_W50,gender,inferred,male,,20,"[0.93557793, 0.06242433, 0.00072742, 0.0012703]"
FAMSURV32e_W50,gender,inferred,female,,20,"[0.89478898, 0.10401352, 0.0004561, 0.00074141]"
FAMSURV39_W50,gender,inferred,male,,20,"[0.33449632, 0.6313247, 0.0270303, 0.0071487]"
FAMSURV39_W50,gender,inferred,female,,20,"[0.25143176, 0.72424656, 0.02227124, 0.00205043]"
FAMSURV3_W50,gender,inferred,male,,20,"[0.66511036, 0.33488937, 2.6e-07]"
FAMSURV3_W50,gender,inferred,female,,20,"[0.77163275, 0.22836702, 2.2e-07]"
FAMSURV40_W50,gender,inferred,male,,20,"[0.00320546, 1.347e-05, 6.976e-05, 0.9967113]"
FAMSURV40_W50,gender,inferred,female,,20,"[0.00855587, 4.648e-05, 0.00017563, 0.99122202]"
FAMSURV43_W50,gender,inferred,male,,20,"[0.09172563, 0.90820269, 3.506e-05, 3.661e-05]"
FAMSURV43_W50,gender,inferred,female,,20,"[0.10632708, 0.89357915, 4.964e-05, 4.414e-05]"
FAMSURV44_W50,gender,inferred,male,,20,"[0.53611818, 0.24955052, 0.09146883, 0.12286249]"
FAMSURV44_W50,gender,inferred,female,,20,"[0.62274511, 0.29766231, 0.04611124, 0.03348134]"
FAMSURV6_W50,gender,inferred,male,,20,"[0.12172613, 0.87827337, 1.6e-07, 3.6e-07]"
FAMSURV6_W50,gender,inferred,female,,20,"[0.16727902, 0.83272045, 1.6e-07, 3.6e-07]"
FAMSURV9c_W50,gender,inferred,male,,20,"[2.799e-05, 0.0582796, 0.94166987, 2.253e-05]"
FAMSURV9c_W50,gender,inferred,female,,20,"[2.191e-05, 0.01203726, 0.98792663, 1.419e-05]"
FATHER_W50,gender,inferred,male,,20,"[0.99412436, 0.00587565]"
FATHER_W50,gender,inferred,female,,20,"[0.99649539, 0.00350459]"
HAVEKIDS1_W50,gender,inferred,male,,20,"[0.8193788, 0.07447136, 0.04125125, 0.06489856]"
HAVEKIDS1_W50,gender,inferred,female,,20,"[0.85797058, 0.0906678, 0.02489581, 0.02646582]"
MARRDUR_W50,gender,inferred,male,,20,"[0.42759231, 0.00201947, 0.00642544, 0.07643741, 0.0055417, 0.48198366]"
MARRDUR_W50,gender,inferred,female,,20,"[0.27705246, 0.00220792, 0.00556134, 0.03620577, 0.00576254, 0.67320998]"
MARRYPREF1_W50,gender,inferred,male,,20,"[0.0005915, 0.00224784, 0.99716067]"
MARRYPREF1_W50,gender,inferred,female,,20,"[0.00076895, 0.00775409, 0.99147697]"
MARRYPREF2_W50,gender,inferred,male,,20,"[0.00030188, 0.01243021, 0.98726792]"
MARRYPREF2_W50,gender,inferred,female,,20,"[0.00028947, 0.01785033, 0.9818602]"
MOTHER_W50,gender,inferred,male,,20,"[0.99829015, 0.00170984]"
MOTHER_W50,gender,inferred,female,,20,"[0.99650101, 0.00349898]"
PAR1_W50,gender,inferred,male,,20,"[0.00418168, 0.00038028, 0.99543805]"
PAR1_W50,gender,inferred,female,,20,"[0.00631381, 0.0002461, 0.99344008]"
PAR2_W50,gender,inferred,male,,20,"[0.01951681, 6.793e-05, 0.98041526]"
PAR2_W50,gender,inferred,female,,20,"[0.0236923, 5.231e-05, 0.97625539]"
ROMRELDUR_W50,gender,inferred,male,,20,"[0.82238587, 0.00478208, 0.03433643, 0.10137553, 0.00167043, 0.03544965]"
ROMRELDUR_W50,gender,inferred,female,,20,"[0.82394037, 0.00551931, 0.04105292, 0.08739031, 0.00188542, 0.04021167]"
ROMRELSER_W50,gender,inferred,male,,20,"[0.70228567, 0.29454581, 0.00136459, 0.00180391]"
ROMRELSER_W50,gender,inferred,female,,20,"[0.72975136, 0.268164, 0.00127067, 0.00081395]"
SATLIFEc_W50,gender,inferred,male,,20,"[0.70531963, 0.09208718, 0.19666367, 0.00592951]"
SATLIFEc_W50,gender,inferred,female,,20,"[0.73908483, 0.13948116, 0.11775969, 0.0036743]"
ECIMPg_W54,gender,inferred,male,,20,"[0.99999895, 5.6e-07, 4.8e-07]"
ECIMPg_W54,gender,inferred,female,,20,"[0.99999921, 4.3e-07, 3.6e-07]"
ECON1_W54,gender,inferred,male,,20,"[1.179e-05, 0.05333829, 0.94662466, 2.526e-05]"
ECON1_W54,gender,inferred,female,,20,"[1.357e-05, 0.09183107, 0.90812997, 2.539e-05]"
ECON3_d_W54,gender,inferred,male,,20,"[0.01231923, 0.97564408, 0.01178505, 0.00025164]"
ECON3_d_W54,gender,inferred,female,,20,"[0.01943349, 0.96869905, 0.01160113, 0.00026634]"
ECON4_a_W54,gender,inferred,male,,20,"[0.01656556, 0.97098477, 0.01242295, 2.671e-05]"
ECON4_a_W54,gender,inferred,female,,20,"[0.0313846, 0.95963567, 0.00896005, 1.967e-05]"
ECON4_b_W54,gender,inferred,male,,20,"[2.1e-06, 3.61e-06, 0.99984299, 0.00015129]"
ECON4_b_W54,gender,inferred,female,,20,"[2.19e-06, 3.12e-06, 0.9998769, 0.00011778]"
ECON4_e_W54,gender,inferred,male,,20,"[0.00070837, 0.75940491, 0.23983828, 4.844e-05]"
ECON4_e_W54,gender,inferred,female,,20,"[0.00237372, 0.84064418, 0.15693735, 4.475e-05]"
ECON4_f_W54,gender,inferred,male,,20,"[0.00010889, 0.1836052, 0.81624882, 3.71e-05]"
ECON4_f_W54,gender,inferred,female,,20,"[0.00014589, 0.25912847, 0.74069706, 2.859e-05]"
ECON4_g_W54,gender,inferred,male,,20,"[4.49e-06, 1.3e-06, 0.43809896, 0.56189527]"
ECON4_g_W54,gender,inferred,female,,20,"[4.93e-06, 1.36e-06, 0.67405765, 0.32593606]"
ECON5_b_W54,gender,inferred,male,,20,"[0.87325893, 0.024478, 0.04940586, 0.05284922, 8.03e-06]"
ECON5_b_W54,gender,inferred,female,,20,"[0.79527976, 0.04417116, 0.05850869, 0.10203066, 9.73e-06]"
ECON5_c_W54,gender,inferred,male,,20,"[2.57e-06, 5.86e-06, 0.97202569, 0.027963, 2.88e-06]"
ECON5_c_W54,gender,inferred,female,,20,"[2.22e-06, 5.43e-06, 0.9616055, 0.03838384, 2.99e-06]"
ECON5_d_W54,gender,inferred,male,,20,"[2.32e-06, 5.25e-06, 0.25483396, 0.74515455, 3.91e-06]"
ECON5_d_W54,gender,inferred,female,,20,"[1.49e-06, 3.89e-06, 0.11217479, 0.88781706, 2.79e-06]"
ECON5_e_W54,gender,inferred,male,,20,"[1.81e-06, 3.45e-06, 0.98949893, 0.01049403, 1.77e-06]"
ECON5_e_W54,gender,inferred,female,,20,"[1.73e-06, 3.37e-06, 0.98577743, 0.01421583, 1.65e-06]"
ECON5_f_W54,gender,inferred,male,,20,"[1.52e-06, 2.527e-05, 0.99474013, 0.00523147, 1.62e-06]"
ECON5_f_W54,gender,inferred,female,,20,"[1.48e-06, 2.842e-05, 0.99250779, 0.00746052, 1.81e-06]"
ECON5_g_W54,gender,inferred,male,,20,"[1.89e-05, 4.598e-05, 0.0077258, 0.00072826, 0.99148105]"
ECON5_g_W54,gender,inferred,female,,20,"[2.156e-05, 0.00012864, 0.02291128, 0.00157498, 0.97536353]"
ECON5_h_W54,gender,inferred,male,,20,"[3.96e-06, 1.78e-06, 0.3074077, 0.69258161, 4.95e-06]"
ECON5_h_W54,gender,inferred,female,,20,"[1.59e-06, 9.4e-07, 0.04976721, 0.95022783, 2.42e-06]"
ECON5_i_W54,gender,inferred,male,,20,"[3.17e-06, 2.95e-06, 0.99898837, 0.00100286, 2.64e-06]"
ECON5_i_W54,gender,inferred,female,,20,"[2.71e-06, 2.24e-06, 0.99889681, 0.00109613, 2.11e-06]"
ECON5_j_W54,gender,inferred,male,,20,"[2e-06, 8.07e-06, 0.93713608, 0.06285195, 1.91e-06]"
ECON5_j_W54,gender,inferred,female,,20,"[2.29e-06, 9.83e-06, 0.82819679, 0.17178834, 2.75e-06]"
ECON5_k_W54,gender,inferred,male,,20,"[7.008e-05, 0.56488123, 0.43322401, 0.0018219, 2.77e-06]"
ECON5_k_W54,gender,inferred,female,,20,"[1.976e-05, 0.17218604, 0.82491777, 0.0028735, 2.94e-06]"
